Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2025-03-15 01:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-03-15 01:30:00,Other,DRS ENABLED IN ZONE 1,,,,,,
2025-03-15 01:30:00,Other,DRS ENABLED IN ZONE 2,,,,,,
2025-03-15 01:30:00,Other,DRS ENABLED IN ZONE 4,,,,,,
2025-03-15 01:32:42,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.0,,
2025-03-15 01:32:43,Other,DRS DISABLED IN ZONE 2,,,,,,
2025-03-15 01:32:56,Flag,RED FLAG,,RED,Track,,,
2025-03-15 01:32:56,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
2025-03-15 01:39:37,Other,SESSION WILL RESUME AT 12:41,,,,,,
2025-03-15 01:40:00,Flag,TRACK CLEAR,,CLEAR,Track,,,
2025-03-15 01:40:02,Drs,DRS ENABLED,ENABLED,,,,,
2025-03-15 01:41:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-03-15 02:24:09,Flag,DOUBLE YELLOW IN TRACK SECTOR 6,,DOUBLE YELLOW,Sector,6.0,,
2025-03-15 02:24:10,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2025-03-15 02:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-03-15 02:30:12,Other,FIRST CAR TO TAKE THE FLAG - CAR 27 (HUL),,,,,,
