Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2025-04-19 13:16:20,Other,PINK HEAD PADDING MATERIAL MUST BE USED,,,,,,
2025-04-19 13:30:01,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-04-19 13:35:12,Other,INCIDENT INVOLVING CAR 7 (DOO) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS,,,,,,
2025-04-19 13:36:23,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 7 (DOO) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS,,,,,,
2025-04-19 13:44:33,Other,INCIDENT INVOLVING CAR 7 (DOO) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS,,,,,,
2025-04-19 13:46:06,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 7 (DOO) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS,,,,,,
2025-04-19 14:21:13,Flag,YELLOW IN TRACK SECTOR 17,,YELLOW,Sector,17.0,,
2025-04-19 14:21:14,Other,DRS DISABLED IN ZONE 2,,,,,,
2025-04-19 14:21:16,Other,DRS ENABLED IN ZONE 2,,,,,,
2025-04-19 14:21:16,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
2025-04-19 14:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-04-19 14:30:07,Other,FIRST CAR TO TAKE THE FLAG - CAR 31 (OCO),,,,,,
