Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2025-06-13 21:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-06-13 21:05:44,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,
2025-06-13 21:05:45,Other,DRS DISABLED IN ZONE 1,,,,,,
2025-06-13 21:05:48,Other,TURN 2 INCIDENT INVOLVING CAR 4 (NOR) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,,,,,,
2025-06-13 21:06:10,Other,DRS ENABLED IN ZONE 1,,,,,,
2025-06-13 21:06:10,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
2025-06-13 21:06:11,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,
2025-06-13 21:06:28,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,
2025-06-13 21:08:09,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,
2025-06-13 21:08:15,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2025-06-13 21:09:25,Other,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CAR 4 (NOR) REVIEWED NO FURTHER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,,,,,,
2025-06-13 21:24:00,Flag,DOUBLE YELLOW IN TRACK SECTOR 1,,DOUBLE YELLOW,Sector,1.0,,
2025-06-13 21:24:01,Other,DRS DISABLED IN ZONE 3,,,,,,
2025-06-13 21:24:13,Other,DRS ENABLED IN ZONE 3,,,,,,
2025-06-13 21:24:13,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,
2025-06-13 21:32:28,Other,TURN 6 INCIDENT INVOLVING CARS 43 (COL) AND 30 (LAW) NOTED - IMPEDING,,,,,,
2025-06-13 21:34:59,Other,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 43 (COL) AND 30 (LAW) REVIEWED NO FURTHER INVESTIGATION - IMPEDING,,,,,,
2025-06-13 21:57:19,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 12,,,,,,
2025-06-13 21:57:22,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
2025-06-13 21:57:31,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 12,,,,,,
2025-06-13 21:57:37,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
2025-06-13 22:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-06-13 22:00:09,Other,FIRST CAR TO TAKE THE FLAG - CAR 43 (COL),,,,,,
2025-06-13 22:05:42,Other,TURN 14 INCIDENT INVOLVING CAR 63 (RUS) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,,,,,,
2025-06-13 22:08:46,Other,FIA STEWARDS: TURN 14 INCIDENT INVOLVING CAR 63 (RUS) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,,,,,,
