Driver,LapNumber,GapTime
VER,0.667,1.2810000000000001
GAS,0.667,5.781
ANT,0.667,3.031
ALO,0.667,4.281
LEC,0.667,6.047
STR,0.667,8.718
TSU,0.667,8.359
ALB,0.667,8.375
HUL,0.667,6.39
LAW,0.667,7.25
OCO,0.667,7.687
NOR,0.667,2.422
COL,0.667,10.25
HAM,0.667,7.5
BOR,0.667,9.14
SAI,0.667,3.593
HAD,0.667,5.359
RUS,0.667,4.922
PIA,0.667,0.0
BEA,0.667,7.0
VER,1.000,1.3439999999999999
GAS,1.000,6.063
ANT,1.000,3.125
ALO,1.000,4.359
LEC,1.000,6.594
STR,1.000,10.531
TSU,1.000,9.375
ALB,1.000,9.453
HUL,1.000,6.859
LAW,1.000,7.797
OCO,1.000,8.547
NOR,1.000,2.406
COL,1.000,11.141
HAM,1.000,8.188
BOR,1.000,10.531
SAI,1.000,3.672
HAD,1.000,5.406
RUS,1.000,4.859
PIA,1.000,0.0
BEA,1.000,7.391
VER,1.333,1.517
GAS,1.333,6.905
ANT,1.333,3.596
ALO,1.333,5.012
LEC,1.333,8.041
STR,1.333,11.816
TSU,1.333,10.503
ALB,1.333,11.035
HUL,1.333,7.195
LAW,1.333,9.049
OCO,1.333,9.86
NOR,1.333,2.947
COL,1.333,12.717
HAM,1.333,9.443
BOR,1.333,12.124
SAI,1.333,4.343
HAD,1.333,6.428
RUS,1.333,5.641
PIA,1.333,0.0
BEA,1.333,8.5
VER,1.667,1.6440000000000001
GAS,1.667,7.536
ANT,1.667,3.979
ALO,1.667,5.593
LEC,1.667,8.549
STR,1.667,12.698
TSU,1.667,11.329
ALB,1.667,11.876
HUL,1.667,7.937
LAW,1.667,9.758
OCO,1.667,10.747
NOR,1.667,3.095
COL,1.667,13.797
HAM,1.667,10.235
BOR,1.667,13.107
SAI,1.667,4.854
HAD,1.667,6.859
RUS,1.667,6.145
PIA,1.667,0.0
BEA,1.667,9.358
VER,2.000,1.51
GAS,2.000,8.178
ANT,2.000,3.882
ALO,2.000,5.535
LEC,2.000,8.943
STR,2.000,12.93
TSU,2.000,11.427
ALB,2.000,12.08
HUL,2.000,8.583
LAW,2.000,9.99
OCO,2.000,11.005
NOR,2.000,2.983
COL,2.000,14.407
HAM,2.000,10.489
BOR,2.000,13.243
SAI,2.000,4.725
HAD,2.000,6.961
RUS,2.000,6.109
PIA,2.000,0.0
BEA,2.000,9.444
VER,2.333,1.661
GAS,2.333,8.865
ANT,2.333,4.222
ALO,2.333,5.749
LEC,2.333,9.81
STR,2.333,13.541
TSU,2.333,12.128
ALB,2.333,12.643
HUL,2.333,9.196
LAW,2.333,10.818
OCO,2.333,11.784
NOR,2.333,3.479
COL,2.333,15.03
HAM,2.333,11.273
BOR,2.333,13.884
SAI,2.333,5.086
HAD,2.333,7.493
RUS,2.333,6.434
PIA,2.333,0.0
BEA,2.333,10.298
VER,2.667,1.935
GAS,2.667,9.575
ANT,2.667,4.6899999999999995
ALO,2.667,6.359
LEC,2.667,10.724
STR,2.667,14.556000000000001
TSU,2.667,13.292
ALB,2.667,13.755
HUL,2.667,9.875
LAW,2.667,11.861
OCO,2.667,12.804
NOR,2.667,3.675
COL,2.667,15.887
HAM,2.667,12.232
BOR,2.667,14.941
SAI,2.667,5.63
HAD,2.667,8.121
RUS,2.667,7.195
PIA,2.667,0.0
BEA,2.667,11.349
VER,3.000,2.091
GAS,3.000,9.636
ANT,3.000,4.689
ALO,3.000,6.686
LEC,3.000,10.995
STR,3.000,14.85
TSU,3.000,13.613
ALB,3.000,14.042
HUL,3.000,10.015
LAW,3.000,11.989
OCO,3.000,13.114
NOR,3.000,3.726
COL,3.000,16.16
HAM,3.000,12.458
BOR,3.000,15.234
SAI,3.000,5.825
HAD,3.000,8.377
RUS,3.000,7.2379999999999995
PIA,3.000,0.0
BEA,3.000,11.464
VER,3.333,2.115
GAS,3.333,10.108
ANT,3.333,4.533
ALO,3.333,6.902
LEC,3.333,11.341
STR,3.333,15.197
TSU,3.333,13.804
ALB,3.333,14.535
HUL,3.333,10.508
LAW,3.333,12.558
OCO,3.333,13.46
NOR,3.333,3.827
COL,3.333,16.47
HAM,3.333,13.015
BOR,3.333,15.709
SAI,3.333,6.003
HAD,3.333,8.716
RUS,3.333,7.476
PIA,3.333,0.0
BEA,3.333,12.0
VER,3.667,2.178
GAS,3.667,10.67
ANT,3.667,4.952
ALO,3.667,7.335
LEC,3.667,11.916
STR,3.667,16.155
TSU,3.667,14.854
ALB,3.667,15.365
HUL,3.667,11.12
LAW,3.667,13.337
OCO,3.667,14.483
NOR,3.667,4.002
COL,3.667,17.267
HAM,3.667,13.911
BOR,3.667,16.641
SAI,3.667,6.343
HAD,3.667,9.226
RUS,3.667,8.103
PIA,3.667,0.0
BEA,3.667,12.768
VER,4.000,2.198
GAS,4.000,10.752
ANT,4.000,4.952
ALO,4.000,7.397
LEC,4.000,12.059
STR,4.000,16.484
TSU,4.000,15.034
ALB,4.000,15.741
HUL,4.000,11.2
LAW,4.000,13.422
OCO,4.000,14.745
NOR,4.000,4.014
COL,4.000,17.701
HAM,4.000,14.255
BOR,4.000,16.886
SAI,4.000,6.412
HAD,4.000,9.17
RUS,4.000,7.965
PIA,4.000,0.0
BEA,4.000,12.818999999999999
VER,4.333,2.231
GAS,4.333,11.423
ANT,4.333,5.055
ALO,4.333,7.85
LEC,4.333,12.623
STR,4.333,17.157
TSU,4.333,15.846
ALB,4.333,16.457
HUL,4.333,11.85
LAW,4.333,14.048
OCO,4.333,15.318
NOR,4.333,4.225
COL,4.333,18.103
HAM,4.333,14.644
BOR,4.333,17.535
SAI,4.333,6.853
HAD,4.333,9.757
RUS,4.333,8.629
PIA,4.333,0.0
BEA,4.333,13.386
VER,4.667,2.322
