Driver,LapNumber,GapTime
PIA,0.667,0.0
RUS,0.667,1.135
NOR,0.667,2.279
ALO,0.667,4.213
TSU,0.667,3.653
VER,0.667,3.147
ANT,0.667,4.648
SAI,0.667,5.611
LEC,0.667,7.4719999999999995
ALB,0.667,6.289
HAD,0.667,5.812
BEA,0.667,7.149
BOR,0.667,6.601
HUL,0.667,8.387
OCO,0.667,7.87
LAW,0.667,7.792
STR,0.667,8.753
HAM,0.667,9.053
GAS,0.667,9.457
COL,0.667,9.936
PIA,1.000,0.0
RUS,1.000,1.131
NOR,1.000,2.404
ALO,1.000,4.646
TSU,1.000,4.069
VER,1.000,3.116
ANT,1.000,5.297
SAI,1.000,6.069
LEC,1.000,8.693
ALB,1.000,7.098
HAD,1.000,6.334
BEA,1.000,8.069
BOR,1.000,7.526
HUL,1.000,9.655
OCO,1.000,9.267
LAW,1.000,8.933
STR,1.000,10.101
HAM,1.000,10.299
GAS,1.000,10.719
COL,1.000,11.226
PIA,1.333,0.0
RUS,1.333,1.276
NOR,1.333,2.557
ALO,1.333,5.087
TSU,1.333,4.247
VER,1.333,3.044
ANT,1.333,5.72
SAI,1.333,6.5649999999999995
LEC,1.333,9.452
ALB,1.333,8.066
HAD,1.333,7.276
BEA,1.333,8.997
BOR,1.333,8.503
HUL,1.333,10.924
OCO,1.333,10.6
LAW,1.333,10.089
STR,1.333,11.369
HAM,1.333,11.873
GAS,1.333,12.375
COL,1.333,12.966
PIA,1.667,0.0
RUS,1.667,1.471
NOR,1.667,2.83
ALO,1.667,5.777
TSU,1.667,4.654
VER,1.667,3.5789999999999997
ANT,1.667,6.236
SAI,1.667,7.465
LEC,1.667,10.493
ALB,1.667,8.867
HAD,1.667,8.188
BEA,1.667,9.93
BOR,1.667,9.378
HUL,1.667,11.899000000000001
OCO,1.667,11.553
LAW,1.667,11.044
STR,1.667,12.402
HAM,1.667,12.849
GAS,1.667,13.623
COL,1.667,14.215
PIA,2.000,0.0
RUS,2.000,1.258
NOR,2.000,2.488
ALO,2.000,5.566
TSU,2.000,4.508
VER,2.000,3.104
ANT,2.000,6.204
SAI,2.000,7.341
LEC,2.000,10.665
ALB,2.000,8.745
HAD,2.000,8.071
BEA,2.000,9.996
BOR,2.000,9.455
HUL,2.000,12.188
OCO,2.000,11.824
LAW,2.000,11.117
STR,2.000,12.716
HAM,2.000,13.039
GAS,2.000,13.903
COL,2.000,14.785
PIA,2.333,0.0
RUS,2.333,1.16
NOR,2.333,2.45
ALO,2.333,5.55
TSU,2.333,4.58
VER,2.333,2.903
ANT,2.333,6.333
SAI,2.333,7.614
LEC,2.333,10.862
ALB,2.333,8.945
HAD,2.333,8.233
BEA,2.333,10.264
BOR,2.333,9.64
HUL,2.333,12.682
OCO,2.333,12.294
LAW,2.333,11.405
STR,2.333,13.143
HAM,2.333,13.624
GAS,2.333,14.529
COL,2.333,15.308
PIA,2.667,0.0
RUS,2.667,1.325
NOR,2.667,2.6
ALO,2.667,5.957
TSU,2.667,4.808
VER,2.667,3.347
ANT,2.667,6.583
SAI,2.667,7.782
LEC,2.667,11.665
ALB,2.667,9.342
HAD,2.667,8.478
BEA,2.667,10.774000000000001
BOR,2.667,10.061
HUL,2.667,13.268
OCO,2.667,12.857
LAW,2.667,12.128
STR,2.667,13.715
HAM,2.667,14.385
GAS,2.667,15.133
COL,2.667,16.07
PIA,3.000,0.0
RUS,3.000,1.309
NOR,3.000,2.44
ALO,3.000,5.944
TSU,3.000,4.506
VER,3.000,3.017
ANT,3.000,6.594
SAI,3.000,7.756
LEC,3.000,11.63
ALB,3.000,9.338
HAD,3.000,8.557
BEA,3.000,10.9
BOR,3.000,10.224
HUL,3.000,13.585
OCO,3.000,13.153
LAW,3.000,12.339
STR,3.000,14.198
HAM,3.000,15.009
GAS,3.000,15.497
COL,3.000,16.468
PIA,3.333,0.0
RUS,3.333,1.232
NOR,3.333,2.275
ALO,3.333,6.03
TSU,3.333,4.481
VER,3.333,2.83
ANT,3.333,6.712
SAI,3.333,7.969
LEC,3.333,11.644
ALB,3.333,9.459
HAD,3.333,8.669
BEA,3.333,11.018
BOR,3.333,10.32
HUL,3.333,13.855
OCO,3.333,13.377
LAW,3.333,12.581
STR,3.333,14.317
HAM,3.333,15.274000000000001
GAS,3.333,16.048
COL,3.333,16.948
PIA,3.667,0.0
RUS,3.667,1.53
NOR,3.667,2.771
ALO,3.667,6.446
