Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2025-04-12 12:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-04-12 13:00:29,Flag,DOUBLE YELLOW IN TRACK SECTOR 8,,DOUBLE YELLOW,Sector,8.0,,
2025-04-12 13:00:29,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,
2025-04-12 13:00:48,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,
2025-04-12 13:01:30,Flag,DOUBLE YELLOW IN TRACK SECTOR 8,,DOUBLE YELLOW,Sector,8.0,,
2025-04-12 13:02:40,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
2025-04-12 13:02:42,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,
2025-04-12 13:02:55,Flag,TRACK CLEAR,,CLEAR,Track,,,
2025-04-12 13:02:57,Drs,DRS ENABLED,ENABLED,,,,,
2025-04-12 13:13:49,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,
2025-04-12 13:13:50,Other,DRS DISABLED IN ZONE 2,,,,,,
2025-04-12 13:14:03,Other,DRS ENABLED IN ZONE 2,,,,,,
2025-04-12 13:14:03,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,,
2025-04-12 13:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-04-12 13:30:09,Other,FIRST CAR TO TAKE THE FLAG - CAR 30 (LAW),,,,,,
2025-04-12 13:37:06,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,
2025-04-12 13:37:07,Other,DRS DISABLED IN ZONE 1,,,,,,
2025-04-12 13:38:17,Other,DRS DISABLED IN ZONE 1,,,,,,
