Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2025-05-31 11:15:52,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 3,,,,,,
2025-05-31 11:15:53,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
2025-05-31 11:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-05-31 11:30:18,Other,FIRST CAR TO TAKE THE FLAG - CAR 6 (HAD),,,,,,
2025-05-31 11:35:44,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,
2025-05-31 11:35:48,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
2025-05-31 11:35:55,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,
2025-05-31 11:36:12,Flag,DOUBLE YELLOW IN TRACK SECTOR 9,,DOUBLE YELLOW,Sector,9.0,,
2025-05-31 11:36:28,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2025-05-31 11:36:37,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.0,,
2025-05-31 11:36:43,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
2025-05-31 11:36:55,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,
2025-05-31 11:37:10,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
