Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2025-12-06 10:15:33,Other,RISK OF RAIN FOR F1 THIRD PRACTICE SESSION IS 0%,,,,,,
2025-12-06 10:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-12-06 10:54:20,Other,TURN 11 INCIDENT INVOLVING CARS 22 (TSU) AND 4 (NOR) NOTED - IMPEDING,,,,,,
2025-12-06 10:57:30,Other,FIA STEWARDS: TURN 11 INCIDENT INVOLVING CARS 22 (TSU) AND 4 (NOR) WILL BE INVESTIGATED AFTER THE SESSION - IMPEDING,,,,,,
2025-12-06 11:00:44,Flag,DOUBLE YELLOW IN TRACK SECTOR 20,,DOUBLE YELLOW,Sector,20.0,,
2025-12-06 11:00:46,Other,DRS DISABLED IN ZONE 2,,,,,,
2025-12-06 11:00:46,Flag,DOUBLE YELLOW IN TRACK SECTOR 21,,DOUBLE YELLOW,Sector,21.0,,
2025-12-06 11:00:48,Flag,YELLOW IN TRACK SECTOR 21,,YELLOW,Sector,21.0,,
2025-12-06 11:00:52,Flag,DOUBLE YELLOW IN TRACK SECTOR 21,,DOUBLE YELLOW,Sector,21.0,,
2025-12-06 11:00:52,Flag,RED FLAG,,RED,Track,,,
2025-12-06 11:00:53,Flag,CLEAR IN TRACK SECTOR 20,,CLEAR,Sector,20.0,,
2025-12-06 11:00:53,Flag,CLEAR IN TRACK SECTOR 21,,CLEAR,Sector,21.0,,
2025-12-06 11:03:04,Flag,TRACK CLEAR,,CLEAR,Track,,,
2025-12-06 11:03:07,Flag,DOUBLE YELLOW IN TRACK SECTOR 20,,DOUBLE YELLOW,Sector,20.0,,
2025-12-06 11:10:51,Other,ESTIMATED TIME OF SESSION RESUMPTION - 15:13,,,,,,
2025-12-06 11:11:09,Other,SESSION WILL RESUME AT 15:13,,,,,,
2025-12-06 11:11:11,Drs,DRS ENABLED,ENABLED,,,,,
2025-12-06 11:11:12,Other,DRS DISABLED IN ZONE 2,,,,,,
2025-12-06 11:11:17,Flag,CLEAR IN TRACK SECTOR 20,,CLEAR,Sector,20.0,,
2025-12-06 11:11:17,Other,DRS ENABLED IN ZONE 2,,,,,,
2025-12-06 11:13:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-12-06 11:13:15,Other,INCIDENT INVOLVING CAR 23 (ALB) NOTED - UNSAFE RELEASE,,,,,,
2025-12-06 11:16:47,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2025-12-06 11:16:53,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2025-12-06 11:20:09,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 23 (ALB) WILL BE INVESTIGATED AFTER THE SESSION - UNSAFE RELEASE,,,,,,
2025-12-06 11:21:56,Other,INCIDENT INVOLVING CAR 12 (ANT) NOTED - UNSAFE RELEASE,,,,,,
2025-12-06 11:22:17,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 12 (ANT) WILL BE INVESTIGATED AFTER THE SESSION - UNSAFE RELEASE,,,,,,
2025-12-06 11:29:04,Flag,DOUBLE YELLOW IN TRACK SECTOR 24,,DOUBLE YELLOW,Sector,24.0,,
2025-12-06 11:29:05,Flag,CLEAR IN TRACK SECTOR 24,,CLEAR,Sector,24.0,,
2025-12-06 11:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-12-06 11:30:07,Other,FIRST CAR TO TAKE THE FLAG - CAR 81 (PIA),,,,,,
2025-12-06 11:37:44,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,
2025-12-06 11:38:18,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2025-12-06 11:38:32,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
2025-12-06 11:38:39,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2025-12-06 11:39:27,Flag,DOUBLE YELLOW IN TRACK SECTOR 6,,DOUBLE YELLOW,Sector,6.0,,
2025-12-06 11:45:05,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,
2025-12-06 11:45:22,Flag,CLEAR IN TRACK SECTOR 20,,CLEAR,Sector,20.0,,
2025-12-06 11:48:31,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,
2025-12-06 11:48:44,Flag,TRACK CLEAR,,CLEAR,Track,,,
2025-12-06 11:55:01,Other,"SESSION TEMPERATURES: AIR = 26, TRACK = 35",,,,,,
