Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2025-10-03 13:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-10-03 13:10:49,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.0,,
2025-10-03 13:10:50,Other,DRS DISABLED IN ZONE 2,,,,,,
2025-10-03 13:10:50,Other,DRS DISABLED IN ZONE 3,,,,,,
2025-10-03 13:10:50,Other,DRS ENABLED IN ZONE 2,,,,,,
2025-10-03 13:10:50,Other,DRS ENABLED IN ZONE 3,,,,,,
2025-10-03 13:10:50,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
2025-10-03 13:17:19,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
2025-10-03 13:17:20,Other,DRS DISABLED IN ZONE 3,,,,,,
2025-10-03 13:17:20,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,
2025-10-03 13:17:26,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,
2025-10-03 13:17:31,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
2025-10-03 13:17:48,Other,DRS ENABLED IN ZONE 3,,,,,,
2025-10-03 13:17:48,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2025-10-03 13:17:50,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
2025-10-03 13:17:51,Other,DRS DISABLED IN ZONE 3,,,,,,
2025-10-03 13:18:22,Other,DRS ENABLED IN ZONE 3,,,,,,
2025-10-03 13:18:22,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2025-10-03 13:18:33,Flag,RED FLAG,,RED,Track,,,
2025-10-03 13:20:50,Flag,TRACK CLEAR,,CLEAR,Track,,,
2025-10-03 13:20:53,Drs,DRS ENABLED,ENABLED,,,,,
2025-10-03 13:21:17,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
2025-10-03 13:21:18,Other,DRS DISABLED IN ZONE 3,,,,,,
2025-10-03 13:21:33,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,
