Driver,LapNumber,GapTime
PIA,0.667,0.551
VER,0.667,0.0
NOR,0.667,2.04
LEC,0.667,1.4929999999999999
OCO,0.667,2.987
SAI,0.667,3.589
BEA,0.667,4.198
GAS,0.667,276.952
HAD,0.667,4.777
BOR,0.667,5.296
LAW,0.667,5.951
TSU,0.667,6.428
RUS,0.667,6.825
ALO,0.667,7.571
STR,0.667,7.35
ALB,0.667,8.023
HUL,0.667,8.43
HAM,0.667,8.773
ANT,0.667,8.871
COL,0.667,9.471
PIA,1.000,0.628
VER,1.000,0.0
NOR,1.000,1.939
LEC,1.000,1.437
OCO,1.000,2.86
SAI,1.000,3.643
BEA,1.000,4.259
GAS,1.000,277.57
HAD,1.000,4.933
BOR,1.000,5.582
LAW,1.000,6.052
TSU,1.000,6.648
RUS,1.000,7.147
ALO,1.000,8.073
STR,1.000,7.57
ALB,1.000,8.412
HUL,1.000,8.871
HAM,1.000,9.371
ANT,1.000,9.691
COL,1.000,10.171
PIA,1.333,0.258
VER,1.333,0.0
NOR,1.333,1.814
LEC,1.333,1.27
OCO,1.333,2.6390000000000002
SAI,1.333,3.457
BEA,1.333,3.862
GAS,1.333,278.043
HAD,1.333,4.913
BOR,1.333,5.349
LAW,1.333,6.066
TSU,1.333,6.397
RUS,1.333,6.793
ALO,1.333,7.636
STR,1.333,7.391
ALB,1.333,8.188
HUL,1.333,8.818999999999999
HAM,1.333,9.254
ANT,1.333,9.67
COL,1.333,10.135
PIA,1.667,0.529
VER,1.667,0.0
NOR,1.667,2.148
LEC,1.667,1.46
OCO,1.667,3.403
SAI,1.667,4.246
BEA,1.667,5.062
GAS,1.667,279.045
HAD,1.667,5.601
BOR,1.667,6.2620000000000005
LAW,1.667,6.976
TSU,1.667,8.321
RUS,1.667,8.828
ALO,1.667,10.082
STR,1.667,9.551
ALB,1.667,10.599
HUL,1.667,11.05
HAM,1.667,11.467
ANT,1.667,11.789
COL,1.667,12.374
PIA,2.000,0.515
VER,2.000,0.0
NOR,2.000,2.189
LEC,2.000,1.576
OCO,2.000,3.437
SAI,2.000,4.389
BEA,2.000,5.07
GAS,2.000,279.475
HAD,2.000,5.658
BOR,2.000,6.405
LAW,2.000,7.145
TSU,2.000,8.274000000000001
RUS,2.000,8.914
ALO,2.000,10.27
STR,2.000,9.615
ALB,2.000,10.816
HUL,2.000,11.376
HAM,2.000,11.788
ANT,2.000,12.153
COL,2.000,12.857
PIA,2.333,0.309
VER,2.333,0.0
NOR,2.333,1.744
LEC,2.333,
OCO,2.333,3.243
SAI,2.333,4.41
BEA,2.333,4.701
GAS,2.333,279.771
HAD,2.333,5.38
BOR,2.333,6.097
LAW,2.333,6.8309999999999995
TSU,2.333,7.8629999999999995
RUS,2.333,8.523
ALO,2.333,9.846
STR,2.333,9.009
ALB,2.333,10.412
HUL,2.333,11.172
HAM,2.333,11.398
ANT,2.333,11.764
COL,2.333,12.514
PIA,2.667,0.448
VER,2.667,0.0
NOR,2.667,2.35
LEC,2.667,1.751
OCO,2.667,4.094
SAI,2.667,5.26
BEA,2.667,6.291
GAS,2.667,280.835
HAD,2.667,6.904
BOR,2.667,7.692
LAW,2.667,8.399000000000001
TSU,2.667,9.578
RUS,2.667,10.164
ALO,2.667,11.652
STR,2.667,10.864
ALB,2.667,12.227
HUL,2.667,12.913
HAM,2.667,13.313
ANT,2.667,13.911
COL,2.667,14.668
PIA,3.000,0.502
VER,3.000,0.0
NOR,3.000,2.36
LEC,3.000,1.966
OCO,3.000,4.348
SAI,3.000,5.484
BEA,3.000,6.337
GAS,3.000,281.169
HAD,3.000,6.924
BOR,3.000,7.874
LAW,3.000,8.573
TSU,3.000,9.608
RUS,3.000,10.234
ALO,3.000,11.734
STR,3.000,11.006
ALB,3.000,12.486
HUL,3.000,13.749
HAM,3.000,13.364
ANT,3.000,14.092
COL,3.000,15.017
PIA,3.333,0.315
VER,3.333,0.0
NOR,3.333,2.2439999999999998
LEC,3.333,2.339
OCO,3.333,4.288
SAI,3.333,5.583
BEA,3.333,5.965
GAS,3.333,281.484
HAD,3.333,6.819
BOR,3.333,7.663
LAW,3.333,8.299
TSU,3.333,9.137
RUS,3.333,9.936
ALO,3.333,11.439
STR,3.333,10.491
ALB,3.333,12.304
HUL,3.333,13.382
HAM,3.333,13.21
ANT,3.333,13.841
COL,3.333,14.81
PIA,3.667,0.627
VER,3.667,0.0
NOR,3.667,2.5709999999999997
LEC,3.667,3.706
OCO,3.667,5.168
SAI,3.667,6.311
BEA,3.667,7.136
GAS,3.667,282.349
HAD,3.667,7.848
BOR,3.667,8.707
LAW,3.667,9.494
TSU,3.667,10.755
RUS,3.667,11.338
ALO,3.667,12.954
STR,3.667,12.161
ALB,3.667,13.557
HUL,3.667,14.977
HAM,3.667,14.108
ANT,3.667,15.544
COL,3.667,16.784
PIA,4.000,0.683
VER,4.000,0.0
NOR,4.000,2.593
LEC,4.000,3.842
OCO,4.000,5.288
SAI,4.000,6.671
BEA,4.000,7.23
GAS,4.000,282.631
HAD,4.000,7.987
BOR,4.000,8.962
LAW,4.000,9.746
TSU,4.000,10.743
RUS,4.000,11.321
ALO,4.000,13.04
STR,4.000,12.25
ALB,4.000,13.717
HUL,4.000,15.417
HAM,4.000,14.374
ANT,4.000,15.803
COL,4.000,16.972
PIA,4.333,0.269
VER,4.333,0.0
NOR,4.333,2.5620000000000003
LEC,4.333,3.828
OCO,4.333,5.159
SAI,4.333,
BEA,4.333,6.832
GAS,4.333,282.685
HAD,4.333,7.727
BOR,4.333,8.645
LAW,4.333,9.435
TSU,4.333,10.234
RUS,4.333,11.002
ALO,4.333,12.573
STR,4.333,11.59
ALB,4.333,13.346
HUL,4.333,15.304
HAM,4.333,13.897
ANT,4.333,15.138
COL,4.333,16.887
PIA,4.667,0.613
VER,4.667,0.0
NOR,4.667,2.518
LEC,4.667,4.417
OCO,4.667,6.088
SAI,4.667,7.196
BEA,4.667,8.469
GAS,4.667,283.679
HAD,4.667,9.15
BOR,4.667,9.948
LAW,4.667,10.792
TSU,4.667,11.87
RUS,4.667,12.315
ALO,4.667,14.056
STR,4.667,13.151
ALB,4.667,14.688
HUL,4.667,17.083
HAM,4.667,15.134
ANT,4.667,16.229
COL,4.667,18.598
PIA,5.000,0.555
VER,5.000,0.0
NOR,5.000,2.487
LEC,5.000,4.402
OCO,5.000,6.06
SAI,5.000,7.263
BEA,5.000,8.491
GAS,5.000,283.901
HAD,5.000,9.273
BOR,5.000,10.053
LAW,5.000,10.843
TSU,5.000,11.73
RUS,5.000,12.262
ALO,5.000,14.062
STR,5.000,13.135
ALB,5.000,14.748
HUL,5.000,17.332
HAM,5.000,15.303
ANT,5.000,16.079
COL,5.000,18.701999999999998
PIA,5.333,0.335
VER,5.333,0.0
NOR,5.333,2.482
LEC,5.333,4.662
OCO,5.333,6.013
SAI,5.333,7.448
BEA,5.333,8.568
GAS,5.333,284.145
HAD,5.333,9.362
BOR,5.333,9.939
LAW,5.333,10.753
TSU,5.333,11.389
RUS,5.333,12.109
ALO,5.333,13.711
STR,5.333,12.729
ALB,5.333,14.421
HUL,5.333,17.545
HAM,5.333,15.021
ANT,5.333,15.806000000000001
COL,5.333,18.808
PIA,5.667,0.613
VER,5.667,0.0
NOR,5.667,2.376
LEC,5.667,4.779
OCO,5.667,6.976
SAI,5.667,8.09
BEA,5.667,9.854
GAS,5.667,285.22
HAD,5.667,10.327
BOR,5.667,11.282
LAW,5.667,12.124
TSU,5.667,13.356
RUS,5.667,13.852
ALO,5.667,15.494
STR,5.667,14.803
ALB,5.667,15.983
HUL,5.667,18.749
HAM,5.667,16.56
ANT,5.667,17.446
COL,5.667,20.719
PIA,6.000,0.564
VER,6.000,0.0
NOR,6.000,2.349
LEC,6.000,4.868
OCO,6.000,7.048
SAI,6.000,8.239
BEA,6.000,9.968
GAS,6.000,285.5
HAD,6.000,10.371
BOR,6.000,11.483
LAW,6.000,12.379
TSU,6.000,13.39
RUS,6.000,13.883
ALO,6.000,15.614
STR,6.000,14.898
ALB,6.000,16.115
HUL,6.000,19.031
HAM,6.000,16.912
ANT,6.000,17.378
COL,6.000,20.893
PIA,6.333,0.415
VER,6.333,0.0
NOR,6.333,2.287
LEC,6.333,4.923
OCO,6.333,6.9399999999999995
SAI,6.333,8.244
BEA,6.333,9.858
GAS,6.333,285.586
HAD,6.333,10.632
BOR,6.333,11.164
LAW,6.333,12.174
TSU,6.333,13.153
RUS,6.333,13.5
ALO,6.333,15.191
STR,6.333,14.473
ALB,6.333,15.817
HUL,6.333,19.151
HAM,6.333,16.685
ANT,6.333,16.828
COL,6.333,20.937
PIA,6.667,0.732
VER,6.667,0.0
NOR,6.667,2.019
LEC,6.667,4.806
OCO,6.667,7.573
SAI,6.667,8.567
BEA,6.667,10.568
GAS,6.667,286.709
HAD,6.667,11.334
BOR,6.667,12.308
LAW,6.667,13.14
TSU,6.667,14.675
RUS,6.667,15.27
ALO,6.667,16.873
STR,6.667,16.148
ALB,6.667,17.314
HUL,6.667,20.105
HAM,6.667,17.845
ANT,6.667,18.623
COL,6.667,22.404
PIA,7.000,0.751
VER,7.000,0.0
NOR,7.000,1.9449999999999998
LEC,7.000,4.839
OCO,7.000,7.517
SAI,7.000,8.63
BEA,7.000,10.667
GAS,7.000,286.924
HAD,7.000,11.371
BOR,7.000,12.486
LAW,7.000,13.28
TSU,7.000,14.693999999999999
RUS,7.000,15.356
ALO,7.000,16.92
STR,7.000,16.138
ALB,7.000,17.578
HUL,7.000,20.363
HAM,7.000,17.975
ANT,7.000,18.502
COL,7.000,22.539
PIA,7.333,0.454
VER,7.333,0.0
NOR,7.333,1.771
LEC,7.333,4.739
OCO,7.333,7.365
SAI,7.333,8.574
BEA,7.333,10.488
GAS,7.333,286.976
HAD,7.333,11.174
BOR,7.333,12.396
LAW,7.333,12.917
TSU,7.333,14.52
RUS,7.333,15.187
ALO,7.333,16.496
STR,7.333,15.652
ALB,7.333,17.358
HUL,7.333,20.356
HAM,7.333,17.457
ANT,7.333,18.049
COL,7.333,22.439
PIA,7.667,0.593
VER,7.667,0.0
NOR,7.667,1.661
LEC,7.667,4.693
OCO,7.667,8.09
SAI,7.667,9.191
BEA,7.667,11.415
GAS,7.667,288.064
HAD,7.667,12.072
BOR,7.667,13.355
LAW,7.667,14.194
TSU,7.667,16.018
RUS,7.667,16.682
ALO,7.667,18.334
STR,7.667,17.721
ALB,7.667,18.765
HUL,7.667,21.275
HAM,7.667,19.215
ANT,7.667,20.072
COL,7.667,23.884
PIA,8.000,0.648
VER,8.000,0.0
NOR,8.000,1.6099999999999999
LEC,8.000,4.896
OCO,8.000,8.173
SAI,8.000,9.365
BEA,8.000,11.617
GAS,8.000,288.419
HAD,8.000,12.266
BOR,8.000,13.617
LAW,8.000,14.411
TSU,8.000,16.137
RUS,8.000,16.856
ALO,8.000,18.492
STR,8.000,17.851
ALB,8.000,19.025
HUL,8.000,21.544
HAM,8.000,19.573
ANT,8.000,20.212
COL,8.000,24.388
PIA,8.333,0.203
VER,8.333,0.0
NOR,8.333,1.355
LEC,8.333,5.036
OCO,8.333,8.144
SAI,8.333,9.301
BEA,8.333,11.535
