Driver,LapNumber,GapTime
VER,0.667,0.0
GAS,0.667,22.291
ANT,0.667,23.323
ALO,0.667,
LEC,0.667,11.5
STR,0.667,28.572
TSU,0.667,18.714
ALB,0.667,16.17
HUL,0.667,32.775
LAW,0.667,25.291
OCO,0.667,26.181
NOR,0.667,
COL,0.667,55.249
HAM,0.667,14.383
BOR,0.667,26.791
SAI,0.667,8.543
HAD,0.667,55.671
RUS,0.667,6.457
PIA,0.667,
BEA,0.667,21.001
VER,1.000,0.0
GAS,1.000,26.021
ANT,1.000,27.193
ALO,1.000,
LEC,1.000,8.38
STR,1.000,27.896
TSU,1.000,23.364
ALB,1.000,20.568
HUL,1.000,30.724
LAW,1.000,28.536
OCO,1.000,29.318
NOR,1.000,
COL,1.000,77.309
HAM,1.000,17.38
BOR,1.000,30.083
SAI,1.000,5.005
HAD,1.000,77.137
RUS,1.000,4.036
PIA,1.000,
BEA,1.000,25.068
VER,1.333,0.0
GAS,1.333,12.426
ANT,1.333,14.473
LEC,1.333,5.739
STR,1.333,32.739
TSU,1.333,9.614
ALB,1.333,7.786
HUL,1.333,39.333
LAW,1.333,15.301
OCO,1.333,16.176
COL,1.333,78.786
HAM,1.333,6.583
BOR,1.333,18.458
SAI,1.333,3.255
HAD,1.333,53.652
RUS,1.333,2.301
BEA,1.333,10.52
VER,1.667,0.0
GAS,1.667,13.657
ANT,1.667,14.678
LEC,1.667,6.094
STR,1.667,20.274
TSU,1.667,10.839
ALB,1.667,8.36
HUL,1.667,26.618
LAW,1.667,15.899000000000001
OCO,1.667,17.18
COL,1.667,64.634
HAM,1.667,6.844
BOR,1.667,18.102
SAI,1.667,3.109
HAD,1.667,37.29
RUS,1.667,1.688
BEA,1.667,11.7
VER,2.000,0.0
GAS,2.000,12.665
ANT,2.000,13.621
LEC,2.000,5.969
STR,2.000,19.314
TSU,2.000,9.86
ALB,2.000,8.735
HUL,2.000,24.218
LAW,2.000,15.38
OCO,2.000,16.748
COL,2.000,52.217
HAM,2.000,7.453
BOR,2.000,17.583
SAI,2.000,3.391
HAD,2.000,25.478
