Driver,LapNumber,GapTime
VER,0.6666666666666666,3.321
GAS,0.6666666666666666,10.999
ANT,0.6666666666666666,10.203
ALO,0.6666666666666666,4.843
LEC,0.6666666666666666,0.796
STR,0.6666666666666666,12.706
TSU,0.6666666666666666,8.968
ALB,0.6666666666666666,7.406
HUL,0.6666666666666666,8.656
LAW,0.6666666666666666,6.562
OCO,0.6666666666666666,5.999
NOR,0.6666666666666666,0.0
COL,0.6666666666666666,11.687
HAM,0.6666666666666666,5.453
BOR,0.6666666666666666,28.595
SAI,0.6666666666666666,8.281
HAD,0.6666666666666666,4.21
RUS,0.6666666666666666,9.765
PIA,0.6666666666666666,2.594
BEA,0.6666666666666666,13.067
VER,1.0,3.672
GAS,1.0,28.9
ANT,1.0,11.415
ALO,1.0,5.001
LEC,1.0,1.201
STR,1.0,14.632
TSU,1.0,27.215
ALB,1.0,8.226
HUL,1.0,9.465
LAW,1.0,7.292
OCO,1.0,6.632
NOR,1.0,0.0
COL,1.0,13.331
HAM,1.0,6.032
BOR,1.0,62.253
SAI,1.0,9.142
HAD,1.0,4.236
RUS,1.0,10.731
PIA,1.0,2.883
BEA,1.0,56.519
VER,1.3333333333333333,4.545
GAS,1.3333333333333333,26.204
ANT,1.3333333333333333,16.314
ALO,1.3333333333333333,7.267
LEC,1.3333333333333333,1.2349999999999999
STR,1.3333333333333333,18.695
TSU,1.3333333333333333,24.892
ALB,1.3333333333333333,12.44
HUL,1.3333333333333333,14.85
LAW,1.3333333333333333,11.109
OCO,1.3333333333333333,9.653
NOR,1.3333333333333333,0.0
COL,1.3333333333333333,17.156
HAM,1.3333333333333333,8.5
BOR,1.3333333333333333,59.701
SAI,1.3333333333333333,13.727
HAD,1.3333333333333333,6.282
RUS,1.3333333333333333,15.617
PIA,1.3333333333333333,2.747
BEA,1.3333333333333333,54.375
VER,1.6666666666666665,5.505
GAS,1.6666666666666665,30.821
ANT,1.6666666666666665,20.3
ALO,1.6666666666666665,8.962
LEC,1.6666666666666665,2.045
STR,1.6666666666666665,22.937
TSU,1.6666666666666665,28.608
ALB,1.6666666666666665,15.363
HUL,1.6666666666666665,18.23
LAW,1.6666666666666665,13.642
OCO,1.6666666666666665,12.3
NOR,1.6666666666666665,0.0
COL,1.6666666666666665,21.469
HAM,1.6666666666666665,11.157
BOR,1.6666666666666665,64.183
SAI,1.6666666666666665,16.526
HAD,1.6666666666666665,7.175
RUS,1.6666666666666665,18.809
PIA,1.6666666666666665,4.422
BEA,1.6666666666666665,59.203
VER,2.0,5.352
GAS,2.0,33.232
ANT,2.0,18.108
ALO,2.0,7.438
LEC,2.0,1.251
STR,2.0,19.835
TSU,2.0,31.361
ALB,2.0,15.629
HUL,2.0,17.184
LAW,2.0,14.854
OCO,2.0,13.452
NOR,2.0,0.0
COL,2.0,19.501
HAM,2.0,12.862
BOR,2.0,67.317
SAI,2.0,16.029
HAD,2.0,6.261
RUS,2.0,17.682
PIA,2.0,4.612
BEA,2.0,62.594
VER,2.3333333333333335,7.344
GAS,2.3333333333333335,33.924
ANT,2.3333333333333335,19.729
ALO,2.3333333333333335,9.869
LEC,2.3333333333333335,2.152
STR,2.3333333333333335,22.333
TSU,2.3333333333333335,31.589
ALB,2.3333333333333335,16.356
HUL,2.3333333333333335,18.15
LAW,2.3333333333333335,15.504
OCO,2.3333333333333335,14.199
NOR,2.3333333333333335,0.0
COL,2.3333333333333335,21.248
HAM,2.3333333333333335,13.322
BOR,2.3333333333333335,67.641
SAI,2.3333333333333335,17.237
HAD,2.3333333333333335,8.755
RUS,2.3333333333333335,18.951
PIA,2.3333333333333335,6.161
BEA,2.3333333333333335,62.779
VER,2.6666666666666665,5.059
GAS,2.6666666666666665,33.148
ANT,2.6666666666666665,17.924
ALO,2.6666666666666665,7.487
LEC,2.6666666666666665,2.031
STR,2.6666666666666665,20.208
TSU,2.6666666666666665,32.51
ALB,2.6666666666666665,14.979
HUL,2.6666666666666665,16.648
LAW,2.6666666666666665,14.419
OCO,2.6666666666666665,13.393
NOR,2.6666666666666665,0.0
COL,2.6666666666666665,18.995
HAM,2.6666666666666665,12.831
BOR,2.6666666666666665,65.46
SAI,2.6666666666666665,15.587
HAD,2.6666666666666665,6.344
RUS,2.6666666666666665,17.407
PIA,2.6666666666666665,4.096
BEA,2.6666666666666665,62.309
VER,3.0,5.152
GAS,3.0,32.94
ANT,3.0,17.964
ALO,3.0,7.634
LEC,3.0,1.041
STR,3.0,20.173
TSU,3.0,30.891
ALB,3.0,14.96
HUL,3.0,16.275
LAW,3.0,14.343
OCO,3.0,13.624
NOR,3.0,0.0
COL,3.0,19.399
HAM,3.0,13.059
BOR,3.0,67.664
SAI,3.0,15.4
HAD,3.0,6.66
RUS,3.0,17.23
PIA,3.0,3.773
BEA,3.0,63.913
VER,3.3333333333333335,4.837
GAS,3.3333333333333335,33.286
ANT,3.3333333333333335,17.483
ALO,3.3333333333333335,7.9190000000000005
LEC,3.3333333333333335,0.796
STR,3.3333333333333335,19.226
TSU,3.3333333333333335,30.229
ALB,3.3333333333333335,13.581
HUL,3.3333333333333335,15.688
LAW,3.3333333333333335,12.57
OCO,3.3333333333333335,11.09
NOR,3.3333333333333335,0.0
COL,3.3333333333333335,18.626
HAM,3.3333333333333335,9.677
BOR,3.3333333333333335,62.453
SAI,3.3333333333333335,14.59
HAD,3.3333333333333335,6.641
RUS,3.3333333333333335,16.846
PIA,3.3333333333333335,3.979
BEA,3.3333333333333335,57.997
VER,3.6666666666666665,4.7379999999999995
GAS,3.6666666666666665,24.342
ANT,3.6666666666666665,13.522
ALO,3.6666666666666665,6.624
LEC,3.6666666666666665,1.166
STR,3.6666666666666665,15.94
TSU,3.6666666666666665,23.724
ALB,3.6666666666666665,10.362
HUL,3.6666666666666665,12.325
LAW,3.6666666666666665,9.213
OCO,3.6666666666666665,8.286
NOR,3.6666666666666665,0.0
COL,3.6666666666666665,15.221
HAM,3.6666666666666665,7.251
BOR,3.6666666666666665,51.347
SAI,3.6666666666666665,11.361
HAD,3.6666666666666665,5.808
RUS,3.6666666666666665,13.04
PIA,3.6666666666666665,3.8
BEA,3.6666666666666665,46.568
VER,4.0,3.878
GAS,4.0,22.885
ANT,4.0,12.975
ALO,4.0,5.745
LEC,4.0,0.725
STR,4.0,14.962
TSU,4.0,22.424
ALB,4.0,9.402
HUL,4.0,11.407
LAW,4.0,8.133
OCO,4.0,7.29
NOR,4.0,0.0
COL,4.0,14.311
HAM,4.0,6.225
BOR,4.0,49.709
SAI,4.0,10.644
HAD,4.0,4.736
RUS,4.0,12.333
PIA,4.0,2.885
BEA,4.0,44.476
VER,4.333333333333333,5.063
GAS,4.333333333333333,23.42
ANT,4.333333333333333,13.73
ALO,4.333333333333333,6.401
LEC,4.333333333333333,0.763
STR,4.333333333333333,15.539
TSU,4.333333333333333,22.92
ALB,4.333333333333333,9.857
HUL,4.333333333333333,12.027
LAW,4.333333333333333,8.619
OCO,4.333333333333333,7.963
NOR,4.333333333333333,0.0
COL,4.333333333333333,14.711
HAM,4.333333333333333,7.095
BOR,4.333333333333333,49.386
SAI,4.333333333333333,11.255
HAD,4.333333333333333,5.664
RUS,4.333333333333333,13.31
PIA,4.333333333333333,3.317
BEA,4.333333333333333,43.976
VER,4.666666666666667,5.989
GAS,4.666666666666667,23.929
ANT,4.666666666666667,14.749
ALO,4.666666666666667,8.288
LEC,4.666666666666667,1.521
STR,4.666666666666667,16.814
TSU,4.666666666666667,23.338
ALB,4.666666666666667,11.372
HUL,4.666666666666667,13.041
LAW,4.666666666666667,10.261
OCO,4.666666666666667,9.443
NOR,4.666666666666667,0.0
COL,4.666666666666667,15.861
HAM,4.666666666666667,8.877
BOR,4.666666666666667,48.87
SAI,4.666666666666667,12.367
HAD,4.666666666666667,6.991
RUS,4.666666666666667,14.13
PIA,4.666666666666667,4.514
BEA,4.666666666666667,43.163
VER,5.0,6.628
GAS,5.0,23.699
ANT,5.0,15.302
ALO,5.0,8.635
LEC,5.0,1.476
STR,5.0,17.197
TSU,5.0,23.037
ALB,5.0,11.817
HUL,5.0,13.832
LAW,5.0,10.849
OCO,5.0,9.906
NOR,5.0,0.0
COL,5.0,16.26
HAM,5.0,9.232
BOR,5.0,48.053
SAI,5.0,13.174
HAD,5.0,7.638
RUS,5.0,14.859
PIA,5.0,4.883
BEA,5.0,42.002
VER,5.333333333333333,7.355
GAS,5.333333333333333,23.643
ANT,5.333333333333333,16.135
ALO,5.333333333333333,9.352
LEC,5.333333333333333,1.454
STR,5.333333333333333,17.661
TSU,5.333333333333333,23.285
ALB,5.333333333333333,12.528
HUL,5.333333333333333,14.49
LAW,5.333333333333333,11.31
OCO,5.333333333333333,10.684
NOR,5.333333333333333,0.0
COL,5.333333333333333,16.804
HAM,5.333333333333333,9.945
BOR,5.333333333333333,47.327
SAI,5.333333333333333,13.739
HAD,5.333333333333333,8.123
RUS,5.333333333333333,15.69
PIA,5.333333333333333,5.168
BEA,5.333333333333333,41.078
VER,5.666666666666667,7.313
GAS,5.666666666666667,23.075
ANT,5.666666666666667,16.507
ALO,5.666666666666667,10.035
LEC,5.666666666666667,1.891
STR,5.666666666666667,18.067
TSU,5.666666666666667,22.585
ALB,5.666666666666667,13.593
HUL,5.666666666666667,14.956
LAW,5.666666666666667,12.545
OCO,5.666666666666667,11.102
NOR,5.666666666666667,0.0
COL,5.666666666666667,17.31
HAM,5.666666666666667,10.448
BOR,5.666666666666667,45.641
SAI,5.666666666666667,14.458
HAD,5.666666666666667,8.488
RUS,5.666666666666667,16.006
PIA,5.666666666666667,5.378
BEA,5.666666666666667,39.123
VER,6.0,7.467
GAS,6.0,22.581
ANT,6.0,16.887
ALO,6.0,9.887
LEC,6.0,1.571
STR,6.0,18.331
TSU,6.0,22.146
ALB,6.0,14.071
HUL,6.0,15.634
LAW,6.0,13.219
OCO,6.0,11.24
NOR,6.0,0.0
COL,6.0,17.834
HAM,6.0,10.285
BOR,6.0,44.638
SAI,6.0,15.058
HAD,6.0,8.609
RUS,6.0,16.437
PIA,6.0,5.504
BEA,6.0,37.685
VER,6.333333333333333,8.181
GAS,6.333333333333333,22.889
ANT,6.333333333333333,17.924
ALO,6.333333333333333,10.561
LEC,6.333333333333333,1.6680000000000001
STR,6.333333333333333,18.984
TSU,6.333333333333333,22.496
ALB,6.333333333333333,14.807
HUL,6.333333333333333,16.503
LAW,6.333333333333333,13.972
OCO,6.333333333333333,12.257
NOR,6.333333333333333,0.0
COL,6.333333333333333,18.549
HAM,6.333333333333333,11.405
BOR,6.333333333333333,
SAI,6.333333333333333,15.909
HAD,6.333333333333333,9.261
RUS,6.333333333333333,17.498
PIA,6.333333333333333,5.656
BEA,6.333333333333333,36.885
VER,6.666666666666667,8.115
GAS,6.666666666666667,22.859
ANT,6.666666666666667,18.499
ALO,6.666666666666667,11.305
LEC,6.666666666666667,1.778
STR,6.666666666666667,20.108
TSU,6.666666666666667,22.423
ALB,6.666666666666667,16.351
HUL,6.666666666666667,17.508
LAW,6.666666666666667,15.397
OCO,6.666666666666667,12.782
NOR,6.666666666666667,0.0
COL,6.666666666666667,19.179
HAM,6.666666666666667,12.158
BOR,6.666666666666667,42.585
SAI,6.666666666666667,17.123
