Driver,LapNumber,GapTime
NOR,0.667,2.317
VER,0.667,0.0
SAI,0.667,3.044
RUS,0.667,1.339
PIA,0.667,4.667
LAW,0.667,4.23
ALO,0.667,5.864
HAD,0.667,3.532
LEC,0.667,6.224
GAS,0.667,13.318
HUL,0.667,6.771
STR,0.667,
OCO,0.667,7.536
BEA,0.667,5.373
COL,0.667,10.489
ALB,0.667,9.927
ANT,0.667,9.302
BOR,0.667,21.226
HAM,0.667,8.081
TSU,0.667,11.262
NOR,1.000,1.923
VER,1.000,0.0
SAI,1.000,2.694
RUS,1.000,0.983
PIA,1.000,4.555
LAW,1.000,4.024
ALO,1.000,6.555
HAD,1.000,3.235
LEC,1.000,6.211
GAS,1.000,13.218
HUL,1.000,6.79
STR,1.000,
OCO,1.000,7.639
BEA,1.000,5.383
COL,1.000,10.553
ALB,1.000,9.71
ANT,1.000,8.881
BOR,1.000,28.331
HAM,1.000,8.033
TSU,1.000,15.493
NOR,1.333,2.794
VER,1.333,0.0
SAI,1.333,3.4050000000000002
RUS,1.333,1.358
PIA,1.333,5.787
LAW,1.333,4.891
ALO,1.333,7.877
HAD,1.333,4.057
LEC,1.333,7.6129999999999995
GAS,1.333,15.564
HUL,1.333,8.176
OCO,1.333,8.926
BEA,1.333,6.445
COL,1.333,11.844
ALB,1.333,11.144
ANT,1.333,10.184
BOR,1.333,59.786
HAM,1.333,9.762
TSU,1.333,33.178
NOR,1.667,3.069
VER,1.667,0.0
SAI,1.667,4.066
RUS,1.667,1.686
PIA,1.667,6.704
LAW,1.667,14.632
ALO,1.667,9.027
HAD,1.667,4.68
LEC,1.667,8.309
GAS,1.667,15.913
HUL,1.667,9.7
OCO,1.667,11.208
BEA,1.667,7.909
COL,1.667,13.850999999999999
ALB,1.667,12.34
ANT,1.667,12.028
BOR,1.667,72.958
HAM,1.667,11.639
TSU,1.667,42.827
NOR,2.000,4.525
VER,2.000,0.0
SAI,2.000,5.563
RUS,2.000,2.636
PIA,2.000,8.24
LAW,2.000,33.849
ALO,2.000,16.18
HAD,2.000,7.435
LEC,2.000,13.095
GAS,2.000,34.338
HUL,2.000,16.556
OCO,2.000,18.171
BEA,2.000,11.379
COL,2.000,25.656
ALB,2.000,21.587
ANT,2.000,23.936
BOR,2.000,82.549
HAM,2.000,19.014
TSU,2.000,45.713
NOR,2.333,5.636
VER,2.333,0.0
SAI,2.333,8.229
RUS,2.333,2.279
PIA,2.333,10.841
LAW,2.333,57.967
ALO,2.333,16.663
HAD,2.333,9.626
LEC,2.333,15.28
GAS,2.333,49.0
HUL,2.333,17.423
OCO,2.333,18.93
BEA,2.333,12.806000000000001
COL,2.333,24.678
ALB,2.333,21.566
ANT,2.333,36.412
HAM,2.333,19.373
TSU,2.333,48.011
NOR,2.667,4.981
VER,2.667,0.0
SAI,2.667,6.483
RUS,2.667,1.573
PIA,2.667,9.216
LAW,2.667,49.171
ALO,2.667,14.626
HAD,2.667,7.052
LEC,2.667,13.909
GAS,2.667,46.556
HUL,2.667,15.046
OCO,2.667,15.807
BEA,2.667,12.779
COL,2.667,18.627
ALB,2.667,17.459
ANT,2.667,32.163
