Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2025-03-14 04:45:22,Other,RISK OF RAIN FOR F1 SECOND PRACTICE SESSION IS 0%,,,,,,
2025-03-14 05:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-03-14 05:26:54,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 9,,,,,,
2025-03-14 05:26:58,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,
2025-03-14 06:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-03-14 06:00:11,Other,FIRST CAR TO TAKE THE FLAG - CAR 7 (DOO),,,,,,
2025-03-14 06:06:52,Flag,DOUBLE YELLOW IN TRACK SECTOR 5,,DOUBLE YELLOW,Sector,5.0,,
2025-03-14 06:06:53,Other,DRS DISABLED IN ZONE 4,,,,,,
2025-03-14 06:07:57,Flag,DOUBLE YELLOW IN TRACK SECTOR 12,,DOUBLE YELLOW,Sector,12.0,,
2025-03-14 06:15:08,Other,RISK OF RAIN FOR F2 QUALIFYING SESSION IS 0%,,,,,,
