Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2025-05-30 14:45:48,Other,RISK OF RAIN FOR F1 SECOND PRACTICE SESSION IS 0%,,,,,,
2025-05-30 15:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-05-30 15:10:01,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,
2025-05-30 15:10:04,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,
2025-05-30 15:10:06,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
2025-05-30 15:10:19,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
2025-05-30 15:18:55,Other,TURN 3 INCIDENT INVOLVING CARS 43 (COL) AND 6 (HAD) NOTED - IMPEDING,,,,,,
2025-05-30 15:21:33,Other,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 43 (COL) AND 6 (HAD) REVIEWED NO FURTHER INVESTIGATION - IMPEDING,,,,,,
2025-05-30 16:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-05-30 16:00:08,Other,FIRST CAR TO TAKE THE FLAG - CAR 30 (LAW),,,,,,
2025-05-30 16:05:08,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2025-05-30 16:06:29,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
2025-05-30 16:07:13,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,
2025-05-30 16:07:20,Flag,YELLOW IN TRACK SECTOR 1,,YELLOW,Sector,1.0,,
2025-05-30 16:07:30,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.0,,
