Driver,LapNumber,GapTime
VER,0.667,9.03
GAS,0.667,4.878
ANT,0.667,0.888
ALO,0.667,6.076
LEC,0.667,1.62
STR,0.667,7.889
TSU,0.667,7.104
ALB,0.667,6.304
HUL,0.667,6.586
LAW,0.667,3.701
OCO,0.667,9.987
NOR,0.667,0.0
COL,0.667,8.086
HAM,0.667,8.232
BOR,0.667,
SAI,0.667,6.856
HAD,0.667,3.155
RUS,0.667,4.173
PIA,0.667,2.66
BEA,0.667,5.327
VER,1.000,8.883
GAS,1.000,4.994
ANT,1.000,0.851
ALO,1.000,5.927
LEC,1.000,1.337
STR,1.000,8.124
TSU,1.000,7.236
ALB,1.000,6.181
HUL,1.000,6.598
LAW,1.000,3.664
OCO,1.000,10.079
NOR,1.000,0.0
COL,1.000,8.436
HAM,1.000,8.614
BOR,1.000,
SAI,1.000,6.749
HAD,1.000,3.094
RUS,1.000,3.924
PIA,1.000,2.253
BEA,1.000,5.122
VER,1.333,11.126
GAS,1.333,5.5809999999999995
ANT,1.333,1.156
ALO,1.333,6.379
LEC,1.333,1.73
STR,1.333,8.919
TSU,1.333,8.061
ALB,1.333,6.938
HUL,1.333,7.9190000000000005
LAW,1.333,4.228
OCO,1.333,15.554
NOR,1.333,0.0
COL,1.333,9.852
HAM,1.333,17.0
SAI,1.333,7.589
HAD,1.333,3.5140000000000002
RUS,1.333,4.504
PIA,1.333,2.748
BEA,1.333,5.448
VER,1.667,25.608
GAS,1.667,14.987
ANT,1.667,1.246
ALO,1.667,15.488
LEC,1.667,4.379
STR,1.667,22.49
TSU,1.667,21.384
ALB,1.667,17.011
HUL,1.667,19.515
LAW,1.667,10.11
OCO,1.667,26.569
NOR,1.667,0.0
COL,1.667,24.414
HAM,1.667,27.676
SAI,1.667,17.82
HAD,1.667,8.683
RUS,1.667,11.229
PIA,1.667,6.661
BEA,1.667,13.321
VER,2.000,27.5
GAS,2.000,14.363
ANT,2.000,1.533
ALO,2.000,15.115
LEC,2.000,3.112
STR,2.000,22.258
TSU,2.000,25.001
ALB,2.000,16.015
HUL,2.000,19.348
LAW,2.000,9.431
OCO,2.000,28.666
NOR,2.000,0.0
COL,2.000,24.67
HAM,2.000,32.617
SAI,2.000,17.339
HAD,2.000,7.573
RUS,2.000,11.585
PIA,2.000,5.566
BEA,2.000,12.697
VER,2.333,25.009
GAS,2.333,15.69
ANT,2.333,1.843
ALO,2.333,17.111
LEC,2.333,4.252
STR,2.333,22.921
TSU,2.333,38.534
ALB,2.333,18.283
HUL,2.333,21.442
LAW,2.333,10.126
OCO,2.333,26.289
NOR,2.333,0.0
COL,2.333,24.343
HAM,2.333,64.474
SAI,2.333,19.644
HAD,2.333,7.934
RUS,2.333,12.107
PIA,2.333,5.6370000000000005
BEA,2.333,13.474
VER,2.667,20.6
GAS,2.667,14.134
ANT,2.667,1.017
ALO,2.667,15.155
LEC,2.667,4.297
STR,2.667,19.105
TSU,2.667,24.539
ALB,2.667,15.986
HUL,2.667,18.23
LAW,2.667,11.13
OCO,2.667,21.608
NOR,2.667,0.0
COL,2.667,20.075
HAM,2.667,48.623
SAI,2.667,16.768
HAD,2.667,9.44
RUS,2.667,11.841
PIA,2.667,6.951
BEA,2.667,13.244
VER,3.000,21.907
GAS,3.000,11.826
ANT,3.000,0.706
ALO,3.000,12.986
LEC,3.000,1.855
STR,3.000,18.464
TSU,3.000,25.138
ALB,3.000,13.894
HUL,3.000,17.335
LAW,3.000,8.445
OCO,3.000,22.792
NOR,3.000,0.0
COL,3.000,20.027
HAM,3.000,38.514
SAI,3.000,15.494
HAD,3.000,5.981
RUS,3.000,9.259
PIA,3.000,2.809
BEA,3.000,10.631
VER,3.333,18.531
GAS,3.333,9.686
ANT,3.333,0.994
ALO,3.333,11.328
LEC,3.333,2.714
STR,3.333,16.471
TSU,3.333,21.73
ALB,3.333,13.05
HUL,3.333,15.049
LAW,3.333,5.813
OCO,3.333,19.416
NOR,3.333,0.0
COL,3.333,17.635
HAM,3.333,29.49
SAI,3.333,14.124
HAD,3.333,4.341
RUS,3.333,7.433
PIA,3.333,3.261
BEA,3.333,8.486
VER,3.667,21.783
GAS,3.667,12.693
ANT,3.667,1.231
ALO,3.667,13.961
LEC,3.667,2.774
STR,3.667,19.071
TSU,3.667,24.345
ALB,3.667,14.71
HUL,3.667,17.434
LAW,3.667,8.906
OCO,3.667,22.86
NOR,3.667,0.0
COL,3.667,20.872
HAM,3.667,25.579
SAI,3.667,15.811
HAD,3.667,7.095
RUS,3.667,10.136
PIA,3.667,4.619
BEA,3.667,11.658
VER,4.000,18.758
GAS,4.000,10.676
ANT,4.000,0.739
ALO,4.000,11.731
LEC,4.000,2.148
STR,4.000,15.596
TSU,4.000,22.055
ALB,4.000,12.499
HUL,4.000,14.629
LAW,4.000,7.48
OCO,4.000,19.807
NOR,4.000,0.0
COL,4.000,16.856
HAM,4.000,22.718
SAI,4.000,13.468
HAD,4.000,5.36
RUS,4.000,8.673
PIA,4.000,3.335
BEA,4.000,9.4
VER,4.333,21.815
GAS,4.333,13.594
ANT,4.333,1.9769999999999999
ALO,4.333,14.337
LEC,4.333,4.063
STR,4.333,19.37
TSU,4.333,24.812
ALB,4.333,15.079
HUL,4.333,17.706
LAW,4.333,9.015
OCO,4.333,22.854
NOR,4.333,0.0
COL,4.333,20.638
HAM,4.333,26.357
SAI,4.333,16.252
HAD,4.333,7.7219999999999995
RUS,4.333,10.719
PIA,4.333,6.248
BEA,4.333,12.119
VER,4.667,10.51
GAS,4.667,5.9559999999999995
ANT,4.667,0.532
ALO,4.667,6.559
LEC,4.667,1.393
STR,4.667,8.961
TSU,4.667,11.684
ALB,4.667,7.011
HUL,4.667,8.384
LAW,4.667,4.471
OCO,4.667,11.275
NOR,4.667,0.0
COL,4.667,9.485
HAM,4.667,12.542
SAI,4.667,7.981
HAD,4.667,3.23
RUS,4.667,4.735
PIA,4.667,2.365
BEA,4.667,5.344
VER,5.000,3.057
GAS,5.000,1.425
ANT,5.000,0.347
ALO,5.000,1.9020000000000001
LEC,5.000,0.457
STR,5.000,2.91
TSU,5.000,3.622
ALB,5.000,1.932
HUL,5.000,2.434
LAW,5.000,0.809
OCO,5.000,3.6189999999999998
NOR,5.000,0.0
COL,5.000,2.953
HAM,5.000,3.739
SAI,5.000,2.293
HAD,5.000,0.623
RUS,5.000,1.079
PIA,5.000,0.438
BEA,5.000,1.2389999999999999
VER,5.333,3.456
GAS,5.333,2.189
ANT,5.333,1.279
ALO,5.333,2.8810000000000002
LEC,5.333,
STR,5.333,3.997
TSU,5.333,4.407
ALB,5.333,2.394
HUL,5.333,3.121
LAW,5.333,1.405
OCO,5.333,4.607
NOR,5.333,0.0
COL,5.333,4.395
HAM,5.333,4.91
SAI,5.333,3.035
HAD,5.333,1.251
RUS,5.333,1.6640000000000001
PIA,5.333,0.606
BEA,5.333,1.837
VER,5.667,6.841
GAS,5.667,4.876
ANT,5.667,2.136
ALO,5.667,5.639
LEC,5.667,
STR,5.667,16.846
TSU,5.667,7.829
ALB,5.667,5.195
HUL,5.667,6.212
LAW,5.667,3.512
OCO,5.667,8.376
NOR,5.667,0.0
COL,5.667,7.517
HAM,5.667,8.708
SAI,5.667,5.922
HAD,5.667,3.026
RUS,5.667,4.059
PIA,5.667,1.142
BEA,5.667,4.493
VER,6.000,7.013
GAS,6.000,4.992
ANT,6.000,2.355
ALO,6.000,5.895
LEC,6.000,
STR,6.000,17.137
TSU,6.000,8.144
ALB,6.000,5.343
HUL,6.000,6.321
LAW,6.000,3.599
OCO,6.000,8.288
NOR,6.000,0.0
COL,6.000,7.877
HAM,6.000,8.773
SAI,6.000,6.218
HAD,6.000,3.1390000000000002
RUS,6.000,4.105
PIA,6.000,1.175
BEA,6.000,4.771
VER,6.333,19.408
GAS,6.333,14.519
ANT,6.333,5.275
ALO,6.333,16.496
STR,6.333,27.642
TSU,6.333,22.954
ALB,6.333,15.586
HUL,6.333,18.385
LAW,6.333,8.128
OCO,6.333,23.611
NOR,6.333,0.0
COL,6.333,21.476
HAM,6.333,24.552
SAI,6.333,17.672
HAD,6.333,6.6
RUS,6.333,8.883
PIA,6.333,3.866
BEA,6.333,12.543
VER,6.667,10.501
GAS,6.667,7.553
ANT,6.667,2.375
ALO,6.667,8.538
STR,6.667,21.926
TSU,6.667,12.234
ALB,6.667,7.946
HUL,6.667,9.841
LAW,6.667,4.914
OCO,6.667,12.922
NOR,6.667,0.0
COL,6.667,11.541
HAM,6.667,13.259
SAI,6.667,9.356
HAD,6.667,3.137
RUS,6.667,5.405
PIA,6.667,1.151
BEA,6.667,6.656
VER,7.000,14.241
GAS,7.000,7.801
ANT,7.000,2.956
ALO,7.000,9.883
STR,7.000,22.881
TSU,7.000,12.656
ALB,7.000,8.506
HUL,7.000,10.787
LAW,7.000,5.7
OCO,7.000,13.202
NOR,7.000,0.0
COL,7.000,11.769
HAM,7.000,13.72
SAI,7.000,10.382
HAD,7.000,3.992
RUS,7.000,6.35
PIA,7.000,1.631
BEA,7.000,7.21
VER,7.333,23.25
GAS,7.333,6.781
ANT,7.333,1.7269999999999999
ALO,7.333,8.207
STR,7.333,20.619
TSU,7.333,11.511
ALB,7.333,7.466
HUL,7.333,9.838
LAW,7.333,3.778
OCO,7.333,12.115
NOR,7.333,0.0
COL,7.333,10.733
HAM,7.333,12.496
SAI,7.333,9.469
HAD,7.333,2.789
RUS,7.333,5.119
PIA,7.333,0.749
BEA,7.333,6.116
VER,7.667,21.595
GAS,7.667,7.948
ANT,7.667,2.7439999999999998
ALO,7.667,9.382
STR,7.667,21.006
TSU,7.667,12.551
ALB,7.667,8.276
HUL,7.667,10.554
LAW,7.667,5.001
OCO,7.667,13.255
NOR,7.667,0.0
COL,7.667,11.576
HAM,7.667,13.58
SAI,7.667,10.111
HAD,7.667,3.138
RUS,7.667,5.578
PIA,7.667,1.068
BEA,7.667,7.14
VER,8.000,15.908
GAS,8.000,4.367
ANT,8.000,1.709
ALO,8.000,6.096
STR,8.000,15.756
TSU,8.000,7.924
ALB,8.000,4.9879999999999995
HUL,8.000,6.991
LAW,8.000,3.529
OCO,8.000,12.433
NOR,8.000,0.0
COL,8.000,7.933
HAM,8.000,8.906
SAI,8.000,6.18
HAD,8.000,2.674
RUS,8.000,3.868
PIA,8.000,0.192
BEA,8.000,4.241
VER,8.333,15.507
GAS,8.333,5.136
ANT,8.333,1.979
ALO,8.333,6.271
STR,8.333,16.126
TSU,8.333,7.803
ALB,8.333,5.071
HUL,8.333,6.948
LAW,8.333,4.216
OCO,8.333,31.247
NOR,8.333,0.0
COL,8.333,8.167
HAM,8.333,8.772
SAI,8.333,5.975
HAD,8.333,2.691
RUS,8.333,4.146
PIA,8.333,0.272
BEA,8.333,4.61
VER,8.667,15.549
GAS,8.667,6.648
ANT,8.667,2.438
ALO,8.667,8.21
STR,8.667,17.606
TSU,8.667,9.242
ALB,8.667,7.039
HUL,8.667,8.621
LAW,8.667,5.604
OCO,8.667,32.321
NOR,8.667,0.0
COL,8.667,9.863
HAM,8.667,10.511
SAI,8.667,7.677
HAD,8.667,3.836
RUS,8.667,4.862
PIA,8.667,1.073
BEA,8.667,6.059
VER,9.000,15.56
GAS,9.000,6.531
ANT,9.000,2.488
ALO,9.000,8.329
STR,9.000,17.788
TSU,9.000,9.346
ALB,9.000,7.022
HUL,9.000,8.481
LAW,9.000,5.587
OCO,9.000,32.296
NOR,9.000,0.0
COL,9.000,9.954
HAM,9.000,10.399000000000001
SAI,9.000,7.676
HAD,9.000,3.91
RUS,9.000,4.862
PIA,9.000,1.022
BEA,9.000,6.132
VER,9.333,15.29
GAS,9.333,6.618
ANT,9.333,2.617
ALO,9.333,8.303
STR,9.333,17.951999999999998
TSU,9.333,9.27
ALB,9.333,7.05
HUL,9.333,8.444
LAW,9.333,5.572
OCO,9.333,32.348
NOR,9.333,0.0
COL,9.333,10.027
HAM,9.333,10.473
SAI,9.333,7.598
HAD,9.333,4.144
RUS,9.333,4.774
PIA,9.333,1.043
BEA,9.333,6.112
VER,9.667,14.894
GAS,9.667,7.478
ANT,9.667,2.737
ALO,9.667,9.408
STR,9.667,18.384
TSU,9.667,10.612
ALB,9.667,7.91
HUL,9.667,9.886
LAW,9.667,6.173
OCO,9.667,32.009
NOR,9.667,0.0
COL,9.667,11.262
HAM,9.667,11.876
SAI,9.667,8.786
HAD,9.667,4.617
RUS,9.667,5.305
