Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2025-05-17 10:15:08,Other,RISK OF RAIN FOR F1 THIRD PRACTICE SESSION IS 10%,,,,,,
2025-05-17 10:15:47,Other,PINK HEAD PADDING MATERIAL MUST BE USED,,,,,,
2025-05-17 10:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-05-17 10:59:33,Flag,DOUBLE YELLOW IN TRACK SECTOR 5,,DOUBLE YELLOW,Sector,5.0,,
2025-05-17 10:59:39,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,
2025-05-17 10:59:39,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
2025-05-17 10:59:40,Other,DRS DISABLED IN ZONE 1,,,,,,
2025-05-17 10:59:41,Other,DRS ENABLED IN ZONE 1,,,,,,
2025-05-17 10:59:42,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,
2025-05-17 11:18:08,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,,
2025-05-17 11:18:14,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
2025-05-17 11:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-05-17 11:30:13,Other,FIRST CAR TO TAKE THE FLAG - CAR 6 (HAD),,,,,,
2025-05-17 11:35:40,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2025-05-17 11:35:54,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,
2025-05-17 11:36:00,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
2025-05-17 11:36:29,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.0,,
