Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2025-10-03 09:15:07,Other,RISK OF RAIN FOR F1 FIRST PRACTICE SESSION IS 20%,,,,,,
2025-10-03 09:15:37,Other,TRACK TEST COMPLETED,,,,,,
2025-10-03 09:16:24,Other,PINK HEAD PADDING MATERIAL MUST BE USED,,,,,,
2025-10-03 08:30:07,Other,AIR TEMPERATURE 1 HOUR BEFORE P1 = 28.3 DEGREES,,,,,,
2025-10-03 09:15:07,Other,RISK OF RAIN FOR F1 FIRST PRACTICE SESSION IS 20%,,,,,,
2025-10-03 09:16:24,Other,PINK HEAD PADDING MATERIAL MUST BE USED,,,,,,
2025-10-03 08:30:07,Other,AIR TEMPERATURE 1 HOUR BEFORE P1 = 28.3 DEGREES,,,,,,
2025-10-03 09:15:07,Other,RISK OF RAIN FOR F1 FIRST PRACTICE SESSION IS 20%,,,,,,
2025-10-03 09:16:24,Other,PINK HEAD PADDING MATERIAL MUST BE USED,,,,,,
2025-10-03 09:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-10-03 09:46:20,Flag,DOUBLE YELLOW IN TRACK SECTOR 13,,DOUBLE YELLOW,Sector,13.0,,
2025-10-03 09:46:22,Other,DRS DISABLED IN ZONE 2,,,,,,
2025-10-03 09:46:22,Other,DRS DISABLED IN ZONE 3,,,,,,
2025-10-03 09:46:25,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
2025-10-03 09:46:25,Other,DRS ENABLED IN ZONE 2,,,,,,
2025-10-03 09:46:25,Other,DRS ENABLED IN ZONE 3,,,,,,
2025-10-03 10:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-10-03 10:30:11,Other,FIRST CAR TO TAKE THE FLAG - CAR 30 (LAW),,,,,,
2025-10-03 10:39:02,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,
