Driver,LapNumber,GapTime
VER,0.667,0.904
GAS,0.667,6.533
ANT,0.667,6.054
ALO,0.667,6.3870000000000005
LEC,0.667,2.894
STR,0.667,7.879
TSU,0.667,5.667
ALB,0.667,5.006
HUL,0.667,7.523
LAW,0.667,4.166
OCO,0.667,7.271
NOR,0.667,1.819
COL,0.667,6.896
HAM,0.667,3.871
BOR,0.667,7.929
SAI,0.667,4.961
HAD,0.667,2.352
RUS,0.667,3.323
PIA,0.667,0.0
BEA,0.667,12.335
VER,1.000,1.106
GAS,1.000,7.91
ANT,1.000,6.944
ALO,1.000,7.379
LEC,1.000,3.194
STR,1.000,9.717
TSU,1.000,6.261
ALB,1.000,6.041
HUL,1.000,8.926
LAW,1.000,5.021
OCO,1.000,8.648
NOR,1.000,2.221
COL,1.000,8.279
HAM,1.000,4.43
BOR,1.000,9.151
SAI,1.000,5.579
HAD,1.000,2.965
RUS,1.000,3.84
PIA,1.000,0.0
BEA,1.000,12.811
VER,1.333,1.32
GAS,1.333,8.698
ANT,1.333,7.563
ALO,1.333,7.9399999999999995
LEC,1.333,3.83
STR,1.333,10.584
TSU,1.333,7.291
ALB,1.333,6.777
HUL,1.333,9.932
LAW,1.333,5.645
OCO,1.333,9.693999999999999
NOR,1.333,2.583
COL,1.333,9.177
HAM,1.333,5.045
BOR,1.333,10.169
SAI,1.333,6.368
HAD,1.333,3.276
RUS,1.333,4.298
PIA,1.333,0.0
BEA,1.333,13.425
VER,1.667,1.601
GAS,1.667,9.437
ANT,1.667,8.658
ALO,1.667,8.718
LEC,1.667,4.576
STR,1.667,11.465
TSU,1.667,8.176
ALB,1.667,7.459
HUL,1.667,10.675
LAW,1.667,5.998
OCO,1.667,10.284
NOR,1.667,3.136
COL,1.667,9.863
HAM,1.667,5.559
BOR,1.667,11.022
SAI,1.667,6.627
HAD,1.667,3.953
RUS,1.667,4.89
PIA,1.667,0.0
BEA,1.667,13.768
VER,2.000,1.585
GAS,2.000,9.618
ANT,2.000,8.52
ALO,2.000,8.834
LEC,2.000,4.4030000000000005
STR,2.000,11.69
TSU,2.000,7.788
ALB,2.000,7.288
HUL,2.000,10.582
LAW,2.000,6.047
OCO,2.000,10.474
NOR,2.000,3.048
COL,2.000,9.988
HAM,2.000,5.396
BOR,2.000,11.255
SAI,2.000,6.723
HAD,2.000,3.6630000000000003
RUS,2.000,4.699
PIA,2.000,0.0
BEA,2.000,13.982
VER,2.333,1.464
GAS,2.333,9.794
ANT,2.333,8.602
ALO,2.333,9.196
LEC,2.333,4.688
STR,2.333,12.13
TSU,2.333,8.209
