Driver,LapNumber,GapTime
VER,0.667,0.0
SAI,0.667,2.891
LAW,0.667,5.264
ANT,0.667,7.191
RUS,0.667,10.42
TSU,0.667,12.02
NOR,0.667,15.008
HAD,0.667,14.228
PIA,0.667,
LEC,0.667,16.873
ALO,0.667,22.575
HAM,0.667,21.274
BOR,0.667,23.315
STR,0.667,24.918
BEA,0.667,27.014
COL,0.667,25.836
HUL,0.667,30.053
GAS,0.667,29.051
ALB,0.667,31.809
OCO,0.667,28.173
VER,1.000,0.0
SAI,1.000,0.543
LAW,1.000,2.328
ANT,1.000,3.782
RUS,1.000,5.668
TSU,1.000,8.74
NOR,1.000,12.033
HAD,1.000,11.281
PIA,1.000,
LEC,1.000,14.397
ALO,1.000,17.088
HAM,1.000,15.863
BOR,1.000,17.517
STR,1.000,18.671
BEA,1.000,21.151
COL,1.000,20.124
HUL,1.000,24.278
GAS,1.000,23.009
ALB,1.000,27.633
OCO,1.000,24.288
VER,1.333,0.0
SAI,1.333,1.221
LAW,1.333,2.657
ANT,1.333,4.311
RUS,1.333,6.516
TSU,1.333,8.568999999999999
NOR,1.333,11.623
HAD,1.333,10.412
LEC,1.333,13.847
ALO,1.333,17.801
HAM,1.333,16.134
BOR,1.333,19.001
STR,1.333,21.14
BEA,1.333,24.483
COL,1.333,22.708
HUL,1.333,27.871
GAS,1.333,26.488
ALB,1.333,31.773
OCO,1.333,29.775
VER,1.667,0.0
SAI,1.667,1.283
LAW,1.667,2.532
ANT,1.667,3.329
RUS,1.667,5.623
TSU,1.667,7.727
NOR,1.667,11.239
HAD,1.667,8.939
LEC,1.667,13.503
ALO,1.667,18.318
HAM,1.667,17.16
BOR,1.667,18.892
STR,1.667,20.449
BEA,1.667,22.522
COL,1.667,21.749
HUL,1.667,25.321
GAS,1.667,24.177
ALB,1.667,27.99
OCO,1.667,26.375
VER,2.000,0.0
SAI,2.000,0.78
LAW,2.000,2.375
ANT,2.000,3.525
RUS,2.000,4.68
TSU,2.000,6.898
NOR,2.000,9.365
HAD,2.000,8.198
LEC,2.000,11.574
ALO,2.000,15.834
HAM,2.000,14.101
BOR,2.000,17.249
STR,2.000,18.07
BEA,2.000,21.415
COL,2.000,20.015
HUL,2.000,24.044
GAS,2.000,22.973
ALB,2.000,25.23
OCO,2.000,27.049
VER,2.333,0.0
SAI,2.333,1.21
LAW,2.333,2.705
ANT,2.333,3.667
RUS,2.333,6.556
TSU,2.333,7.98
NOR,2.333,11.945
HAD,2.333,10.4
LEC,2.333,13.391
ALO,2.333,18.416
HAM,2.333,15.89
BOR,2.333,19.206
STR,2.333,20.762
BEA,2.333,24.898
COL,2.333,22.509
HUL,2.333,29.739
GAS,2.333,27.456
ALB,2.333,31.155
OCO,2.333,33.0
VER,2.667,0.0
SAI,2.667,1.327
LAW,2.667,2.981
ANT,2.667,4.366
RUS,2.667,6.008
TSU,2.667,7.376
NOR,2.667,10.682
HAD,2.667,8.88
LEC,2.667,13.147
ALO,2.667,16.682
HAM,2.667,15.882
BOR,2.667,17.291
STR,2.667,18.983
BEA,2.667,21.575
COL,2.667,19.877
HUL,2.667,25.982
GAS,2.667,22.526
ALB,2.667,27.251
OCO,2.667,28.281
VER,3.000,0.0
SAI,3.000,0.607
LAW,3.000,2.398
ANT,3.000,2.771
RUS,3.000,4.217
TSU,3.000,6.297
NOR,3.000,9.301
HAD,3.000,7.8149999999999995
LEC,3.000,10.600999999999999
ALO,3.000,13.381
HAM,3.000,12.038
BOR,3.000,14.76
STR,3.000,15.837
BEA,3.000,18.573
COL,3.000,17.456
HUL,3.000,21.182
GAS,3.000,20.413
ALB,3.000,22.339
OCO,3.000,23.724
VER,3.333,0.0
SAI,3.333,0.758
LAW,3.333,1.939
ANT,3.333,3.208
RUS,3.333,4.661
TSU,3.333,6.268
NOR,3.333,9.582
HAD,3.333,8.015
LEC,3.333,11.517
ALO,3.333,14.033
HAM,3.333,12.838
BOR,3.333,14.899000000000001
STR,3.333,16.761
BEA,3.333,18.398
COL,3.333,17.454
HUL,3.333,20.954
GAS,3.333,19.711
ALB,3.333,22.423
OCO,3.333,23.893
VER,3.667,0.0
SAI,3.667,0.943
LAW,3.667,1.758
ANT,3.667,2.73
RUS,3.667,4.7
TSU,3.667,5.7620000000000005
NOR,3.667,8.592
HAD,3.667,7.394
LEC,3.667,9.2
ALO,3.667,10.932
HAM,3.667,9.756
BOR,3.667,11.761
STR,3.667,12.663
BEA,3.667,14.293
COL,3.667,13.829
HUL,3.667,16.111
GAS,3.667,15.145
