Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2025-06-27 11:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-06-27 12:01:20,Flag,YELLOW IN TRACK SECTOR 16,,YELLOW,Sector,16.0,,
2025-06-27 12:01:21,Other,DRS DISABLED IN ZONE 3,,,,,,
2025-06-27 12:01:26,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,,
2025-06-27 12:01:35,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,
2025-06-27 12:01:35,Other,DRS ENABLED IN ZONE 3,,,,,,
2025-06-27 12:09:38,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2025-06-27 12:09:39,Other,DRS DISABLED IN ZONE 3,,,,,,
2025-06-27 12:10:02,Other,DRS ENABLED IN ZONE 3,,,,,,
2025-06-27 12:10:02,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2025-06-27 12:22:41,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 7,,,,,,
2025-06-27 12:22:41,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
2025-06-27 12:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-06-27 12:30:07,Other,FIRST CAR TO TAKE THE FLAG - CAR 6 (HAD),,,,,,
2025-06-27 12:36:14,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
2025-06-27 12:45:11,Other,RISK OF RAIN FOR F3 QUALIFYING SESSION IS 10 %,,,,,,
