Driver,LapNumber,GapTime
LEC,0.667,0.0
PIA,0.667,0.994
NOR,0.667,3.201
RUS,0.667,1.62
ALO,0.667,2.383
STR,0.667,4.117
BOR,0.667,3.6
VER,0.667,4.983
LAW,0.667,4.661
HAD,0.667,5.704
BEA,0.667,5.386
HAM,0.667,7.144
SAI,0.667,6.316
COL,0.667,8.723
ANT,0.667,6.894
GAS,0.667,9.024
OCO,0.667,7.7379999999999995
HUL,0.667,8.426
ALB,0.667,8.098
TSU,0.667,9.443
LEC,1.000,0.0
PIA,1.000,0.639
NOR,1.000,2.859
RUS,1.000,1.181
ALO,1.000,2.15
STR,1.000,4.124
BOR,1.000,3.456
VER,1.000,5.02
LAW,1.000,4.601
HAD,1.000,6.101
BEA,1.000,5.538
HAM,1.000,7.648
SAI,1.000,6.569
COL,1.000,9.632
ANT,1.000,7.069
GAS,1.000,9.898
OCO,1.000,8.023
HUL,1.000,9.007
ALB,1.000,8.648
TSU,1.000,10.475999999999999
LEC,1.333,0.0
PIA,1.333,0.65
NOR,1.333,2.782
RUS,1.333,1.297
ALO,1.333,2.278
STR,1.333,3.953
BOR,1.333,3.518
VER,1.333,4.893
LAW,1.333,4.68
HAD,1.333,6.401
BEA,1.333,5.824
HAM,1.333,7.811
SAI,1.333,6.793
COL,1.333,10.018
ANT,1.333,7.242
GAS,1.333,10.718
OCO,1.333,8.345
HUL,1.333,8.86
ALB,1.333,8.635
TSU,1.333,10.978
LEC,1.667,0.0
PIA,1.667,1.139
NOR,1.667,3.7439999999999998
RUS,1.667,2.063
ALO,1.667,3.498
STR,1.667,5.21
BOR,1.667,4.409
VER,1.667,6.032
LAW,1.667,6.755
HAD,1.667,7.844
BEA,1.667,7.306
HAM,1.667,9.339
SAI,1.667,8.34
COL,1.667,11.264
ANT,1.667,8.763
GAS,1.667,11.988
OCO,1.667,9.845
HUL,1.667,10.59
ALB,1.667,10.291
TSU,1.667,12.623
LEC,2.000,0.0
PIA,2.000,1.052
NOR,2.000,3.868
RUS,2.000,2.089
ALO,2.000,3.741
STR,2.000,5.197
BOR,2.000,4.5120000000000005
VER,2.000,6.016
LAW,2.000,6.853
HAD,2.000,8.24
BEA,2.000,7.439
HAM,2.000,9.665
SAI,2.000,8.708
COL,2.000,11.695
ANT,2.000,9.247
GAS,2.000,12.333
OCO,2.000,10.261
HUL,2.000,11.044
ALB,2.000,10.642
TSU,2.000,13.089
LEC,2.333,0.0
PIA,2.333,1.197
NOR,2.333,3.89
RUS,2.333,2.308
ALO,2.333,4.709
STR,2.333,5.54
BOR,2.333,4.954
VER,2.333,5.909
LAW,2.333,6.843
HAD,2.333,8.226
BEA,2.333,7.465
HAM,2.333,9.526
SAI,2.333,8.816
COL,2.333,11.978
ANT,2.333,9.233
GAS,2.333,12.57
OCO,2.333,10.214
HUL,2.333,11.019
ALB,2.333,10.622
TSU,2.333,13.546
LEC,2.667,0.0
PIA,2.667,1.78
NOR,2.667,4.5600000000000005
RUS,2.667,2.9050000000000002
ALO,2.667,6.22
STR,2.667,7.835
BOR,2.667,6.601
VER,2.667,7.132
LAW,2.667,8.417
HAD,2.667,9.441
BEA,2.667,8.831
HAM,2.667,11.07
SAI,2.667,10.129
COL,2.667,13.085
ANT,2.667,10.697
GAS,2.667,13.639
OCO,2.667,11.546
HUL,2.667,12.404
ALB,2.667,12.039
TSU,2.667,14.537
LEC,3.000,0.0
PIA,3.000,1.659
NOR,3.000,4.596
RUS,3.000,2.982
ALO,3.000,5.966
STR,3.000,8.024
BOR,3.000,6.591
VER,3.000,7.331
LAW,3.000,8.639
HAD,3.000,9.761
BEA,3.000,9.183
HAM,3.000,11.507
SAI,3.000,10.386
COL,3.000,13.451
ANT,3.000,10.924
GAS,3.000,14.118
OCO,3.000,11.975
HUL,3.000,12.671
ALB,3.000,12.406
TSU,3.000,14.617
LEC,3.333,0.0
PIA,3.333,1.8559999999999999
NOR,3.333,4.966
RUS,3.333,3.155
ALO,3.333,6.584
STR,3.333,7.9879999999999995
BOR,3.333,7.025
VER,3.333,7.177
LAW,3.333,8.607
HAD,3.333,9.847
BEA,3.333,9.472
HAM,3.333,11.467
SAI,3.333,10.545
COL,3.333,13.76
ANT,3.333,11.087
GAS,3.333,14.201
OCO,3.333,11.956
HUL,3.333,12.693
ALB,3.333,12.456
TSU,3.333,15.115
LEC,3.667,0.0
PIA,3.667,2.334
NOR,3.667,5.291
RUS,3.667,3.669
ALO,3.667,7.652
STR,3.667,9.336
BOR,3.667,8.099
VER,3.667,8.632
LAW,3.667,9.837
HAD,3.667,11.251
BEA,3.667,10.593
HAM,3.667,12.826
SAI,3.667,11.882
COL,3.667,14.909
ANT,3.667,12.409
GAS,3.667,15.444
OCO,3.667,13.384
HUL,3.667,14.254
ALB,3.667,13.793
TSU,3.667,16.194
LEC,4.000,0.0
PIA,4.000,2.138
NOR,4.000,5.195
RUS,4.000,3.664
ALO,4.000,7.503
STR,4.000,9.554
BOR,4.000,8.048
VER,4.000,8.906
LAW,4.000,10.335
HAD,4.000,11.723
BEA,4.000,10.985
HAM,4.000,13.411
SAI,4.000,12.255
COL,4.000,15.68
ANT,4.000,12.848
GAS,4.000,15.772
OCO,4.000,13.997
HUL,4.000,14.79
ALB,4.000,14.391
TSU,4.000,16.568
LEC,4.333,0.0
PIA,4.333,2.323
NOR,4.333,5.507
RUS,4.333,3.7720000000000002
ALO,4.333,7.909
STR,4.333,9.738
BOR,4.333,8.298
VER,4.333,8.713
LAW,4.333,10.326
HAD,4.333,12.018
BEA,4.333,11.228
HAM,4.333,13.437
SAI,4.333,12.489
COL,4.333,16.619
ANT,4.333,13.073
GAS,4.333,16.052
OCO,4.333,14.068
HUL,4.333,15.081
ALB,4.333,14.472
TSU,4.333,17.054
LEC,4.667,0.0
PIA,4.667,2.806
NOR,4.667,5.879
RUS,4.667,4.214
ALO,4.667,9.168
STR,4.667,11.001
BOR,4.667,9.708
VER,4.667,10.247
LAW,4.667,11.731
HAD,4.667,13.104
BEA,4.667,12.438
HAM,4.667,14.889
SAI,4.667,13.838
COL,4.667,17.855
ANT,4.667,14.389
GAS,4.667,17.117
OCO,4.667,15.411
HUL,4.667,16.366
ALB,4.667,15.869
TSU,4.667,18.465
LEC,5.000,0.0
PIA,5.000,2.472
NOR,5.000,5.516
RUS,5.000,4.013
ALO,5.000,8.61
STR,5.000,11.128
BOR,5.000,9.528
VER,5.000,10.401
LAW,5.000,11.769
HAD,5.000,13.377
BEA,5.000,12.604
HAM,5.000,15.106
SAI,5.000,13.894
COL,5.000,18.064
ANT,5.000,14.458
GAS,5.000,17.29
OCO,5.000,15.715
HUL,5.000,18.92
ALB,5.000,16.329
TSU,5.000,18.57
LEC,5.333,0.0
PIA,5.333,2.622
NOR,5.333,5.73
RUS,5.333,4.105
ALO,5.333,9.368
STR,5.333,11.098
BOR,5.333,9.678
VER,5.333,10.165
LAW,5.333,11.747
HAD,5.333,13.519
BEA,5.333,12.675
HAM,5.333,15.037
SAI,5.333,14.05
COL,5.333,18.158
ANT,5.333,14.626
GAS,5.333,17.443
OCO,5.333,15.644
HUL,5.333,37.106
ALB,5.333,16.435
TSU,5.333,19.051
LEC,5.667,0.0
PIA,5.667,2.917
NOR,5.667,5.64
RUS,5.667,4.356
ALO,5.667,10.208
STR,5.667,12.172
BOR,5.667,10.773
VER,5.667,11.353
LAW,5.667,12.882
HAD,5.667,14.362
BEA,5.667,13.714
HAM,5.667,16.297
SAI,5.667,15.083
COL,5.667,19.104
ANT,5.667,15.686
GAS,5.667,18.325
OCO,5.667,16.853
HUL,5.667,37.182
ALB,5.667,17.537
TSU,5.667,19.944
LEC,6.000,0.0
PIA,6.000,2.713
NOR,6.000,5.34
RUS,6.000,4.17
ALO,6.000,9.739
STR,6.000,12.233
BOR,6.000,10.673
VER,6.000,11.44
LAW,6.000,13.057
HAD,6.000,14.513
BEA,6.000,13.796
HAM,6.000,16.528
SAI,6.000,15.295
COL,6.000,19.478
ANT,6.000,15.886
GAS,6.000,18.755
OCO,6.000,17.242
HUL,6.000,36.781
ALB,6.000,17.918
TSU,6.000,20.286
LEC,6.333,0.0
PIA,6.333,2.7960000000000003
NOR,6.333,5.529
RUS,6.333,4.193
ALO,6.333,10.28
STR,6.333,12.212
BOR,6.333,10.829
VER,6.333,11.296
LAW,6.333,12.94
HAD,6.333,14.555
BEA,6.333,13.789
HAM,6.333,16.579
SAI,6.333,15.317
COL,6.333,19.421
ANT,6.333,15.898
GAS,6.333,18.792
OCO,6.333,17.254
HUL,6.333,36.718
ALB,6.333,17.967
TSU,6.333,20.469
LEC,6.667,0.0
PIA,6.667,2.825
NOR,6.667,5.625
RUS,6.667,4.519
ALO,6.667,11.273
STR,6.667,13.447
BOR,6.667,11.777
VER,6.667,12.482
LAW,6.667,14.117
HAD,6.667,15.799
BEA,6.667,15.076
HAM,6.667,17.677
SAI,6.667,16.444
COL,6.667,20.455
ANT,6.667,17.017
GAS,6.667,19.927
OCO,6.667,18.381
HUL,6.667,36.82
ALB,6.667,19.064
TSU,6.667,21.628
LEC,7.000,0.0
PIA,7.000,2.701
NOR,7.000,5.511
RUS,7.000,4.369
ALO,7.000,10.898
STR,7.000,13.512
BOR,7.000,11.77
VER,7.000,12.669
LAW,7.000,14.436
HAD,7.000,16.187
BEA,7.000,15.354
HAM,7.000,18.118
SAI,7.000,16.761
COL,7.000,21.002
ANT,7.000,17.423
GAS,7.000,20.348
OCO,7.000,18.918
HUL,7.000,36.713
ALB,7.000,19.545
TSU,7.000,21.992
LEC,7.333,0.0
PIA,7.333,2.896
NOR,7.333,5.605
RUS,7.333,4.433
ALO,7.333,11.575
STR,7.333,13.509
BOR,7.333,12.22
VER,7.333,12.409
LAW,7.333,14.357
HAD,7.333,16.177
BEA,7.333,15.332
HAM,7.333,18.215
SAI,7.333,16.825
COL,7.333,21.232
ANT,7.333,17.519
GAS,7.333,20.567
OCO,7.333,18.938
HUL,7.333,36.781
ALB,7.333,19.648
TSU,7.333,22.116
LEC,7.667,0.0
PIA,7.667,3.128
NOR,7.667,5.696
RUS,7.667,4.79
ALO,7.667,12.723
STR,7.667,14.842
BOR,7.667,13.391
VER,7.667,14.009
LAW,7.667,15.568999999999999
HAD,7.667,17.173
BEA,7.667,16.436
HAM,7.667,19.225
SAI,7.667,17.967
COL,7.667,22.442
ANT,7.667,18.585
GAS,7.667,21.68
OCO,7.667,19.995
HUL,7.667,37.227
ALB,7.667,20.826999999999998
TSU,7.667,23.386
LEC,8.000,0.0
PIA,8.000,2.901
NOR,8.000,5.757
RUS,8.000,4.6899999999999995
ALO,8.000,12.649000000000001
STR,8.000,15.219
BOR,8.000,13.579
VER,8.000,14.411
LAW,8.000,15.951
HAD,8.000,17.563
BEA,8.000,16.728
HAM,8.000,19.598
SAI,8.000,18.231
COL,8.000,22.946
ANT,8.000,18.872
GAS,8.000,22.07
OCO,8.000,20.395
HUL,8.000,36.955
ALB,8.000,21.238
TSU,8.000,23.853
LEC,8.333,0.0
PIA,8.333,2.886
NOR,8.333,5.607
RUS,8.333,4.688
ALO,8.333,13.157
STR,8.333,15.192
BOR,8.333,13.672
VER,8.333,14.193
LAW,8.333,15.952
HAD,8.333,17.627
BEA,8.333,16.72
HAM,8.333,19.67
SAI,8.333,18.26
COL,8.333,22.975
ANT,8.333,18.964
GAS,8.333,22.279
OCO,8.333,20.344
HUL,8.333,36.88
ALB,8.333,21.14
TSU,8.333,24.044
LEC,8.667,0.0
PIA,8.667,2.99
NOR,8.667,5.608
RUS,8.667,4.8870000000000005
ALO,8.667,13.869
STR,8.667,16.419
BOR,8.667,14.687
VER,8.667,15.484
LAW,8.667,17.108
HAD,8.667,18.605
BEA,8.667,17.892
HAM,8.667,20.655
SAI,8.667,19.418
COL,8.667,24.202
ANT,8.667,20.029
GAS,8.667,23.363
OCO,8.667,21.388
HUL,8.667,37.283
ALB,8.667,22.257
TSU,8.667,25.176
LEC,9.000,0.0
PIA,9.000,2.918
NOR,9.000,5.514
RUS,9.000,4.799
ALO,9.000,13.986
STR,9.000,16.746
BOR,9.000,14.938
VER,9.000,15.859
LAW,9.000,17.533
HAD,9.000,19.187
BEA,9.000,18.391
HAM,9.000,21.285
SAI,9.000,19.802
COL,9.000,24.652
ANT,9.000,20.549
GAS,9.000,23.78
OCO,9.000,22.032
HUL,9.000,37.169
ALB,9.000,22.73
TSU,9.000,25.738
LEC,9.333,0.0
PIA,9.333,2.9
NOR,9.333,5.389
RUS,9.333,4.837
ALO,9.333,14.477
STR,9.333,16.63
BOR,9.333,14.943
VER,9.333,15.606
LAW,9.333,17.446
HAD,9.333,19.208
BEA,9.333,18.298
HAM,9.333,21.216
SAI,9.333,19.715
COL,9.333,24.479
ANT,9.333,20.541
GAS,9.333,23.593
OCO,9.333,21.966
HUL,9.333,36.993
ALB,9.333,22.623
TSU,9.333,25.888
LEC,9.667,0.0
PIA,9.667,2.74
NOR,9.667,5.543
RUS,9.667,5.03
ALO,9.667,15.044
STR,9.667,17.678
BOR,9.667,15.768
VER,9.667,16.659
LAW,9.667,18.491
HAD,9.667,19.996
BEA,9.667,19.308
HAM,9.667,22.179
SAI,9.667,20.869
COL,9.667,25.54
ANT,9.667,21.455
GAS,9.667,24.709
OCO,9.667,22.925
HUL,9.667,37.552
ALB,9.667,23.728
TSU,9.667,26.711
LEC,10.000,0.0
PIA,10.000,2.637
NOR,10.000,5.659
RUS,10.000,5.023
ALO,10.000,15.164
STR,10.000,18.053
BOR,10.000,16.017
VER,10.000,17.105
LAW,10.000,18.855
HAD,10.000,20.488
BEA,10.000,19.831
HAM,10.000,22.751
SAI,10.000,21.384
COL,10.000,26.218
ANT,10.000,22.008
GAS,10.000,25.276
OCO,10.000,23.615
HUL,10.000,37.604
ALB,10.000,24.402
TSU,10.000,27.218
LEC,10.333,0.0
PIA,10.333,2.7720000000000002
NOR,10.333,5.606
RUS,10.333,5.03
ALO,10.333,15.625
STR,10.333,18.075
BOR,10.333,16.072
VER,10.333,17.31
LAW,10.333,18.814
HAD,10.333,20.56
BEA,10.333,19.924
HAM,10.333,22.701999999999998
SAI,10.333,21.527
COL,10.333,26.381
ANT,10.333,22.084
GAS,10.333,25.269
OCO,10.333,23.523
HUL,10.333,37.469
ALB,10.333,24.384
TSU,10.333,27.383
LEC,10.667,0.0
PIA,10.667,2.77
NOR,10.667,5.951
RUS,10.667,5.436
ALO,10.667,16.314
STR,10.667,19.161
BOR,10.667,16.898
VER,10.667,18.202
LAW,10.667,19.953
HAD,10.667,21.637
BEA,10.667,21.059
HAM,10.667,23.854
SAI,10.667,22.599
COL,10.667,27.348
ANT,10.667,23.275
GAS,10.667,26.344
OCO,10.667,24.713
HUL,10.667,38.038
ALB,10.667,25.483
TSU,10.667,28.434
LEC,11.000,0.0
