Driver,LapNumber,GapTime
VER,0.667,2.925
GAS,0.667,6.55
ANT,0.667,0.815
ALO,0.667,3.624
LEC,0.667,4.163
STR,0.667,5.194
TSU,0.667,15.615
ALB,0.667,6.913
HUL,0.667,6.042
LAW,0.667,9.975999999999999
OCO,0.667,11.011
NOR,0.667,0.0
COL,0.667,8.133
HAM,0.667,4.733
BOR,0.667,8.968
SAI,0.667,16.433
HAD,0.667,7.474
RUS,0.667,2.29
PIA,0.667,1.608
BEA,0.667,12.541
VER,1.000,2.701
GAS,1.000,6.728
ANT,1.000,0.831
ALO,1.000,3.464
LEC,1.000,4.286
STR,1.000,5.775
TSU,1.000,15.566
ALB,1.000,7.228
HUL,1.000,6.366
LAW,1.000,10.105
OCO,1.000,11.588
NOR,1.000,0.0
COL,1.000,8.541
HAM,1.000,4.938
BOR,1.000,9.475
SAI,1.000,17.288
HAD,1.000,7.947
RUS,1.000,1.865
PIA,1.000,1.287
BEA,1.000,12.859
VER,1.333,2.758
GAS,1.333,6.987
ANT,1.333,0.383
ALO,1.333,3.661
LEC,1.333,4.428
STR,1.333,5.907
TSU,1.333,16.505
ALB,1.333,7.385
HUL,1.333,6.601
LAW,1.333,10.961
OCO,1.333,12.628
NOR,1.333,0.0
COL,1.333,9.943999999999999
HAM,1.333,5.305
BOR,1.333,10.253
SAI,1.333,18.389
HAD,1.333,9.214
RUS,1.333,1.9849999999999999
PIA,1.333,1.339
BEA,1.333,13.578
VER,1.667,3.79
GAS,1.667,8.693
ANT,1.667,0.908
ALO,1.667,4.784
LEC,1.667,5.749
STR,1.667,7.078
TSU,1.667,18.849
ALB,1.667,9.232
HUL,1.667,8.063
LAW,1.667,13.773
OCO,1.667,14.71
NOR,1.667,0.0
COL,1.667,12.083
HAM,1.667,6.214
BOR,1.667,12.81
SAI,1.667,19.773
HAD,1.667,10.531
RUS,1.667,2.775
PIA,1.667,1.78
BEA,1.667,15.807
VER,2.000,3.658
GAS,2.000,8.612
ANT,2.000,1.039
ALO,2.000,4.646
LEC,2.000,5.633
STR,2.000,6.948
TSU,2.000,19.166
ALB,2.000,9.181
HUL,2.000,8.263
LAW,2.000,13.844
OCO,2.000,15.059
NOR,2.000,0.0
COL,2.000,12.277
HAM,2.000,6.044
BOR,2.000,13.071
