Driver,LapNumber,GapTime
VER,0.667,0.0
GAS,0.667,2.953
ANT,0.667,4.765
ALO,0.667,3.547
LEC,0.667,17.0
STR,0.667,7.281
TSU,0.667,6.078
ALB,0.667,5.297
HUL,0.667,6.609
LAW,0.667,
OCO,0.667,7.743
NOR,0.667,1.843
COL,0.667,
HAM,0.667,2.047
BOR,0.667,20.155
SAI,0.667,4.203
HAD,0.667,18.345
RUS,0.667,16.1
PIA,0.667,0.672
BEA,0.667,20.8
VER,1.000,0.0
GAS,1.000,3.3689999999999998
ANT,1.000,5.822
ALO,1.000,4.822
LEC,1.000,26.344
STR,1.000,8.463
TSU,1.000,7.119
ALB,1.000,6.437
HUL,1.000,7.526
LAW,1.000,
OCO,1.000,8.838
NOR,1.000,2.419
COL,1.000,
HAM,1.000,3.204
BOR,1.000,29.578
SAI,1.000,5.55
HAD,1.000,27.419
RUS,1.000,24.792
PIA,1.000,0.82
BEA,1.000,30.625
VER,1.333,0.0
GAS,1.333,12.352
ANT,1.333,17.981
ALO,1.333,14.164
LEC,1.333,28.237
STR,1.333,21.512
TSU,1.333,19.944
ALB,1.333,18.823
HUL,1.333,20.62
OCO,1.333,22.553
NOR,1.333,6.375
HAM,1.333,9.869
BOR,1.333,30.895
SAI,1.333,16.836
HAD,1.333,30.019
RUS,1.333,26.695
PIA,1.333,3.15
BEA,1.333,31.567
VER,1.667,0.0
GAS,1.667,6.701
ANT,1.667,10.921
ALO,1.667,8.428
LEC,1.667,28.432
STR,1.667,17.669
TSU,1.667,14.612
ALB,1.667,12.25
HUL,1.667,16.872
OCO,1.667,18.686
NOR,1.667,2.299
HAM,1.667,5.223
BOR,1.667,29.864
SAI,1.667,10.447
HAD,1.667,28.748
RUS,1.667,25.213
PIA,1.667,0.716
BEA,1.667,30.273
VER,2.000,0.0
GAS,2.000,5.824
ANT,2.000,3.419
ALO,2.000,6.717
LEC,2.000,28.442
STR,2.000,12.768
TSU,2.000,10.394
ALB,2.000,9.54
HUL,2.000,11.587
OCO,2.000,14.096
NOR,2.000,2.982
HAM,2.000,4.983
BOR,2.000,31.62
SAI,2.000,7.898
HAD,2.000,30.469
RUS,2.000,26.034
PIA,2.000,0.282
BEA,2.000,32.028
VER,2.333,0.0
GAS,2.333,7.7219999999999995
ANT,2.333,20.257
ALO,2.333,8.716
LEC,2.333,25.12
STR,2.333,14.149
TSU,2.333,11.687
ALB,2.333,10.824
HUL,2.333,12.832
OCO,2.333,15.292
NOR,2.333,5.053
HAM,2.333,5.857
BOR,2.333,27.96
SAI,2.333,9.57
HAD,2.333,27.175
RUS,2.333,23.323
PIA,2.333,1.952
BEA,2.333,28.954
VER,2.667,0.0
GAS,2.667,8.367
ANT,2.667,18.457
ALO,2.667,8.63
LEC,2.667,26.119
STR,2.667,13.484
TSU,2.667,11.885
ALB,2.667,11.069
HUL,2.667,12.462
OCO,2.667,14.311
NOR,2.667,2.166
HAM,2.667,5.303
BOR,2.667,28.656
SAI,2.667,9.746
HAD,2.667,27.296
RUS,2.667,24.667
PIA,2.667,0.62
BEA,2.667,29.067
VER,3.000,0.0
GAS,3.000,5.885
ANT,3.000,19.752
ALO,3.000,6.587
LEC,3.000,26.957
STR,3.000,11.338
TSU,3.000,9.561
ALB,3.000,8.839
HUL,3.000,10.093
OCO,3.000,12.312
NOR,3.000,3.068
HAM,3.000,3.988
BOR,3.000,30.384
SAI,3.000,7.781
HAD,3.000,29.093
RUS,3.000,25.104
PIA,3.000,0.72
BEA,3.000,31.88
VER,3.333,0.0
GAS,3.333,4.03
ANT,3.333,20.995
ALO,3.333,4.929
LEC,3.333,28.294
STR,3.333,9.234
TSU,3.333,7.48
ALB,3.333,6.39
HUL,3.333,8.651
OCO,3.333,9.858
NOR,3.333,2.56
HAM,3.333,3.44
BOR,3.333,
SAI,3.333,5.984
HAD,3.333,30.257
RUS,3.333,24.8
PIA,3.333,0.578
BEA,3.333,32.875
VER,3.667,0.0
GAS,3.667,5.207
ANT,3.667,24.439
ALO,3.667,6.131
LEC,3.667,30.198
STR,3.667,11.04
TSU,3.667,9.547
ALB,3.667,8.329
HUL,3.667,10.122
OCO,3.667,12.093
NOR,3.667,3.073
HAM,3.667,4.31
BOR,3.667,
SAI,3.667,7.496
HAD,3.667,31.966
RUS,3.667,26.869
PIA,3.667,0.816
BEA,3.667,33.617
VER,4.000,0.0
GAS,4.000,5.783
ANT,4.000,29.088
ALO,4.000,6.697
LEC,4.000,34.382
STR,4.000,11.967
TSU,4.000,10.051
ALB,4.000,9.045
HUL,4.000,11.088
OCO,4.000,13.01
NOR,4.000,3.251
HAM,4.000,4.753
BOR,4.000,
SAI,4.000,8.229
HAD,4.000,37.067
RUS,4.000,30.954
PIA,4.000,0.98
BEA,4.000,38.267
VER,4.333,0.0
GAS,4.333,6.215
ANT,4.333,33.468
ALO,4.333,7.035
LEC,4.333,37.755
STR,4.333,12.523
TSU,4.333,10.487
ALB,4.333,9.353
HUL,4.333,11.762
OCO,4.333,13.766
NOR,4.333,3.339
HAM,4.333,4.93
SAI,4.333,8.616
HAD,4.333,40.541
RUS,4.333,33.182
PIA,4.333,0.779
BEA,4.333,42.931
VER,4.667,0.0
GAS,4.667,6.595
ANT,4.667,35.162
ALO,4.667,7.695
LEC,4.667,40.112
STR,4.667,13.204
TSU,4.667,10.867
ALB,4.667,9.839
HUL,4.667,12.108
OCO,4.667,14.491
NOR,4.667,3.213
HAM,4.667,4.718
SAI,4.667,9.122
HAD,4.667,42.874
RUS,4.667,31.729
PIA,4.667,0.621
BEA,4.667,45.405
VER,5.000,0.0
GAS,5.000,9.952
ANT,5.000,46.084
ALO,5.000,11.424
LEC,5.000,48.031
STR,5.000,19.053
TSU,5.000,16.348
ALB,5.000,15.097
HUL,5.000,17.854
OCO,5.000,20.366
NOR,5.000,3.475
HAM,5.000,7.621
SAI,5.000,14.064
HAD,5.000,52.106
RUS,5.000,41.57
PIA,5.000,0.626
BEA,5.000,53.751
VER,5.333,0.0
GAS,5.333,5.04
ANT,5.333,40.601
ALO,5.333,6.143
LEC,5.333,44.299
STR,5.333,11.99
TSU,5.333,9.686
ALB,5.333,8.912
HUL,5.333,11.401
OCO,5.333,15.522
NOR,5.333,2.4779999999999998
HAM,5.333,3.225
SAI,5.333,7.627
HAD,5.333,48.226
RUS,5.333,37.723
PIA,5.333,1.061
BEA,5.333,50.678
VER,5.667,0.0
GAS,5.667,8.951
ANT,5.667,39.902
ALO,5.667,9.858
LEC,5.667,42.883
STR,5.667,16.505
TSU,5.667,14.46
ALB,5.667,13.393
HUL,5.667,15.639
OCO,5.667,17.723
NOR,5.667,2.818
HAM,5.667,4.764
SAI,5.667,11.596
HAD,5.667,46.266
RUS,5.667,35.846
PIA,5.667,0.414
BEA,5.667,48.552
VER,6.000,0.0
GAS,6.000,6.429
ANT,6.000,42.057
ALO,6.000,8.278
LEC,6.000,46.151
STR,6.000,11.251
TSU,6.000,12.426
ALB,6.000,11.516
HUL,6.000,14.205
OCO,6.000,16.314
NOR,6.000,2.919
HAM,6.000,4.577
SAI,6.000,9.852
HAD,6.000,50.078
RUS,6.000,39.269
PIA,6.000,0.463
BEA,6.000,51.429
VER,6.333,0.0
GAS,6.333,7.159
ANT,6.333,41.031
ALO,6.333,8.549
LEC,6.333,43.739
STR,6.333,28.16
TSU,6.333,12.126
ALB,6.333,11.244
HUL,6.333,13.783
OCO,6.333,17.48
NOR,6.333,4.283
HAM,6.333,5.843
SAI,6.333,10.151
HAD,6.333,46.267
RUS,6.333,39.368
PIA,6.333,0.849
BEA,6.333,47.686
VER,6.667,0.0
GAS,6.667,6.616
ANT,6.667,31.527
ALO,6.667,7.325
LEC,6.667,33.377
STR,6.667,18.105
TSU,6.667,11.17
ALB,6.667,9.645
HUL,6.667,12.485
OCO,6.667,14.066
NOR,6.667,2.886
HAM,6.667,4.878
SAI,6.667,8.75
HAD,6.667,36.183
RUS,6.667,28.429
PIA,6.667,0.384
BEA,6.667,36.893
VER,7.000,0.0
GAS,7.000,6.911
ANT,7.000,35.046
ALO,7.000,7.7940000000000005
LEC,7.000,36.146
STR,7.000,20.527
TSU,7.000,11.922
ALB,7.000,10.563
HUL,7.000,13.395
OCO,7.000,15.202
NOR,7.000,3.596
HAM,7.000,6.039
SAI,7.000,9.51
HAD,7.000,39.282
RUS,7.000,30.397
PIA,7.000,0.686
BEA,7.000,40.094
VER,7.333,0.0
GAS,7.333,7.372
ANT,7.333,36.397
ALO,7.333,8.024
LEC,7.333,36.873
STR,7.333,20.811
TSU,7.333,12.342
ALB,7.333,10.891
HUL,7.333,13.738
OCO,7.333,15.611
NOR,7.333,4.03
HAM,7.333,6.273
SAI,7.333,9.61
HAD,7.333,40.618
RUS,7.333,30.086
PIA,7.333,0.144
BEA,7.333,41.254
VER,7.667,0.0
GAS,7.667,7.588
ANT,7.667,33.01
ALO,7.667,8.66
LEC,7.667,33.442
STR,7.667,17.229
TSU,7.667,13.343
ALB,7.667,11.381
HUL,7.667,14.49
OCO,7.667,16.839
NOR,7.667,3.795
HAM,7.667,6.426
SAI,7.667,10.047
HAD,7.667,36.496
RUS,7.667,25.98
PIA,7.667,0.229
BEA,7.667,37.111
VER,8.000,0.977
GAS,8.000,8.137
ANT,8.000,35.765
ALO,8.000,9.357
LEC,8.000,36.019
STR,8.000,19.023
TSU,8.000,14.022
ALB,8.000,12.202
HUL,8.000,15.055
OCO,8.000,17.638
NOR,8.000,3.608
HAM,8.000,7.284
SAI,8.000,10.88
HAD,8.000,38.184
RUS,8.000,26.826999999999998
PIA,8.000,0.0
BEA,8.000,39.248
VER,8.333,1.354
GAS,8.333,8.904
ANT,8.333,35.804
ALO,8.333,9.803
LEC,8.333,35.973
STR,8.333,18.736
TSU,8.333,14.975
ALB,8.333,13.29
HUL,8.333,15.68
OCO,8.333,18.88
NOR,8.333,3.823
HAM,8.333,8.122
SAI,8.333,11.491
HAD,8.333,38.582
RUS,8.333,25.84
PIA,8.333,0.0
BEA,8.333,39.53
VER,8.667,2.596
GAS,8.667,10.841
ANT,8.667,32.39
ALO,8.667,11.616
LEC,8.667,32.65
STR,8.667,17.472
TSU,8.667,17.391
ALB,8.667,15.842
HUL,8.667,18.507
OCO,8.667,21.735
NOR,8.667,4.812
HAM,8.667,9.989
SAI,8.667,13.505
HAD,8.667,34.791
RUS,8.667,22.461
PIA,8.667,0.0
BEA,8.667,35.957
VER,9.000,2.91
GAS,9.000,11.706
ANT,9.000,30.708
ALO,9.000,12.533
LEC,9.000,32.567
STR,9.000,19.542
TSU,9.000,18.629
ALB,9.000,16.697
HUL,9.000,16.541
OCO,9.000,22.606
NOR,9.000,4.8100000000000005
HAM,9.000,10.94
SAI,9.000,14.306
HAD,9.000,35.496
RUS,9.000,23.937
PIA,9.000,0.0
BEA,9.000,37.286
VER,9.333,3.382
GAS,9.333,12.835
ANT,9.333,50.19
ALO,9.333,13.459
LEC,9.333,31.808
STR,9.333,19.892
TSU,9.333,19.886
ALB,9.333,17.879
HUL,9.333,37.298
OCO,9.333,24.187
NOR,9.333,5.021
HAM,9.333,11.5
