Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2025-03-21 03:16:01,Other,PINK HEAD PADDING MATERIAL MUST BE USED,,,,,,
2025-03-21 03:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-03-21 04:16:18,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,
2025-03-21 04:16:43,Flag,RED FLAG,,RED,Track,,,
2025-03-21 04:16:43,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
2025-03-21 04:20:43,Other,SESSION WILL RESUME AT 12:22,,,,,,
2025-03-21 04:20:54,Flag,TRACK CLEAR,,CLEAR,Track,,,
2025-03-21 04:20:55,Drs,DRS ENABLED,ENABLED,,,,,
2025-03-21 04:22:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2025-03-21 04:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2025-03-21 04:30:10,Other,FIRST CAR TO TAKE THE FLAG - CAR 30 (LAW),,,,,,
