Driver,Time,GapToLeader
1,0 days 02:10:11.317000,0.0
1,0 days 02:11:33.884000,0.0
1,0 days 02:12:56.176000,0.0
1,0 days 02:14:18.692000,0.0
1,0 days 02:15:41.180000,0.0
1,0 days 02:17:03.729000,0.0
1,0 days 02:18:26.489000,0.0
1,0 days 02:19:48.592000,0.0
1,0 days 02:21:11.008000,0.0
1,0 days 02:22:33.332000,0.0
1,0 days 02:23:55.748000,0.0
1,0 days 02:25:18.446000,0.0
1,0 days 02:26:40.859000,0.0
1,0 days 02:28:03.366000,0.0
1,0 days 02:29:26.091000,0.0
1,0 days 02:30:48.579000,0.0
1,0 days 02:32:17.576000,0.0
1,0 days 02:33:50.476000,0.0
1,0 days 02:35:12.814000,0.0
1,0 days 02:36:35.357000,0.0
1,0 days 02:37:58.159000,0.0
1,0 days 02:39:20.849000,0.0
10,0 days 01:02:13.819000,2.011
10,0 days 01:02:16.794000,1.48
10,0 days 01:02:21.295000,1.48
10,0 days 01:02:21.380000,1.285
10,0 days 01:02:24.125000,1.7
10,0 days 01:02:32.555000,1.7
10,0 days 01:02:32.952000,3.919
10,0 days 01:02:36.797000,4.183
10,0 days 01:02:39.939000,4.2
10,0 days 01:02:42.784000,4.258
10,0 days 01:02:45.378000,4.759
10,0 days 01:02:53.541000,5.691
10,0 days 01:02:59.581000,6.307
10,0 days 01:02:59.582000,6.307
10,0 days 01:03:02.945000,6.443
10,0 days 01:03:06.243000,7.121
10,0 days 01:03:10.267000,7.842
10,0 days 01:03:15.101000,8.479
10,0 days 01:03:19.190000,8.539
10,0 days 01:03:22.563000,8.707
10,0 days 01:03:26.182000,9.019
10,0 days 01:03:33.519000,9.65
10,0 days 01:03:39.261000,10.085
10,0 days 01:03:42.397000,10.164
10,0 days 01:03:46.632000,10.124
10,0 days 01:03:49.154000,10.067
10,0 days 01:03:53.481000,9.929
10,0 days 01:03:55.800000,10.131
10,0 days 01:04:02.819000,10.664
10,0 days 01:04:06.214000,10.708
10,0 days 01:04:09.282000,10.699
10,0 days 01:04:12.023000,10.671
10,0 days 01:04:14.524000,11.024
10,0 days 01:04:21.939000,11.189
10,0 days 01:04:27.637000,11.378
10,0 days 01:04:30.897000,11.329
10,0 days 01:04:33.742000,11.492
10,0 days 01:04:37.223000,11.649
10,0 days 01:04:41.957000,12.097
10,0 days 01:04:46.052000,12.185
10,0 days 01:04:49.264000,12.235
10,0 days 01:04:52.808000,12.463
10,0 days 01:04:59.814000,12.738
10,0 days 01:05:05.515000,13.077
10,0 days 01:05:08.593000,13.114
10,0 days 01:05:12.823000,13.081
10,0 days 01:05:15.350000,13.027
10,0 days 01:05:19.708000,12.895
10,0 days 01:05:21.912000,12.973
10,0 days 01:05:28.939000,13.497
10,0 days 01:05:32.176000,13.503
10,0 days 01:05:35.201000,13.462
10,0 days 01:05:37.957000,13.405
10,0 days 01:05:40.518000,13.833
10,0 days 01:05:47.917000,14.085
10,0 days 01:05:53.644000,14.358
10,0 days 01:05:56.978000,14.374
10,0 days 01:05:59.901000,14.683
10,0 days 01:06:03.499000,14.943
10,0 days 01:06:08.234000,15.422
10,0 days 01:06:12.306000,15.4
10,0 days 01:06:15.614000,15.547
10,0 days 01:06:19.115000,15.742
10,0 days 01:06:26.220000,16.022
10,0 days 01:06:31.736000,16.253
10,0 days 01:06:34.918000,16.32
10,0 days 01:06:39.062000,16.237
10,0 days 01:06:41.562000,16.088
10,0 days 01:06:45.629000,15.736
10,0 days 01:06:47.776000,15.775
10,0 days 01:06:54.800000,16.202
10,0 days 01:06:58.135000,16.225
10,0 days 01:07:01.143000,16.172
10,0 days 01:07:03.869000,16.057
10,0 days 01:07:06.287000,16.342
10,0 days 01:07:13.940000,16.651
10,0 days 01:07:19.584000,16.93
10,0 days 01:07:22.932000,16.911
10,0 days 01:07:25.805000,17.188
10,0 days 01:07:29.334000,17.39
10,0 days 01:07:34.036000,17.797
10,0 days 01:07:38.175000,17.868
10,0 days 01:07:41.337000,17.843
10,0 days 01:07:44.935000,18.008
10,0 days 01:07:52.091000,18.353
10,0 days 01:07:57.640000,18.552
10,0 days 01:08:00.765000,18.624
10,0 days 01:08:04.975000,18.574
10,0 days 01:08:07.404000,18.447
10,0 days 01:08:11.594000,18.146
10,0 days 01:08:13.824000,18.27
10,0 days 01:08:20.661000,18.576
10,0 days 01:08:23.973000,18.615
10,0 days 01:08:27.035000,18.563
10,0 days 01:08:29.774000,18.472
10,0 days 01:08:32.109000,18.721
10,0 days 01:08:39.550000,18.851
10,0 days 01:08:45.128000,19.018
10,0 days 01:08:48.441000,18.993
10,0 days 01:08:51.238000,19.22
10,0 days 01:08:54.705000,19.431
10,0 days 01:08:59.451000,19.829
10,0 days 01:09:03.582000,19.864
10,0 days 01:09:06.747000,19.884
10,0 days 01:09:10.217000,20.115
10,0 days 01:09:17.394000,20.404
10,0 days 01:09:22.968000,20.657
10,0 days 01:09:26.057000,20.72
10,0 days 01:09:30.334000,20.659
10,0 days 01:09:32.724000,20.54
10,0 days 01:09:36.916000,20.225
10,0 days 01:09:39.034000,20.162
10,0 days 01:09:45.902000,20.323
10,0 days 01:09:49.084000,20.333
10,0 days 01:09:52.125000,20.272
10,0 days 01:09:54.883000,20.213
10,0 days 01:09:57.178000,20.392
10,0 days 01:10:04.555000,20.58
10,0 days 01:10:10.273000,20.823
10,0 days 01:10:13.531000,20.881
10,0 days 01:10:16.273000,21.03
10,0 days 01:10:19.703000,21.205
10,0 days 01:10:24.389000,21.634
10,0 days 01:10:28.451000,21.586
10,0 days 01:10:31.660000,21.644
10,0 days 01:10:35.150000,21.711
10,0 days 01:10:42.093000,21.83
10,0 days 01:10:47.567000,21.98
10,0 days 01:10:50.711000,22.048
10,0 days 01:10:54.909000,21.974
10,0 days 01:10:57.385000,21.854
10,0 days 01:11:01.559000,21.571
10,0 days 01:11:03.712000,21.635
10,0 days 01:11:10.684000,22.026
10,0 days 01:11:14.052000,22.047
10,0 days 01:11:17.004000,22.011
10,0 days 01:11:19.746000,21.94
10,0 days 01:11:22.204000,22.234
10,0 days 01:11:29.683000,22.49
10,0 days 01:11:35.321000,22.716
10,0 days 01:11:38.622000,22.799
10,0 days 01:11:41.402000,23.038
10,0 days 01:11:44.854000,23.244
10,0 days 01:11:49.491000,23.623
10,0 days 01:11:53.692000,23.704
10,0 days 01:11:56.889000,23.723
10,0 days 01:12:00.417000,23.867
10,0 days 01:12:07.434000,24.06
10,0 days 01:12:12.896000,24.212
10,0 days 01:12:16.025000,24.267
10,0 days 01:12:20.271000,24.184
10,0 days 01:12:22.711000,24.053
10,0 days 01:12:26.835000,23.736
10,0 days 01:12:29.062000,23.839
10,0 days 01:12:36.169000,24.32
10,0 days 01:12:39.439000,24.335
10,0 days 01:12:42.611000,24.306
10,0 days 01:12:45.179000,24.197
10,0 days 01:12:47.487000,24.433
10,0 days 01:12:54.929000,24.643
10,0 days 01:13:00.639000,24.883
10,0 days 01:13:03.926000,24.959
10,0 days 01:13:06.775000,25.281
10,0 days 01:13:10.270000,25.444
10,0 days 01:13:14.925000,25.789
10,0 days 01:13:18.977000,25.799
10,0 days 01:13:22.147000,25.772
10,0 days 01:13:25.723000,25.968
10,0 days 01:13:32.801000,26.182
10,0 days 01:13:38.397000,26.391
