Driver,Time,GapToLeader
10,0 days 01:02:40.196000,11.12
10,0 days 01:02:43.150000,11.135
10,0 days 01:02:45.796000,11.059
10,0 days 01:02:47.742000,10.95
10,0 days 01:02:54.268000,11.409
10,0 days 01:02:58.188000,11.42
10,0 days 01:03:00.067000,11.414
10,0 days 01:03:05.031000,11.938
10,0 days 01:03:10.486000,12.142
10,0 days 01:03:15.996000,12.2
10,0 days 01:03:22.803000,12.281
10,0 days 01:03:27.403000,12.4
10,0 days 01:03:34.716000,12.719
10,0 days 01:03:37.850000,12.687
10,0 days 01:03:41.750000,12.602
10,0 days 01:03:42.761000,12.542
10,0 days 01:03:45.149000,12.378
10,0 days 01:03:47.328000,12.203
10,0 days 01:03:49.202000,12.136
10,0 days 01:03:49.213000,12.136
10,0 days 01:03:53.655000,12.503
10,0 days 01:03:56.502000,12.571
10,0 days 01:03:59.389000,12.57
10,0 days 01:04:02.127000,12.557
10,0 days 01:04:04.148000,12.54
10,0 days 01:04:10.442000,12.708
10,0 days 01:04:14.353000,12.748
10,0 days 01:04:16.282000,12.759
10,0 days 01:04:21.106000,13.171
10,0 days 01:04:26.317000,13.238
10,0 days 01:04:31.874000,13.29
10,0 days 01:04:38.673000,13.35
10,0 days 01:04:43.225000,13.417
10,0 days 01:04:50.413000,13.583
10,0 days 01:04:53.553000,13.58
10,0 days 01:04:57.605000,13.576
10,0 days 01:04:58.640000,13.562
10,0 days 01:05:01.126000,13.543
10,0 days 01:05:03.476000,13.519
10,0 days 01:05:05.856000,13.64
10,0 days 01:05:09.848000,13.796
10,0 days 01:05:12.581000,13.841
10,0 days 01:05:15.513000,13.856
10,0 days 01:05:18.232000,13.846
10,0 days 01:05:20.290000,13.834
10,0 days 01:05:26.556000,14.064
10,0 days 01:05:30.541000,14.097
10,0 days 01:05:32.397000,14.103
10,0 days 01:05:37.210000,14.448
10,0 days 01:05:42.393000,14.561
10,0 days 01:05:48.077000,14.628
10,0 days 01:05:54.939000,14.834
10,0 days 01:05:59.615000,14.94
10,0 days 01:06:06.782000,15.119
10,0 days 01:06:09.987000,15.13
10,0 days 01:06:14.040000,15.144
10,0 days 01:06:15.111000,15.139
10,0 days 01:06:17.648000,15.13
10,0 days 01:06:19.964000,15.111
10,0 days 01:06:22.104000,15.26
10,0 days 01:06:26.339000,15.348
10,0 days 01:06:29.060000,15.345
10,0 days 01:06:31.981000,15.353
10,0 days 01:06:34.745000,15.355
10,0 days 01:06:36.783000,15.352
10,0 days 01:06:42.979000,15.452
10,0 days 01:06:46.969000,15.483
10,0 days 01:06:48.800000,15.488
10,0 days 01:06:53.542000,15.735
10,0 days 01:06:58.759000,15.81
10,0 days 01:07:04.335000,15.835
10,0 days 01:07:11.232000,15.912
10,0 days 01:07:15.850000,16.029
10,0 days 01:07:22.926000,16.088
10,0 days 01:07:26.139000,16.083
10,0 days 01:07:30.198000,16.082
10,0 days 01:07:31.419000,16.073
10,0 days 01:07:33.744000,16.071
10,0 days 01:07:36.094000,16.061
10,0 days 01:07:38.164000,16.156
10,0 days 01:07:42.345000,16.269
10,0 days 01:07:45.142000,16.282
10,0 days 01:07:48.056000,16.306
10,0 days 01:07:50.775000,16.308
10,0 days 01:07:52.884000,16.301
10,0 days 01:07:59.100000,16.47
10,0 days 01:08:03.102000,16.525
10,0 days 01:08:05,16.534
10,0 days 01:08:09.772000,16.871
10,0 days 01:08:15.181000,16.957
10,0 days 01:08:20.797000,17.07
10,0 days 01:08:27.542000,17.158
10,0 days 01:08:32.193000,17.231
10,0 days 01:08:39.409000,17.407
10,0 days 01:08:42.586000,17.415
10,0 days 01:08:46.608000,17.416
10,0 days 01:08:47.721000,17.409
10,0 days 01:08:50.232000,17.411
10,0 days 01:08:52.556000,17.402
10,0 days 01:08:54.661000,17.524
10,0 days 01:08:58.893000,17.68
10,0 days 01:09:01.645000,17.681
10,0 days 01:09:04.642000,17.666
10,0 days 01:09:07.308000,17.65
10,0 days 01:09:09.367000,17.632
10,0 days 01:09:15.575000,17.71
10,0 days 01:09:19.629000,17.753
10,0 days 01:09:21.465000,17.761
10,0 days 01:09:26.167000,18.001
10,0 days 01:09:31.477000,18.035
10,0 days 01:09:37.010000,18.051
10,0 days 01:09:43.816000,18.068
10,0 days 01:09:48.438000,18.14
10,0 days 01:09:55.684000,18.234
10,0 days 01:09:58.859000,18.24
10,0 days 01:10:02.866000,18.232
10,0 days 01:10:03.965000,18.225
10,0 days 01:10:06.459000,18.223
10,0 days 01:10:08.786000,18.116
10,0 days 01:10:10.844000,18.173
10,0 days 01:10:15.102000,18.372
10,0 days 01:10:18.281000,18.212
10,0 days 01:10:20.825000,18.205
10,0 days 01:10:23.554000,18.186
10,0 days 01:10:25.659000,18.164
10,0 days 01:10:31.996000,17.969
10,0 days 01:10:35.930000,17.938
10,0 days 01:10:37.798000,17.943
10,0 days 01:10:42.560000,18.207
