Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2026-08-22 13:57:36,Flag,DOUBLE YELLOW IN TRACK SECTOR 5,,DOUBLE YELLOW,Sector,5.0,,
2026-08-22 13:57:58,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
2026-08-22 14:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2026-08-22 14:04:59,Other,CAR 55 (SAI) TIME 1:25.773 DELETED - TRACK LIMITS AT TURN 3 LAP 3 16:02:37,,,,,,
2026-08-22 14:10:26,Other,CAR 44 (HAM) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 7 16:08:57 (PIT),,,,,,
2026-08-22 14:11:22,Other,CAR 18 (STR) TIME 1:14.225 DELETED - TRACK LIMITS AT TURN 13 LAP 7 16:10:35,,,,,,
2026-08-22 14:14:51,Other,INCIDENT INVOLVING CAR 10 (GAS) NOTED - UNSAFE RELEASE (16:07:26),,,,,,
2026-08-22 14:18:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2026-08-22 14:18:12,Other,FIRST CAR TO TAKE THE FLAG - CAR 5 (BOR),,,,,,
2026-08-22 14:20:21,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 10 (GAS) WILL BE INVESTIGATED AFTER THE SESSION - UNSAFE RELEASE (16:07:26),,,,,,
2026-08-22 14:21:09,Other,FIA STEWARDS: Q1 INCIDENT INVOLVING CAR 30 (LAW) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
2026-08-22 14:21:16,Other,FIA STEWARDS: Q1 INCIDENT INVOLVING CAR 30 (LAW) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
2026-08-22 14:25:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2026-08-22 14:39:40,Other,CAR 63 (RUS) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 14 16:38:00 (PIT),,,,,,
2026-08-22 14:40:01,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2026-08-22 14:40:35,Other,FIRST CAR TO TAKE THE FLAG - CAR 41 (LIN),,,,,,
2026-08-22 14:42:19,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,,
2026-08-22 14:42:25,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,
2026-08-22 14:47:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2026-08-22 15:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2026-08-22 15:00:59,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2026-08-22 15:01:01,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,
2026-08-22 15:01:05,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,
2026-08-22 15:01:07,Other,FIA STEWARDS: Q1 INCIDENT INVOLVING CAR 30 (LAW) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
2026-08-22 15:01:31,Flag,DOUBLE YELLOW IN TRACK SECTOR 5,,DOUBLE YELLOW,Sector,5.0,,
2026-08-22 15:01:48,Flag,DOUBLE YELLOW IN TRACK SECTOR 1,,DOUBLE YELLOW,Sector,1.0,,
2026-08-22 15:01:49,Flag,DOUBLE YELLOW IN TRACK SECTOR 8,,DOUBLE YELLOW,Sector,8.0,,
2026-08-22 15:01:53,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,
2026-08-22 15:01:57,Flag,DOUBLE YELLOW IN TRACK SECTOR 11,,DOUBLE YELLOW,Sector,11.0,,
2026-08-22 15:02:13,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,,
2026-08-22 15:02:14,Flag,DOUBLE YELLOW IN TRACK SECTOR 17,,DOUBLE YELLOW,Sector,17.0,,
2026-08-22 15:02:18,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,
2026-08-22 15:02:18,Flag,DOUBLE YELLOW IN TRACK SECTOR 18,,DOUBLE YELLOW,Sector,18.0,,
2026-08-22 15:02:35,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,,
2026-08-22 15:02:41,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
