Driver,LapNumber,GapTime
NOR,0.667,2.141
GAS,0.667,8.887
PER,0.667,11.354
ANT,0.667,1.3439999999999999
ALO,0.667,12.809
LEC,0.667,0.0
STR,0.667,10.936
ALB,0.667,8.348
HUL,0.667,11.687
VER,0.667,7.432
LAW,0.667,6.754
OCO,0.667,9.337
LIN,0.667,10.293
COL,0.667,4.813
HAM,0.667,5.075
BOR,0.667,12.211
SAI,0.667,7.843
HAD,0.667,13.465
RUS,0.667,3.438
BOT,0.667,14.002
PIA,0.667,2.9379999999999997
BEA,0.667,9.709
NOR,1.000,2.011
GAS,1.000,9.329
PER,1.000,11.753
ANT,1.000,1.156
ALO,1.000,13.697
LEC,1.000,0.0
STR,1.000,11.582
ALB,1.000,8.837
HUL,1.000,18.182
VER,1.000,8.837
LAW,1.000,6.674
OCO,1.000,9.519
LIN,1.000,10.463
COL,1.000,5.465
HAM,1.000,4.448
BOR,1.000,13.097
SAI,1.000,9.18
HAD,1.000,13.343
RUS,1.000,3.232
BOT,1.000,14.248
PIA,1.000,2.627
BEA,1.000,9.747
NOR,1.333,2.2800000000000002
GAS,1.333,10.951
PER,1.333,14.293
ANT,1.333,1.417
ALO,1.333,15.965
LEC,1.333,0.0
STR,1.333,13.808
ALB,1.333,10.484
HUL,1.333,44.691
VER,1.333,9.401
LAW,1.333,8.191
OCO,1.333,12.436
LIN,1.333,13.144
COL,1.333,6.264
HAM,1.333,5.024
BOR,1.333,14.797
SAI,1.333,11.622
HAD,1.333,15.137
RUS,1.333,3.84
BOT,1.333,17.015
PIA,1.333,3.171
BEA,1.333,12.138
NOR,1.667,2.184
GAS,1.667,11.444
PER,1.667,15.693
ANT,1.667,1.202
ALO,1.667,17.103
LEC,1.667,0.0
STR,1.667,15.123
ALB,1.667,11.022
HUL,1.667,45.175
VER,1.667,9.443
LAW,1.667,10.365
OCO,1.667,13.754
LIN,1.667,14.266
COL,1.667,6.593
HAM,1.667,5.399
BOR,1.667,16.141
SAI,1.667,11.956
HAD,1.667,16.512
RUS,1.667,3.781
BOT,1.667,18.192
PIA,1.667,3.114
BEA,1.667,13.25
NOR,2.000,1.7269999999999999
GAS,2.000,11.631
PER,2.000,15.583
ANT,2.000,1.06
ALO,2.000,17.39
LEC,2.000,0.0
STR,2.000,15.079
ALB,2.000,11.262
HUL,2.000,45.376
VER,2.000,9.195
LAW,2.000,10.818
OCO,2.000,13.803
LIN,2.000,14.158
COL,2.000,6.5280000000000005
HAM,2.000,5.059
BOR,2.000,16.911
SAI,2.000,11.979
HAD,2.000,16.477
RUS,2.000,3.282
BOT,2.000,18.102
PIA,2.000,3.061
BEA,2.000,13.554
NOR,2.333,1.9529999999999998
GAS,2.333,12.895
PER,2.333,17.609
ANT,2.333,1.284
ALO,2.333,19.235
LEC,2.333,0.0
STR,2.333,16.813
ALB,2.333,12.435
HUL,2.333,46.16
VER,2.333,9.19
LAW,2.333,11.665
OCO,2.333,15.249
LIN,2.333,16.093
COL,2.333,7.015
HAM,2.333,5.468
BOR,2.333,18.28
SAI,2.333,13.668
HAD,2.333,17.804
RUS,2.333,3.544
BOT,2.333,20.102
PIA,2.333,4.1370000000000005
BEA,2.333,14.541
NOR,2.667,1.958
GAS,2.667,13.489
PER,2.667,19.27
ANT,2.667,1.164
ALO,2.667,20.505
LEC,2.667,0.0
STR,2.667,18.153
ALB,2.667,12.908
HUL,2.667,46.529
VER,2.667,9.358
LAW,2.667,12.115
OCO,2.667,15.863
LIN,2.667,17.128
COL,2.667,7.584
HAM,2.667,5.819
BOR,2.667,19.672
SAI,2.667,14.027
HAD,2.667,18.603
RUS,2.667,3.752
BOT,2.667,21.492
PIA,2.667,4.385
BEA,2.667,15.176
NOR,3.000,1.633
GAS,3.000,13.32
PER,3.000,19.235
ANT,3.000,0.927
ALO,3.000,20.538
