Driver,LapNumber,GapTime
NOR,0.667,0.0
GAS,0.667,8.282
PER,0.667,10.396
ANT,0.667,1.309
ALO,0.667,8.938
LEC,0.667,4.109
STR,0.667,14.594
ALB,0.667,11.062
HUL,0.667,6.629
VER,0.667,3.6470000000000002
LAW,0.667,5.947
OCO,0.667,9.141
COL,0.667,5.617
HAM,0.667,2.6470000000000002
BOR,0.667,7.461
SAI,0.667,10.029
HAD,0.667,5.2
RUS,0.667,2.222
BOT,0.667,10.48
PIA,0.667,3.393
BEA,0.667,8.563
NOR,1.000,0.0
GAS,1.000,9.047
PER,1.000,12.0
ANT,1.000,1.032
ALO,1.000,9.766
LEC,1.000,4.125
STR,1.000,15.538
ALB,1.000,12.704
HUL,1.000,7.563
VER,1.000,3.485
LAW,1.000,6.813
OCO,1.000,10.454
COL,1.000,6.313
HAM,1.000,2.266
BOR,1.000,9.141
SAI,1.000,11.782
HAD,1.000,5.188
RUS,1.000,1.688
BOT,1.000,12.329
PIA,1.000,19.204
BEA,1.000,8.954
NOR,1.333,0.0
GAS,1.333,12.627
PER,1.333,14.149
ANT,1.333,1.062
ALO,1.333,11.133
LEC,1.333,4.319
STR,1.333,16.857
ALB,1.333,14.826
HUL,1.333,9.177
VER,1.333,3.432
LAW,1.333,7.677
OCO,1.333,12.915
COL,1.333,6.764
HAM,1.333,2.341
BOR,1.333,11.649000000000001
SAI,1.333,13.741
HAD,1.333,5.506
RUS,1.333,1.762
BOT,1.333,14.607
PIA,1.333,21.848
BEA,1.333,10.092
NOR,1.667,0.0
GAS,1.667,13.247
PER,1.667,15.884
ANT,1.667,0.358
ALO,1.667,11.475999999999999
LEC,1.667,3.539
STR,1.667,18.025
ALB,1.667,16.363
HUL,1.667,10.364
VER,1.667,2.873
LAW,1.667,7.638
OCO,1.667,13.699
COL,1.667,6.43
HAM,1.667,1.587
BOR,1.667,12.612
SAI,1.667,15.211
HAD,1.667,5.017
RUS,1.667,0.954
BOT,1.667,16.716
PIA,1.667,21.817
BEA,1.667,10.662
