Driver,LapNumber,GapTime
NOR,0.667,3.421
GAS,0.667,0.0
PER,0.667,6.984
ANT,0.667,5.984
ALO,0.667,9.031
LEC,0.667,1.156
STR,0.667,7.766
TSU,0.667,5.953
ALB,0.667,7.046
HUL,0.667,5.671
VER,0.667,1.5310000000000001
LAW,0.667,8.109
OCO,0.667,5.046
LIN,0.667,3.718
COL,0.667,2.484
HAM,0.667,4.656
BOR,0.667,4.656
SAI,0.667,5.671
RUS,0.667,0.312
BOT,0.667,7.14
PIA,0.667,1.75
BEA,0.667,4.14
NOR,1.000,3.221
GAS,1.000,0.0
PER,1.000,8.546
ANT,1.000,6.965
ALO,1.000,10.044
LEC,1.000,0.9
STR,1.000,9.231
TSU,1.000,7.6850000000000005
ALB,1.000,8.919
HUL,1.000,6.575
VER,1.000,1.101
LAW,1.000,9.044
OCO,1.000,5.408
LIN,1.000,3.9
COL,1.000,2.179
HAM,1.000,4.839
BOR,1.000,4.974
SAI,1.000,8.231
RUS,1.000,0.367
BOT,1.000,9.481
PIA,1.000,1.55
BEA,1.000,4.339
NOR,1.333,2.877
GAS,1.333,0.627
PER,1.333,8.891
ANT,1.333,6.167
ALO,1.333,10.725999999999999
LEC,1.333,0.811
STR,1.333,10.472
TSU,1.333,8.486
ALB,1.333,9.304
HUL,1.333,6.97
VER,1.333,0.999
LAW,1.333,9.245
OCO,1.333,5.366
LIN,1.333,3.927
COL,1.333,1.9889999999999999
HAM,1.333,4.328
BOR,1.333,5.764
SAI,1.333,8.598
RUS,1.333,0.0
BOT,1.333,10.562
PIA,1.333,1.366
BEA,1.333,4.131
NOR,1.667,3.358
GAS,1.667,0.888
PER,1.667,10.464
ANT,1.667,6.719
ALO,1.667,12.936
LEC,1.667,1.593
STR,1.667,12.921
TSU,1.667,9.342
ALB,1.667,11.346
HUL,1.667,7.14
VER,1.667,1.575
LAW,1.667,10.716
OCO,1.667,5.9190000000000005
LIN,1.667,4.344
COL,1.667,2.477
HAM,1.667,5.215
BOR,1.667,6.293
SAI,1.667,10.022
RUS,1.667,0.0
BOT,1.667,12.567
PIA,1.667,1.837
BEA,1.667,4.865
NOR,2.000,3.106
GAS,2.000,0.853
PER,2.000,11.265
ANT,2.000,7.015
ALO,2.000,14.164
LEC,2.000,
STR,2.000,14.623
TSU,2.000,9.576
ALB,2.000,12.331
HUL,2.000,7.542
VER,2.000,1.3519999999999999
LAW,2.000,10.905
OCO,2.000,6.043
LIN,2.000,4.02
COL,2.000,2.343
HAM,2.000,5.045
BOR,2.000,6.39
SAI,2.000,10.502
RUS,2.000,0.0
BOT,2.000,14.257
PIA,2.000,2.108
BEA,2.000,5.027
NOR,2.333,8.81
GAS,2.333,1.328
PER,2.333,26.264
ANT,2.333,16.084
ALO,2.333,30.328
STR,2.333,29.047
TSU,2.333,21.682
ALB,2.333,27.035
HUL,2.333,17.74
VER,2.333,3.641
LAW,2.333,23.22
OCO,2.333,13.967
LIN,2.333,9.668
COL,2.333,5.35
HAM,2.333,10.964
BOR,2.333,14.884
SAI,2.333,24.652
RUS,2.333,0.0
BOT,2.333,27.797
PIA,2.333,7.187
BEA,2.333,12.564
NOR,2.667,8.493
GAS,2.667,1.755
PER,2.667,34.786
ANT,2.667,20.963
ALO,2.667,40.77
STR,2.667,38.505
TSU,2.667,29.645
ALB,2.667,35.568
HUL,2.667,21.848
VER,2.667,3.508
LAW,2.667,31.63
OCO,2.667,18.995
LIN,2.667,10.385
COL,2.667,5.356
HAM,2.667,13.562
BOR,2.667,19.787
SAI,2.667,32.426
RUS,2.667,0.0
BOT,2.667,37.442
PIA,2.667,7.287
BEA,2.667,15.69
NOR,3.000,19.785
GAS,3.000,5.18
PER,3.000,51.051
ANT,3.000,33.91
ALO,3.000,65.313
STR,3.000,58.72
TSU,3.000,41.905
ALB,3.000,52.799
HUL,3.000,35.921
VER,3.000,8.187
LAW,3.000,46.002
OCO,3.000,31.01
LIN,3.000,21.65
COL,3.000,10.091
HAM,3.000,23.924
BOR,3.000,32.609
SAI,3.000,47.718
RUS,3.000,0.0
BOT,3.000,55.029
PIA,3.000,16.674
BEA,3.000,28.596
NOR,3.333,
GAS,3.333,
PER,3.333,
ANT,3.333,
ALO,3.333,
STR,3.333,
TSU,3.333,
ALB,3.333,
HUL,3.333,
VER,3.333,
LAW,3.333,
OCO,3.333,
LIN,3.333,
COL,3.333,
HAM,3.333,
BOR,3.333,
SAI,3.333,
RUS,3.333,
BOT,3.333,
PIA,3.333,
BEA,3.333,
NOR,3.667,10.891
GAS,3.667,1.407
PER,3.667,31.432
ANT,3.667,19.583
ALO,3.667,43.041
STR,3.667,40.729
TSU,3.667,24.501
ALB,3.667,34.244
HUL,3.667,20.988
VER,3.667,3.235
LAW,3.667,26.394
OCO,3.667,16.954
LIN,3.667,12.047
COL,3.667,4.485
HAM,3.667,15.047
BOR,3.667,17.485
SAI,3.667,28.338
RUS,3.667,0.0
BOT,3.667,38.291
PIA,3.667,7.25
BEA,3.667,15.532
NOR,4.000,14.516
GAS,4.000,2.0
PER,4.000,45.075
ANT,4.000,31.109
ALO,4.000,55.157
STR,4.000,52.345
TSU,4.000,37.953
ALB,4.000,46.641
HUL,4.000,33.547
VER,4.000,6.781
LAW,4.000,40.265
OCO,4.000,26.781
LIN,4.000,16.687
COL,4.000,8.859
HAM,4.000,21.906
BOR,4.000,29.187
SAI,4.000,42.665
RUS,4.000,0.0
BOT,4.000,48.798
PIA,4.000,12.593
BEA,4.000,23.531
NOR,4.333,
GAS,4.333,
PER,4.333,
ANT,4.333,
ALO,4.333,
STR,4.333,
TSU,4.333,
ALB,4.333,
HUL,4.333,
VER,4.333,
LAW,4.333,
OCO,4.333,
LIN,4.333,
COL,4.333,
HAM,4.333,
BOR,4.333,
SAI,4.333,
RUS,4.333,
BOT,4.333,
PIA,4.333,
BEA,4.333,
NOR,4.667,9.403
GAS,4.667,1.313
PER,4.667,31.279
ANT,4.667,22.519
ALO,4.667,40.382
STR,4.667,36.559
TSU,4.667,27.385
ALB,4.667,32.769
HUL,4.667,23.339
VER,4.667,4.781
LAW,4.667,28.706
OCO,4.667,19.42
LIN,4.667,12.649000000000001
COL,4.667,5.679
HAM,4.667,16.601
BOR,4.667,19.747
SAI,4.667,29.566
RUS,4.667,0.0
BOT,4.667,35.978
PIA,4.667,8.846
BEA,4.667,17.157
NOR,5.000,12.243
