Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2026-03-27 05:49:48,Other,RISK OF RAIN FOR F1 FREE PRACTICE 2 IS 0%,,,,,,
2026-03-27 05:54:12,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,
2026-03-27 05:54:14,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2026-03-27 05:59:03,SafetyCar,VSC DEPLOYED,DEPLOYED,,,,,
2026-03-27 05:59:10,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,
2026-03-27 05:59:12,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,
2026-03-27 06:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2026-03-27 06:00:21,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2026-03-27 06:00:23,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
2026-03-27 06:00:39,SafetyCar,VSC ENDING,ENDING,,,,,
2026-03-27 06:00:51,Flag,TRACK CLEAR,,CLEAR,Track,,,
2026-03-27 06:05:24,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 21,,,,,,
2026-03-27 06:05:26,Flag,CLEAR IN TRACK SECTOR 21,,CLEAR,Sector,21.0,,
2026-03-27 06:11:15,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,
2026-03-27 06:11:36,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
2026-03-27 06:11:48,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
2026-03-27 06:11:51,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2026-03-27 06:13:19,Other,TURN 15 INCIDENT INVOLVING CARS 43 (COL) AND 3 (VER) NOTED - DRIVING ERRATICALLY,,,,,,
2026-03-27 06:14:50,Other,CAR 31 (OCO) TIME 2:06.810 DELETED - DOUBLE YELLOW AT TURN 1,,,,,,
2026-03-27 06:14:51,Other,CAR 81 (PIA) LAP DELETED - DOUBLE YELLOW AT TURN 1,,,,,,
2026-03-27 06:14:59,Other,CAR 77 (BOT) LAP DELETED - DOUBLE YELLOW AT TURN 1,,,,,,
2026-03-27 06:15:10,Other,CAR 3 (VER) TIME 1:48.288 DELETED - DOUBLE YELLOW AT TURN 1,,,,,,
2026-03-27 06:15:37,Other,CAR 12 (ANT) TIME 2:16.958 DELETED - DOUBLE YELLOW AT TURN 1,,,,,,
