Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2026-05-01 20:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2026-05-01 20:34:52,Flag,YELLOW IN TRACK SECTOR 19,,YELLOW,Sector,19.0,,
2026-05-01 20:35:25,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.0,,
2026-05-01 20:35:25,Flag,YELLOW IN TRACK SECTOR 18,,YELLOW,Sector,18.0,,
2026-05-01 20:35:28,Flag,CLEAR IN TRACK SECTOR 19,,CLEAR,Sector,19.0,,
2026-05-01 20:35:30,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,
2026-05-01 20:35:36,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
2026-05-01 20:35:49,Other,CAR 27 (HUL) LAP DELETED - TRACK LIMITS AT TURN 5 LAP 2 16:33:47,,,,,,
2026-05-01 20:36:04,Other,CAR 18 (STR) TIME 2:09.082 DELETED - TRACK LIMITS AT TURN 17 LAP 3 16:34:51,,,,,,
2026-05-01 20:37:25,Other,CAR 18 (STR) TIME 2:09.082 DELETED - TRACK LIMITS AT TURN 5 LAP 3 16:33:48,,,,,,
2026-05-01 20:37:50,Flag,DOUBLE YELLOW IN TRACK SECTOR 1,,DOUBLE YELLOW,Sector,1.0,,
2026-05-01 20:37:52,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,
2026-05-01 20:40:20,Other,CAR 16 (LEC) TIME 2:03.388 DELETED - DOUBLE YELLOW AT TURN 19,,,,,,
2026-05-01 20:40:57,Other,CAR 14 (ALO) TIME 1:32.490 DELETED - TRACK LIMITS AT TURN 5 LAP 5 16:37:46,,,,,,
2026-05-01 20:41:27,Other,CAR 43 (COL) TIME 2:04.407 DELETED - DOUBLE YELLOW AT TURN 1,,,,,,
2026-05-01 20:41:44,Other,CAR 41 (LIN) LAP DELETED - TRACK LIMITS AT TURN 17 LAP 4 16:37:09 (PIT),,,,,,
2026-05-01 20:42:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2026-05-01 20:42:13,Other,FIRST CAR TO TAKE THE FLAG - CAR 87 (BEA),,,,,,
2026-05-01 20:43:50,Other,CAR 55 (SAI) TIME 2:12.149 DELETED - TRACK LIMITS AT TURN 5 LAP 5 16:39:39,,,,,,
2026-05-01 20:45:23,Other,CAR 14 (ALO) LAP DELETED - TRACK LIMITS AT TURN 11 LAP 7 16:41:59,,,,,,
2026-05-01 20:45:49,Other,"FIA STEWARDS: SQ1 INCIDENT INVOLVING CARS 14 (ALO), 12 (ANT), 55 (SAI), 1 (NOR), 5 (BOR) AND 23 (ALB) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2026-05-01 20:46:04,Other,"FIA STEWARDS: SQ1 INCIDENT INVOLVING CARS 14 (ALO), 12 (ANT), 55 (SAI), 1 (NOR), 5 (BOR) AND 23 (ALB) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2026-05-01 20:49:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2026-05-01 20:56:11,Other,CAR 55 (SAI) TIME 2:05.016 DELETED - TRACK LIMITS AT TURN 5 LAP 10 16:54:25,,,,,,
2026-05-01 20:58:36,Other,CAR 6 (HAD) TIME 1:30.013 DELETED - TRACK LIMITS AT TURN 6 LAP 12 16:57:24,,,,,,
2026-05-01 20:59:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2026-05-01 20:59:06,Other,FIRST CAR TO TAKE THE FLAG - CAR 16 (LEC),,,,,,
2026-05-01 21:02:41,Other,"FIA STEWARDS: SQ2 INCIDENT INVOLVING CARS 1 (NOR), 5 (BOR) AND 63 (RUS) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2026-05-01 21:05:20,Other,"FIA STEWARDS: SQ2 INCIDENT INVOLVING CARS 1 (NOR), 5 (BOR) AND 63 (RUS) WILL BE INVESTIGATED AFTER THE SESSION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2026-05-01 21:06:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2026-05-01 21:12:56,Other,TURN 6 INCIDENT INVOLVING CAR 23 (ALB) NOTED - TRACK LIMITS (SQ1),,,,,,
2026-05-01 21:13:15,Other,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CAR 23 (ALB) WILL BE INVESTIGATED AFTER THE SESSION - TRACK LIMITS (SQ1),,,,,,
2026-05-01 21:14:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2026-05-01 21:14:10,Other,FIRST CAR TO TAKE THE FLAG - CAR 3 (VER),,,,,,
2026-05-01 21:17:02,Other,"FIA STEWARDS: SQ1 INCIDENT INVOLVING CARS 14 (ALO), 12 (ANT), 55 (SAI), 1 (NOR), 5 (BOR) AND 23 (ALB) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",,,,,,
2026-05-01 21:17:21,Other,FIA STEWARDS: SQ2 INCIDENT INVOLVING CARS 5 (BOR) AND 63 (RUS) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,,,,,,
2026-05-01 21:18:57,Flag,DOUBLE YELLOW IN TRACK SECTOR 21,,DOUBLE YELLOW,Sector,21.0,,
2026-05-01 21:21:20,Flag,DOUBLE YELLOW IN TRACK SECTOR 1,,DOUBLE YELLOW,Sector,1.0,,
2026-05-01 21:21:58,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
2026-05-01 21:22:07,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,
2026-05-01 21:22:09,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,
2026-05-01 21:22:14,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
