Driver,LapNumber,GapTime
NOR,0.667,2.6189999999999998
GAS,0.667,4.241
PER,0.667,7.765
ANT,0.667,3.5
ALO,0.667,4.756
LEC,0.667,0.0
STR,0.667,8.102
ALB,0.667,5.326
HUL,0.667,
VER,0.667,7.212
LAW,0.667,8.075
OCO,0.667,4.002
LIN,0.667,1.69
COL,0.667,7.061
HAM,0.667,2.443
BOR,0.667,5.2780000000000005
SAI,0.667,6.066
HAD,0.667,1.686
RUS,0.667,1.043
BOT,0.667,6.784
BEA,0.667,6.4
NOR,1.000,4.602
GAS,1.000,6.156
PER,1.000,10.693
ANT,1.000,5.066
ALO,1.000,6.429
LEC,1.000,0.0
STR,1.000,11.472
ALB,1.000,7.476
HUL,1.000,
VER,1.000,9.286
LAW,1.000,10.342
OCO,1.000,5.688
LIN,1.000,4.272
COL,1.000,9.695
HAM,1.000,3.302
BOR,1.000,6.781
SAI,1.000,8.21
HAD,1.000,4.185
RUS,1.000,0.766
BOT,1.000,8.913
BEA,1.000,7.793
NOR,1.333,5.389
GAS,1.333,7.029
PER,1.333,12.258
ANT,1.333,5.751
ALO,1.333,7.591
LEC,1.333,0.0
STR,1.333,12.925
ALB,1.333,8.472
VER,1.333,10.454
LAW,1.333,11.711
OCO,1.333,6.425
LIN,1.333,4.848
COL,1.333,11.243
HAM,1.333,3.212
BOR,1.333,7.7780000000000005
SAI,1.333,9.439
HAD,1.333,4.194
RUS,1.333,0.408
BOT,1.333,10.213
BEA,1.333,9.038
NOR,1.667,5.325
GAS,1.667,6.845
PER,1.667,12.266
ANT,1.667,5.606
ALO,1.667,7.868
LEC,1.667,0.0
STR,1.667,13.344
ALB,1.667,8.452
VER,1.667,10.279
LAW,1.667,11.631
OCO,1.667,6.222
LIN,1.667,4.709
COL,1.667,11.22
HAM,1.667,3.147
BOR,1.667,8.026
SAI,1.667,9.47
HAD,1.667,4.698
RUS,1.667,0.069
BOT,1.667,10.453
BEA,1.667,8.83
NOR,2.000,5.997
GAS,2.000,7.5120000000000005
PER,2.000,13.606
ANT,2.000,6.398
ALO,2.000,8.153
LEC,2.000,0.434
STR,2.000,14.357
ALB,2.000,9.435
VER,2.000,10.42
LAW,2.000,13.041
OCO,2.000,6.784
LIN,2.000,5.604
COL,2.000,12.073
HAM,2.000,2.188
BOR,2.000,8.562
SAI,2.000,10.044
HAD,2.000,4.33
RUS,2.000,0.0
BOT,2.000,13.294
BEA,2.000,9.379
NOR,2.333,6.693
GAS,2.333,8.28
PER,2.333,15.433
ANT,2.333,7.139
ALO,2.333,8.941
LEC,2.333,0.73
STR,2.333,16.019
ALB,2.333,10.959
VER,2.333,11.788
LAW,2.333,14.033
OCO,2.333,7.804
LIN,2.333,5.93
COL,2.333,12.835
HAM,2.333,2.576
BOR,2.333,9.263
SAI,2.333,11.386
HAD,2.333,4.579
RUS,2.333,0.0
BOT,2.333,14.938
BEA,2.333,10.342
NOR,2.667,6.412
GAS,2.667,7.5649999999999995
PER,2.667,14.937
ANT,2.667,6.648
ALO,2.667,8.808
LEC,2.667,0.073
STR,2.667,15.953
ALB,2.667,10.66
VER,2.667,11.286
LAW,2.667,13.795
OCO,2.667,7.249
LIN,2.667,5.3629999999999995
COL,2.667,12.622
HAM,2.667,2.1189999999999998
BOR,2.667,8.855
SAI,2.667,10.901
HAD,2.667,4.648
RUS,2.667,0.0
BOT,2.667,15.125
BEA,2.667,9.636
NOR,3.000,6.973
GAS,3.000,7.996
PER,3.000,15.813
ANT,3.000,5.974
ALO,3.000,10.301
