Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2026-08-21 10:17:49,Other,RISK OF RAIN FOR F1 FREE PRACTICE 1 IS 60%,,,,,,
2026-08-21 10:27:43,Other,WET TRACK,,,,,,
2026-08-21 10:29:01,Other,LOW GRIP DELTA ACTIVE,,,,,,
2026-08-21 10:29:04,Other,LOW GRIP CONDITIONS,,,,,,
2026-08-21 10:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2026-08-21 10:32:00,Other,OVERTAKE DISABLED,,,,,,
2026-08-21 10:38:31,Other,NORMAL GRIP CONDITIONS,,,,,,
2026-08-21 10:38:34,Other,NORMAL GRIP DELTA ACTIVE,,,,,,
2026-08-21 10:38:42,Other,OVERTAKE ENABLED,,,,,,
2026-08-21 10:47:42,Flag,YELLOW IN TRACK SECTOR 16,,YELLOW,Sector,16.0,,
2026-08-21 10:47:45,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,,
2026-08-21 10:47:53,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,
2026-08-21 10:48:08,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 16,,,,,,
2026-08-21 10:49:00,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,
2026-08-21 10:49:18,Other,CAR 14 (ALO) TIME 1:23.094 DELETED - DOUBLE YELLOW AT TURN 13 LAP 8 12:47:45,,,,,,
2026-08-21 10:49:19,Other,CAR 87 (BEA) TIME 2:18.951 DELETED - DOUBLE YELLOW AT TURN 13 LAP 8 12:47:50,,,,,,
2026-08-21 10:49:21,Other,CAR 12 (ANT) LAP DELETED - DOUBLE YELLOW AT TURN 13 LAP 10 12:47:52 (PIT),,,,,,
2026-08-21 10:51:09,Other,CAR 55 (SAI) LAP DELETED - TRACK LIMITS AT TURN 13 LAP 8 12:47:44 (PIT),,,,,,
2026-08-21 10:53:48,Other,CAR 55 (SAI) TIME 1:27.491 DELETED - TRACK LIMITS AT TURN 12 LAP 10 12:51:44,,,,,,
2026-08-21 10:56:07,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,
2026-08-21 10:56:09,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
2026-08-21 11:00:33,Other,INCIDENT INVOLVING ALL CARS NOTED - RACE CONTROL TEST,,,,,,
2026-08-21 11:04:53,Other,CAR 55 (SAI) TIME 1:24.676 DELETED - TRACK LIMITS AT TURN 11 LAP 16 13:01:05,,,,,,
2026-08-21 11:05:38,Other,FIA STEWARDS: INCIDENT INVOLVING ALL CARS UNDER INVESTIGATION - RACE CONTROL TEST,,,,,,
2026-08-21 11:11:04,Other,CAR 44 (HAM) TIME 1:17.185 DELETED - TRACK LIMITS AT TURN 12 LAP 22 13:09:26,,,,,,
2026-08-21 11:14:14,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,,
2026-08-21 11:14:18,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,
2026-08-21 11:15:12,Other,CAR 1 (NOR) TIME 1:16.212 DELETED - DOUBLE YELLOW AT TURN 13 LAP 21 13:14:14,,,,,,
2026-08-21 11:19:34,Other,CAR 27 (HUL) LAP DELETED - TRACK LIMITS AT TURN 3 LAP 25 13:13:38 (PIT),,,,,,
2026-08-21 11:26:16,Other,CAR 1 (NOR) TIME 1:23.622 DELETED - TRACK LIMITS AT TURN 3 LAP 24 13:23:17,,,,,,
2026-08-21 11:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2026-08-21 11:30:12,Other,FIRST CAR TO TAKE THE FLAG - CAR 3 (VER),,,,,,
2026-08-21 11:31:26,Flag,DOUBLE YELLOW IN TRACK SECTOR 17,,DOUBLE YELLOW,Sector,17.0,,
2026-08-21 11:31:26,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,,
