Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2026-07-25 10:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2026-07-25 10:32:12,Other,INCIDENT INVOLVING ALL CARS NOTED - RACE CONTROL TEST,,,,,,
2026-07-25 10:35:40,Other,FIA STEWARDS: INCIDENT INVOLVING ALL CARS UNDER INVESTIGATION - RACE CONTROL TEST,,,,,,
2026-07-25 10:40:45,Other,CAR 18 (STR) TIME 1:24.496 DELETED - TRACK LIMITS AT TURN 1 LAP 3 12:39:15,,,,,,
2026-07-25 10:47:44,Other,CAR 14 (ALO) TIME 1:39.242 DELETED - TRACK LIMITS AT TURN 1 LAP 3 12:45:54,,,,,,
2026-07-25 10:48:46,Other,CAR 77 (BOT) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 6 12:46:40 (PIT),,,,,,
2026-07-25 10:49:07,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 6,,,,,,
2026-07-25 10:49:48,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 7,,,,,,
2026-07-25 10:49:49,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2026-07-25 10:49:52,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
2026-07-25 10:50:29,Flag,RED FLAG,,RED,Track,,,
2026-07-25 10:50:30,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
2026-07-25 10:50:30,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
2026-07-25 10:51:39,Other,FIA STEWARDS: INCIDENT INVOLVING ALL CARS NO FURTHER ACTION - RACE CONTROL TEST,,,,,,
2026-07-25 10:52:23,Flag,TRACK CLEAR,,CLEAR,Track,,,
2026-07-25 10:52:25,Other,OVERTAKE ENABLED,,,,,,
2026-07-25 10:52:35,Flag,DOUBLE YELLOW IN TRACK SECTOR 5,,DOUBLE YELLOW,Sector,5.0,,
2026-07-25 10:52:49,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,
2026-07-25 10:53:09,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,
2026-07-25 10:53:31,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,
2026-07-25 10:53:43,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
2026-07-25 10:54:19,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,,
2026-07-25 10:54:32,Other,SESSION WILL RESUME AT 12:56,,,,,,
2026-07-25 10:56:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2026-07-25 11:00:47,Other,CAR 30 (LAW) TIME 1:37.644 DELETED - TRACK LIMITS AT TURN 4 LAP 7 12:59:01,,,,,,
2026-07-25 11:00:51,Other,CAR 12 (ANT) TIME 1:19.856 DELETED - TRACK LIMITS AT TURN 4 LAP 4 12:59:52,,,,,,
2026-07-25 11:01:26,Other,CAR 6 (HAD) TIME 1:47.013 DELETED - TRACK LIMITS AT TURN 4 LAP 6 12:59:47,,,,,,
2026-07-25 11:03:01,Other,CAR 30 (LAW) TIME 1:37.644 DELETED - TRACK LIMITS AT TURN 3 LAP 7 12:58:53,,,,,,
2026-07-25 11:07:57,Other,CAR 5 (BOR) TIME 1:42.061 DELETED - TRACK LIMITS AT TURN 1 LAP 11 13:05:48,,,,,,
2026-07-25 11:08:46,Other,CAR 23 (ALB) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 8 13:04:51,,,,,,
2026-07-25 11:09:19,Other,YELLOW IN PIT LANE,,,,,,
2026-07-25 11:12:34,Other,PIT LANE CLEAR,,,,,,
2026-07-25 11:19:55,Other,CAR 23 (ALB) TIME 1:20.623 DELETED - TRACK LIMITS AT TURN 14 LAP 10 13:17:21,,,,,,
2026-07-25 11:19:58,Other,CAR 23 (ALB) LAP DELETED - TRACK LIMITS AT TURN 14 (NEXT LAP PIT),,,,,,
2026-07-25 11:20:13,Other,CAR 81 (PIA) TIME 1:36.382 DELETED - TRACK LIMITS AT TURN 7 LAP 16 13:17:38,,,,,,
2026-07-25 11:23:29,Other,CAR 1 (NOR) LAP DELETED - TRACK LIMITS AT TURN 7 LAP 18 13:22:37 (PIT),,,,,,
2026-07-25 11:25:34,Other,CAR 27 (HUL) TIME 1:40.743 DELETED - TRACK LIMITS AT TURN 2 LAP 21 13:23:44,,,,,,
2026-07-25 11:26:43,Other,CAR 16 (LEC) TIME 1:35.575 DELETED - TRACK LIMITS AT TURN 1 LAP 20 13:24:36,,,,,,
2026-07-25 11:27:38,Other,CAR 44 (HAM) TIME 1:42.990 DELETED - TRACK LIMITS AT TURN 7 LAP 19 13:26:25,,,,,,
2026-07-25 11:28:47,Other,CAR 77 (BOT) TIME 15:41.821 DELETED - TRACK LIMITS AT TURN 4 LAP 13 13:27:11,,,,,,
2026-07-25 11:29:21,Other,CAR 55 (SAI) TIME 1:20.660 DELETED - TRACK LIMITS AT TURN 4 LAP 15 13:28:19,,,,,,
2026-07-25 11:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2026-07-25 11:30:15,Other,FIRST CAR TO TAKE THE FLAG - CAR 18 (STR),,,,,,
2026-07-25 11:30:48,Other,CAR 43 (COL) TIME 2:00.133 DELETED - TRACK LIMITS AT TURN 1 LAP 29 13:28:41,,,,,,
2026-07-25 11:31:09,Other,CAR 87 (BEA) TIME 2:13.132 DELETED - TRACK LIMITS AT TURN 7 LAP 13 13:29:37,,,,,,
2026-07-25 11:31:38,Other,CAR 30 (LAW) TIME 1:19.372 DELETED - TRACK LIMITS AT TURN 14 LAP 21 13:29:41,,,,,,
2026-07-25 11:31:39,Other,CAR 30 (LAW) TIME 1:41.561 DELETED - TRACK LIMITS AT TURN 14 (NEXT LAP),,,,,,
2026-07-25 11:36:55,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,,
2026-07-25 11:37:03,Flag,DOUBLE YELLOW IN TRACK SECTOR 8,,DOUBLE YELLOW,Sector,8.0,,
2026-07-25 11:37:04,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,
2026-07-25 11:37:06,Flag,DOUBLE YELLOW IN TRACK SECTOR 12,,DOUBLE YELLOW,Sector,12.0,,
2026-07-25 11:37:11,Flag,DOUBLE YELLOW IN TRACK SECTOR 6,,DOUBLE YELLOW,Sector,6.0,,
2026-07-25 11:37:18,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2026-07-25 11:37:20,Flag,DOUBLE YELLOW IN TRACK SECTOR 6,,DOUBLE YELLOW,Sector,6.0,,
2026-07-25 11:37:36,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,,
2026-07-25 11:37:47,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,
2026-07-25 11:37:56,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
2026-07-25 11:37:56,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
2026-07-25 11:38:08,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
2026-07-25 11:38:12,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2026-07-25 11:38:38,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,,
2026-07-25 11:39:01,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
2026-07-25 11:39:02,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,
