Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2026-05-01 16:00:10,Other,LOW GRIP DELTA ACTIVE,,,,,,
2026-05-01 16:00:11,Other,LOW GRIP CONDITIONS,,,,,,
2026-05-01 16:01:38,Other,NORMAL GRIP CONDITIONS,,,,,,
2026-05-01 16:01:41,Other,NORMAL GRIP DELTA ACTIVE,,,,,,
2026-05-01 16:08:40,Other,CAR 44 (HAM) TIME 1:32.512 DELETED - TRACK LIMITS AT TURN 11 LAP 5 12:07:20,,,,,,
2026-05-01 16:08:42,Other,CAR 1 (NOR) TIME 2:41.120 DELETED - TRACK LIMITS AT TURN 19 LAP 4 12:07:26,,,,,,
2026-05-01 16:12:32,Other,CAR 5 (BOR) TIME 1:47.972 DELETED - TRACK LIMITS AT TURN 11 LAP 7 12:11:33,,,,,,
2026-05-01 16:12:57,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,
2026-05-01 16:12:57,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,,
2026-05-01 16:13:02,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2026-05-01 16:13:02,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,
2026-05-01 16:16:18,Other,CAR 12 (ANT) TIME 1:31.394 DELETED - TRACK LIMITS AT TURN 15 LAP 6 12:15:39,,,,,,
2026-05-01 16:17:04,Other,CAR 44 (HAM) TIME 2:06.987 DELETED - TRACK LIMITS AT TURN 1 LAP 9 12:14:56,,,,,,
2026-05-01 16:18:43,Other,CAR 11 (PER) TIME 2:24.889 DELETED - DOUBLE YELLOW AT TURN 16,,,,,,
2026-05-01 16:18:45,Other,CAR 81 (PIA) TIME 1:37.055 DELETED - DOUBLE YELLOW AT TURN 16,,,,,,
2026-05-01 16:18:49,Other,CAR 27 (HUL) TIME 1:32.739 DELETED - DOUBLE YELLOW AT TURN 14,,,,,,
2026-05-01 16:19:59,Other,CAR 16 (LEC) LAP DELETED - TRACK LIMITS AT TURN 11 LAP 11 12:19:00 (PIT),,,,,,
2026-05-01 16:24:30,Other,CAR 43 (COL) TIME 1:40.533 DELETED - TRACK LIMITS AT TURN 15 LAP 9 12:23:35,,,,,,
2026-05-01 16:30:37,Other,CAR 63 (RUS) TIME 2:00.547 DELETED - TRACK LIMITS AT TURN 1 LAP 10 12:28:37,,,,,,
2026-05-01 16:33:15,Other,CAR 77 (BOT) TIME 2:12.752 DELETED - TRACK LIMITS AT TURN 7 LAP 4 12:08:06,,,,,,
2026-05-01 16:34:02,Other,CAR 5 (BOR) TIME 1:54.117 DELETED - TRACK LIMITS AT TURN 1 LAP 6 12:08:55,,,,,,
2026-05-01 16:41:11,Other,CAR 23 (ALB) TIME 1:52.262 DELETED - TRACK LIMITS AT TURN 17 LAP 17 12:40:08,,,,,,
2026-05-01 16:47:57,Other,CAR 3 (VER) TIME 1:34.415 DELETED - TRACK LIMITS AT TURN 15 LAP 18 12:47:15,,,,,,
2026-05-01 16:49:24,Other,CAR 31 (OCO) TIME 1:34.731 DELETED - TRACK LIMITS AT TURN 15 LAP 18 12:48:24,,,,,,
2026-05-01 16:49:35,Other,CAR 23 (ALB) TIME 1:57.759 DELETED - TRACK LIMITS AT TURN 15 LAP 22 12:48:55,,,,,,
2026-05-01 16:50:48,Other,CAR 14 (ALO) TIME 1:57.344 DELETED - TRACK LIMITS AT TURN 11 LAP 11 12:49:12,,,,,,
2026-05-01 16:54:35,Other,CAR 12 (ANT) TIME 1:34.119 DELETED - TRACK LIMITS AT TURN 11 LAP 23 12:53:46,,,,,,
2026-05-01 16:56:56,Other,CAR 10 (GAS) TIME 1:35.382 DELETED - TRACK LIMITS AT TURN 15 LAP 20 12:55:47,,,,,,
2026-05-01 17:03:44,Other,CAR 1 (NOR) TIME 1:34.900 DELETED - TRACK LIMITS AT TURN 11 LAP 22 13:01:19,,,,,,
2026-05-01 17:08:55,Other,CAR 23 (ALB) TIME 1:35.645 DELETED - TRACK LIMITS AT TURN 15 LAP 27 13:08:16,,,,,,
2026-05-01 17:11:26,Other,CAR 5 (BOR) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 19 13:09:19 (PIT),,,,,,
2026-05-01 17:16:27,Other,CAR 77 (BOT) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 26 13:14:12 (PIT),,,,,,
2026-05-01 17:20:58,Other,CAR 27 (HUL) TIME 2:06.067 DELETED - TRACK LIMITS AT TURN 5 LAP 28 13:19:08,,,,,,
2026-05-01 17:22:28,Other,CAR 1 (NOR) TIME 11:44.350 DELETED - TRACK LIMITS AT TURN 5 LAP 28 13:20:15,,,,,,
2026-05-01 17:22:49,Other,CAR 27 (HUL) LAP DELETED - TRACK LIMITS AT TURN 15 LAP 29 13:21:52 (PIT),,,,,,
2026-05-01 17:24:11,Other,CAR 1 (NOR) TIME 1:34.439 DELETED - TRACK LIMITS AT TURN 17 LAP 29 13:23:10,,,,,,
2026-05-01 17:28:08,Other,CAR 30 (LAW) LAP DELETED - TRACK LIMITS AT TURN 17 LAP 38 13:24:33 (PIT),,,,,,
2026-05-01 17:28:12,Other,CAR 43 (COL) TIME 2:44.171 DELETED - TRACK LIMITS AT TURN 15 LAP 29 13:25:54,,,,,,
