Driver,LapNumber,GapTime
ANT,0.667,0.0
LEC,0.667,0.956
VER,0.667,1.537
HAM,0.667,4.113
PIA,0.667,
HAD,0.667,9.94
NOR,0.667,7.018
BOR,0.667,6.473
LIN,0.667,5.585
COL,0.667,6.139
GAS,0.667,7.44
LAW,0.667,4.933
HUL,0.667,8.409
BEA,0.667,9.33
ALB,0.667,8.034
SAI,0.667,10.478
OCO,0.667,18.204
BOT,0.667,11.211
ALO,0.667,11.539
STR,0.667,12.101
PER,0.667,10.747
RUS,0.667,
ANT,1.000,0.0
LEC,1.000,2.215
VER,1.000,3.826
HAM,1.000,9.165
PIA,1.000,7.327
HAD,1.000,32.676
NOR,1.000,18.105
BOR,1.000,16.643
LIN,1.000,13.512
COL,1.000,14.789
GAS,1.000,21.776
LAW,1.000,11.388
HUL,1.000,24.246
BEA,1.000,32.204
ALB,1.000,23.592
SAI,1.000,27.866
OCO,1.000,42.757
BOT,1.000,37.274
ALO,1.000,33.516
STR,1.000,34.89
PER,1.000,34.212
RUS,1.000,
ANT,1.333,0.0
LEC,1.333,0.609
VER,1.333,1.702
HAM,1.333,4.409
PIA,1.333,3.777
HAD,1.333,34.575
NOR,1.333,12.391
BOR,1.333,9.57
LIN,1.333,7.562
COL,1.333,8.475
GAS,1.333,14.738
LAW,1.333,6.449
HUL,1.333,17.474
BEA,1.333,36.821
ALB,1.333,16.147
SAI,1.333,18.971
OCO,1.333,53.678
BOT,1.333,45.727
ALO,1.333,21.677
STR,1.333,23.718
PER,1.333,39.207
ANT,1.667,0.0
LEC,1.667,1.626
VER,1.667,3.751
HAM,1.667,4.952
PIA,1.667,4.463
HAD,1.667,19.496
NOR,1.667,10.309
BOR,1.667,9.352
LIN,1.667,6.539
COL,1.667,7.452
GAS,1.667,11.426
LAW,1.667,5.789
HUL,1.667,14.212
BEA,1.667,20.615
ALB,1.667,12.662
SAI,1.667,15.326
OCO,1.667,34.542
BOT,1.667,30.253
ALO,1.667,16.8
STR,1.667,18.09
PER,1.667,22.7
ANT,2.000,0.0
LEC,2.000,1.26
VER,2.000,2.479
HAM,2.000,6.243
PIA,2.000,4.624
HAD,2.000,25.302
NOR,2.000,13.445
BOR,2.000,10.826
LIN,2.000,8.713
COL,2.000,9.328
GAS,2.000,15.146
LAW,2.000,7.691
HUL,2.000,18.164
BEA,2.000,24.613
ALB,2.000,16.791
SAI,2.000,19.898
OCO,2.000,28.17
BOT,2.000,27.235
ALO,2.000,21.21
STR,2.000,23.495
PER,2.000,25.971
ANT,2.333,0.0
LEC,2.333,0.65
VER,2.333,1.98
HAM,2.333,4.612
PIA,2.333,4.122
HAD,2.333,30.958
NOR,2.333,9.723
BOR,2.333,8.396
LIN,2.333,6.707
COL,2.333,7.376
GAS,2.333,11.191
LAW,2.333,5.97
HUL,2.333,14.596
BEA,2.333,20.742
ALB,2.333,13.25
SAI,2.333,16.595
OCO,2.333,23.998
BOT,2.333,22.554
ALO,2.333,17.891
STR,2.333,19.269
PER,2.333,21.271
ANT,2.667,0.0
LEC,2.667,0.921
VER,2.667,2.145
HAM,2.667,4.257
PIA,2.667,3.605
HAD,2.667,23.041
NOR,2.667,10.947
BOR,2.667,8.026
LIN,2.667,6.121
COL,2.667,6.806
GAS,2.667,12.224
LAW,2.667,5.233
HUL,2.667,14.821
BEA,2.667,18.604
ALB,2.667,13.822
SAI,2.667,15.755
OCO,2.667,22.034
BOT,2.667,21.25
ALO,2.667,16.64
STR,2.667,17.646
PER,2.667,19.629
ANT,3.000,0.0
LEC,3.000,1.4
VER,3.000,2.509
HAM,3.000,5.245
PIA,3.000,4.561
HAD,3.000,26.531
NOR,3.000,10.132
BOR,3.000,9.15
LIN,3.000,7.631
COL,3.000,8.6
GAS,3.000,12.2
LAW,3.000,6.693
HUL,3.000,15.0
BEA,3.000,20.482
ALB,3.000,14.484
SAI,3.000,16.782
OCO,3.000,24.858
BOT,3.000,24.065
ALO,3.000,18.022
STR,3.000,19.6
PER,3.000,21.575
ANT,3.333,0.0
LEC,3.333,1.065
VER,3.333,2.203
HAM,3.333,4.961
PIA,3.333,3.999
HAD,3.333,29.049
NOR,3.333,12.165
BOR,3.333,9.25
LIN,3.333,7.9559999999999995
COL,3.333,8.419
GAS,3.333,14.246
LAW,3.333,6.776
HUL,3.333,17.025
BEA,3.333,22.965
ALB,3.333,16.024
SAI,3.333,18.401
OCO,3.333,26.75
BOT,3.333,26.044
ALO,3.333,19.445
STR,3.333,21.449
PER,3.333,23.424
ANT,3.667,0.0
LEC,3.667,0.956
VER,3.667,1.9300000000000002
HAM,3.667,3.862
PIA,3.667,2.916
HAD,3.667,20.758
NOR,3.667,7.709
BOR,3.667,7.225
LIN,3.667,5.609
COL,3.667,6.314
GAS,3.667,8.957
LAW,3.667,4.6129999999999995
HUL,3.667,11.477
BEA,3.667,16.41
ALB,3.667,9.723
SAI,3.667,12.389
OCO,3.667,19.83
BOT,3.667,19.031
ALO,3.667,15.315
STR,3.667,15.954
PER,3.667,17.647
ANT,4.000,0.0
LEC,4.000,0.909
VER,4.000,1.73
HAM,4.000,2.6029999999999998
PIA,4.000,2.471
HAD,4.000,10.863
NOR,4.000,4.852
BOR,4.000,4.421
LIN,4.000,3.731
COL,4.000,4.201
GAS,4.000,5.141
LAW,4.000,3.228
HUL,4.000,6.31
BEA,4.000,8.998
ALB,4.000,5.898
SAI,4.000,6.603
OCO,4.000,10.491
BOT,4.000,10.02
ALO,4.000,7.958
STR,4.000,8.641
PER,4.000,9.462
ANT,4.333,0.0
LEC,4.333,1.241
VER,4.333,1.544
HAM,4.333,2.771
PIA,4.333,1.792
HAD,4.333,10.199
NOR,4.333,4.143
BOR,4.333,4.051
LIN,4.333,3.257
COL,4.333,3.4859999999999998
GAS,4.333,4.614
LAW,4.333,2.979
HUL,4.333,5.85
BEA,4.333,8.936
ALB,4.333,5.426
SAI,4.333,5.923
OCO,4.333,10.941
BOT,4.333,10.238
ALO,4.333,9.433
STR,4.333,9.39
