Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2026-03-07 05:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2026-03-07 05:04:02,Other,CAR 43 (COL) TIME 1:23.393 DELETED - TRACK LIMITS AT TURN 7 LAP 3 16:02:50,,,,,,
2026-03-07 05:09:26,Other,CAR 30 (LAW) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 6 16:07:52 (PIT),,,,,,
2026-03-07 05:10:17,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,
2026-03-07 05:10:31,Flag,RED FLAG,,RED,Track,,,
2026-03-07 05:10:32,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2026-03-07 05:12:14,Flag,TRACK CLEAR,,CLEAR,Track,,,
2026-03-07 05:12:14,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,,
2026-03-07 05:12:17,Other,OVERTAKE ENABLED,,,,,,
2026-03-07 05:12:17,Flag,DOUBLE YELLOW IN TRACK SECTOR 8,,DOUBLE YELLOW,Sector,8.0,,
2026-03-07 05:12:17,Flag,DOUBLE YELLOW IN TRACK SECTOR 9,,DOUBLE YELLOW,Sector,9.0,,
2026-03-07 05:14:10,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
2026-03-07 05:14:10,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,
2026-03-07 05:15:06,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,,
2026-03-07 05:15:12,Other,Q1 WILL RESUME AT 16:19,,,,,,
2026-03-07 05:19:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2026-03-07 05:22:07,Other,INCIDENT INVOLVING CAR 12 (ANT) NOTED - PIT LANE INFRINGEMENT,,,,,,
2026-03-07 05:26:29,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
