Driver,LapNumber,GapTime
NOR,0.667,3.574
GAS,0.667,7.302
PER,0.667,8.673
ANT,0.667,1.276
ALO,0.667,13.573
LEC,0.667,0.0
STR,0.667,10.332
ALB,0.667,32.707
HUL,0.667,7.639
VER,0.667,2.939
LAW,0.667,4.563
OCO,0.667,6.944
LIN,0.667,6.166
COL,0.667,8.274000000000001
HAM,0.667,0.691
BOR,0.667,6.786
SAI,0.667,6.408
HAD,0.667,2.357
RUS,0.667,1.784
BOT,0.667,9.536
PIA,0.667,6.038
BEA,0.667,12.392
NOR,1.000,4.163
GAS,1.000,8.688
PER,1.000,10.197
ANT,1.000,1.088
ALO,1.000,14.721
LEC,1.000,0.0
STR,1.000,11.609
ALB,1.000,46.021
HUL,1.000,9.282
VER,1.000,2.984
LAW,1.000,4.898
OCO,1.000,8.156
LIN,1.000,6.73
COL,1.000,9.832
HAM,1.000,0.548
BOR,1.000,8.77
SAI,1.000,7.573
HAD,1.000,2.513
RUS,1.000,1.752
BOT,1.000,10.876
PIA,1.000,9.106
BEA,1.000,13.264
NOR,1.333,4.318
GAS,1.333,9.916
PER,1.333,11.739
ANT,1.333,0.949
ALO,1.333,16.394
LEC,1.333,0.0
STR,1.333,13.225
ALB,1.333,82.981
HUL,1.333,10.786
VER,1.333,3.16
LAW,1.333,5.715
OCO,1.333,9.106
LIN,1.333,7.293
COL,1.333,10.934
HAM,1.333,0.576
BOR,1.333,9.689
SAI,1.333,8.744
HAD,1.333,2.673
RUS,1.333,2.626
BOT,1.333,12.098
PIA,1.333,15.423
BEA,1.333,14.452
NOR,1.667,4.752
GAS,1.667,11.350999999999999
PER,1.667,13.455
ANT,1.667,1.425
ALO,1.667,19.104
LEC,1.667,0.0
STR,1.667,15.795
ALB,1.667,84.395
HUL,1.667,19.351
VER,1.667,3.856
LAW,1.667,6.631
OCO,1.667,10.382
LIN,1.667,8.298
COL,1.667,12.664
HAM,1.667,0.856
BOR,1.667,10.771
SAI,1.667,9.624
HAD,1.667,3.496
RUS,1.667,2.801
BOT,1.667,14.794
PIA,1.667,29.782
BEA,1.667,16.321
NOR,2.000,5.05
GAS,2.000,12.246
PER,2.000,14.194
ANT,2.000,1.6480000000000001
ALO,2.000,20.965
LEC,2.000,0.0
STR,2.000,17.683
ALB,2.000,85.552
HUL,2.000,20.178
VER,2.000,4.011
LAW,2.000,7.157
OCO,2.000,11.616
LIN,2.000,8.984
COL,2.000,13.202
HAM,2.000,0.951
BOR,2.000,11.161
SAI,2.000,10.333
HAD,2.000,3.535
RUS,2.000,2.814
BOT,2.000,15.756
PIA,2.000,36.252
BEA,2.000,17.22
NOR,2.333,5.188
GAS,2.333,12.875
PER,2.333,14.681000000000001
ANT,2.333,1.3860000000000001
ALO,2.333,22.328
LEC,2.333,0.0
STR,2.333,18.709
ALB,2.333,85.901
HUL,2.333,20.992
VER,2.333,4.213
LAW,2.333,7.545
OCO,2.333,12.164
LIN,2.333,9.317
COL,2.333,14.227
HAM,2.333,0.738
BOR,2.333,11.595
SAI,2.333,10.664
HAD,2.333,4.349
RUS,2.333,3.038
BOT,2.333,16.673000000000002
PIA,2.333,69.1
BEA,2.333,17.945
NOR,2.667,5.957
GAS,2.667,14.022
PER,2.667,16.099
ANT,2.667,1.576
ALO,2.667,24.655
LEC,2.667,0.0
STR,2.667,21.347
ALB,2.667,86.75
HUL,2.667,22.427
VER,2.667,5.044
LAW,2.667,8.896
OCO,2.667,13.446
LIN,2.667,10.537
COL,2.667,15.227
HAM,2.667,1.032
BOR,2.667,12.542
SAI,2.667,11.965
HAD,2.667,5.7379999999999995
RUS,2.667,3.363
BOT,2.667,18.285
PIA,2.667,69.543
BEA,2.667,19.598
NOR,3.000,6.296
GAS,3.000,14.273
PER,3.000,17.133
ANT,3.000,1.7029999999999998
ALO,3.000,25.602
LEC,3.000,0.0
STR,3.000,22.452
ALB,3.000,87.373
HUL,3.000,22.986
VER,3.000,5.143
LAW,3.000,9.417
OCO,3.000,14.743
LIN,3.000,10.948
COL,3.000,15.884
HAM,3.000,1.006
BOR,3.000,13.335
SAI,3.000,12.808
HAD,3.000,5.912
RUS,3.000,3.544
BOT,3.000,19.288
PIA,3.000,69.472
BEA,3.000,20.598
NOR,3.333,6.219
GAS,3.333,15.171
PER,3.333,17.69
ANT,3.333,1.542
ALO,3.333,26.987
LEC,3.333,0.0
STR,3.333,23.688
ALB,3.333,87.878
HUL,3.333,23.633
VER,3.333,5.198
LAW,3.333,9.693
OCO,3.333,15.534
LIN,3.333,11.094
COL,3.333,16.246
HAM,3.333,0.752
BOR,3.333,13.858
SAI,3.333,13.188
HAD,3.333,5.855
RUS,3.333,3.8529999999999998
BOT,3.333,20.041
PIA,3.333,69.195
BEA,3.333,21.386
NOR,3.667,7.073
GAS,3.667,16.128
PER,3.667,19.397
ANT,3.667,1.978
ALO,3.667,29.428
LEC,3.667,0.0
STR,3.667,26.766
ALB,3.667,89.086
HUL,3.667,24.951
VER,3.667,5.79
LAW,3.667,10.751
OCO,3.667,16.943
LIN,3.667,12.229
COL,3.667,17.539
HAM,3.667,1.242
BOR,3.667,14.866
SAI,3.667,14.389
HAD,3.667,6.634
RUS,3.667,4.058
BOT,3.667,21.555
PIA,3.667,69.598
BEA,3.667,23.024
NOR,4.000,7.675
GAS,4.000,16.83
PER,4.000,20.628
ANT,4.000,2.339
ALO,4.000,30.64
LEC,4.000,0.0
STR,4.000,28.132
ALB,4.000,90.096
HUL,4.000,25.903
VER,4.000,6.132
LAW,4.000,11.387
OCO,4.000,17.803
LIN,4.000,12.853
COL,4.000,18.458
HAM,4.000,1.212
BOR,4.000,15.86
SAI,4.000,15.363
HAD,4.000,7.021
RUS,4.000,4.405
BOT,4.000,22.834
PIA,4.000,70.098
BEA,4.000,23.991
NOR,4.333,7.52
GAS,4.333,17.364
PER,4.333,21.116
ANT,4.333,2.293
ALO,4.333,32.037
LEC,4.333,0.0
STR,4.333,29.381
ALB,4.333,90.368
HUL,4.333,26.439
VER,4.333,6.329
LAW,4.333,11.451
OCO,4.333,18.292
LIN,4.333,12.963
COL,4.333,18.877
HAM,4.333,1.101
BOR,4.333,16.056
SAI,4.333,16.034
HAD,4.333,6.998
RUS,4.333,4.708
BOT,4.333,23.362
PIA,4.333,70.142
BEA,4.333,24.176
NOR,4.667,8.16
GAS,4.667,18.662
PER,4.667,22.741
ANT,4.667,2.528
ALO,4.667,34.224
LEC,4.667,0.0
STR,4.667,31.678
ALB,4.667,91.315
HUL,4.667,27.685
VER,4.667,6.467
LAW,4.667,12.313
OCO,4.667,19.859
LIN,4.667,13.892
COL,4.667,20.404
HAM,4.667,1.453
BOR,4.667,17.714
SAI,4.667,17.49
HAD,4.667,7.475
RUS,4.667,4.8149999999999995
BOT,4.667,24.852
PIA,4.667,70.398
BEA,4.667,25.742
NOR,5.000,8.509
GAS,5.000,19.679
PER,5.000,23.537
ANT,5.000,2.77
ALO,5.000,35.253
LEC,5.000,0.0
STR,5.000,32.721
ALB,5.000,92.075
HUL,5.000,28.259
VER,5.000,6.6129999999999995
LAW,5.000,12.706
OCO,5.000,21.156
LIN,5.000,14.263
COL,5.000,20.832
HAM,5.000,1.647
BOR,5.000,18.109
SAI,5.000,19.118
HAD,5.000,7.703
RUS,5.000,4.854
BOT,5.000,25.671
PIA,5.000,70.499
BEA,5.000,26.538
NOR,5.333,8.367
GAS,5.333,20.11
PER,5.333,24.11
ANT,5.333,2.711
ALO,5.333,36.825
LEC,5.333,0.0
STR,5.333,34.058
ALB,5.333,92.425
HUL,5.333,28.93
VER,5.333,6.694
LAW,5.333,12.886
OCO,5.333,22.25
LIN,5.333,14.456
COL,5.333,21.698
HAM,5.333,1.608
BOR,5.333,18.779
SAI,5.333,19.572
HAD,5.333,7.556
RUS,5.333,5.241
BOT,5.333,26.289
PIA,5.333,70.533
BEA,5.333,26.935
NOR,5.667,8.911
GAS,5.667,21.417
PER,5.667,25.488
ANT,5.667,2.934
ALO,5.667,38.857
LEC,5.667,0.0
STR,5.667,36.449
ALB,5.667,93.551
HUL,5.667,30.198
VER,5.667,6.981
LAW,5.667,13.875
OCO,5.667,23.692
LIN,5.667,15.449
COL,5.667,22.836
HAM,5.667,1.958
BOR,5.667,19.892
SAI,5.667,20.865
HAD,5.667,7.963
RUS,5.667,5.413
BOT,5.667,27.733
PIA,5.667,70.799
BEA,5.667,28.35
NOR,6.000,9.315
GAS,6.000,21.946
PER,6.000,26.408
ANT,6.000,3.165
ALO,6.000,39.974
LEC,6.000,0.0
STR,6.000,37.781
ALB,6.000,96.076
HUL,6.000,30.956
VER,6.000,7.132
LAW,6.000,14.374
OCO,6.000,24.384
LIN,6.000,16.018
COL,6.000,23.882
HAM,6.000,2.25
BOR,6.000,20.543
SAI,6.000,22.473
HAD,6.000,8.165
RUS,6.000,5.657
BOT,6.000,29.63
PIA,6.000,71.061
BEA,6.000,28.948
NOR,6.333,9.372
GAS,6.333,23.071
PER,6.333,27.059
ANT,6.333,2.911
ALO,6.333,41.305
LEC,6.333,0.0
STR,6.333,38.961
ALB,6.333,98.981
HUL,6.333,31.477
VER,6.333,7.258
LAW,6.333,14.728
OCO,6.333,24.981
LIN,6.333,16.252
COL,6.333,24.287
HAM,6.333,2.268
BOR,6.333,20.957
SAI,6.333,22.852
HAD,6.333,8.052
RUS,6.333,5.718
BOT,6.333,30.553
PIA,6.333,71.227
BEA,6.333,29.671
NOR,6.667,9.484
GAS,6.667,24.231
PER,6.667,28.482
ANT,6.667,2.907
ALO,6.667,42.888
LEC,6.667,0.0
STR,6.667,41.032
ALB,6.667,102.86
HUL,6.667,32.42
VER,6.667,7.038
LAW,6.667,15.492
OCO,6.667,26.089
LIN,6.667,16.904
COL,6.667,25.145
HAM,6.667,2.388
BOR,6.667,21.458
SAI,6.667,23.671
HAD,6.667,8.315
RUS,6.667,5.5
BOT,6.667,31.953
PIA,6.667,71.325
BEA,6.667,30.764
NOR,7.000,9.741
GAS,7.000,24.342
PER,7.000,29.059
ANT,7.000,2.982
ALO,7.000,43.698
LEC,7.000,0.0
STR,7.000,42.028
ALB,7.000,106.544
HUL,7.000,32.59
VER,7.000,6.986
LAW,7.000,15.811
OCO,7.000,26.421
LIN,7.000,17.33
COL,7.000,25.681
HAM,7.000,2.325
BOR,7.000,21.675
SAI,7.000,24.968
HAD,7.000,8.387
RUS,7.000,5.466
BOT,7.000,33.384
PIA,7.000,71.279
BEA,7.000,31.619
NOR,7.333,9.921
GAS,7.333,25.142
PER,7.333,29.802
ANT,7.333,2.848
ALO,7.333,44.995
LEC,7.333,0.0
STR,7.333,43.424
ALB,7.333,107.476
HUL,7.333,33.103
VER,7.333,7.089
LAW,7.333,16.028
OCO,7.333,27.101
LIN,7.333,17.533
COL,7.333,26.23
HAM,7.333,2.252
BOR,7.333,22.003
SAI,7.333,25.021
HAD,7.333,8.439
RUS,7.333,5.563
BOT,7.333,34.18
PIA,7.333,71.333
BEA,7.333,32.244
NOR,7.667,10.139
GAS,7.667,26.734
PER,7.667,31.146
ANT,7.667,3.018
ALO,7.667,46.934
LEC,7.667,0.0
STR,7.667,45.652
ALB,7.667,108.909
HUL,7.667,34.44
VER,7.667,7.187
LAW,7.667,16.88
OCO,7.667,28.338
LIN,7.667,18.451
COL,7.667,27.48
HAM,7.667,2.393
BOR,7.667,22.764
SAI,7.667,26.258
HAD,7.667,8.911
RUS,7.667,5.661
BOT,7.667,35.801
PIA,7.667,71.404
BEA,7.667,33.403
NOR,8.000,10.68
GAS,8.000,27.256
PER,8.000,32.257
ANT,8.000,3.38
ALO,8.000,48.148
LEC,8.000,0.0
STR,8.000,47.179
ALB,8.000,110.084
HUL,8.000,35.465
VER,8.000,7.319
LAW,8.000,17.44
OCO,8.000,29.084
LIN,8.000,19.132
COL,8.000,28.547
HAM,8.000,2.634
BOR,8.000,23.305
SAI,8.000,27.803
HAD,8.000,9.215
RUS,8.000,5.921
BOT,8.000,36.801
PIA,8.000,71.735
BEA,8.000,34.482
NOR,8.333,11.136
GAS,8.333,28.101
PER,8.333,33.098
ANT,8.333,3.343
ALO,8.333,49.609
LEC,8.333,0.0
STR,8.333,48.567
ALB,8.333,110.735
HUL,8.333,36.046
VER,8.333,7.628
LAW,8.333,17.917
OCO,8.333,30.071
LIN,8.333,19.498
COL,8.333,29.34
HAM,8.333,2.859
BOR,8.333,23.711
SAI,8.333,28.72
HAD,8.333,9.45
RUS,8.333,6.384
BOT,8.333,37.567
PIA,8.333,72.068
BEA,8.333,35.141
NOR,8.667,11.54
GAS,8.667,28.943
PER,8.667,34.683
ANT,8.667,3.717
ALO,8.667,52.023
LEC,8.667,0.0
STR,8.667,50.871
ALB,8.667,111.986
HUL,8.667,37.248
VER,8.667,7.806
LAW,8.667,18.896
OCO,8.667,31.499
LIN,8.667,20.579
COL,8.667,30.44
HAM,8.667,3.186
BOR,8.667,24.596
SAI,8.667,29.985
HAD,8.667,10.023
RUS,8.667,6.381
BOT,8.667,39.29
PIA,8.667,72.535
BEA,8.667,36.454
NOR,9.000,11.848
GAS,9.000,29.691
PER,9.000,35.467
ANT,9.000,3.893
ALO,9.000,53.168
LEC,9.000,0.0
STR,9.000,52.058
ALB,9.000,112.817
HUL,9.000,37.897
VER,9.000,7.8149999999999995
LAW,9.000,19.314
OCO,9.000,32.007
LIN,9.000,21.08
COL,9.000,30.643
HAM,9.000,3.191
BOR,9.000,24.994
SAI,9.000,31.1
HAD,9.000,10.103
RUS,9.000,6.5120000000000005
BOT,9.000,40.513
PIA,9.000,72.679
BEA,9.000,37.319
NOR,9.333,12.079
GAS,9.333,29.961
PER,9.333,36.241
ANT,9.333,3.817
ALO,9.333,54.406
LEC,9.333,0.0
STR,9.333,53.266
ALB,9.333,113.152
HUL,9.333,37.802
VER,9.333,7.99
LAW,9.333,19.616
OCO,9.333,32.725
LIN,9.333,21.321
COL,9.333,31.744
HAM,9.333,
BOR,9.333,25.372
SAI,9.333,31.882
HAD,9.333,10.239
RUS,9.333,6.904
BOT,9.333,41.386
PIA,9.333,72.786
BEA,9.333,37.991
NOR,9.667,12.36
GAS,9.667,30.706
PER,9.667,37.903
ANT,9.667,4.173
ALO,9.667,56.594
LEC,9.667,0.0
STR,9.667,55.563
ALB,9.667,114.381
HUL,9.667,39.314
VER,9.667,8.376
LAW,9.667,20.647
OCO,9.667,34.332
LIN,9.667,22.418
COL,9.667,32.785
HAM,9.667,3.658
BOR,9.667,26.221
SAI,9.667,33.567
HAD,9.667,10.942
RUS,9.667,6.971
BOT,9.667,43.117
PIA,9.667,73.066
BEA,9.667,40.267
NOR,10.000,12.832
GAS,10.000,31.551
PER,10.000,38.938
ANT,10.000,4.608
ALO,10.000,57.959
LEC,10.000,0.0
STR,10.000,57.012
ALB,10.000,115.639
HUL,10.000,40.202
VER,10.000,8.616
LAW,10.000,21.267
OCO,10.000,35.389
LIN,10.000,23.027
COL,10.000,33.809
HAM,10.000,3.875
BOR,10.000,26.808
SAI,10.000,34.679
HAD,10.000,11.338
RUS,10.000,7.257
BOT,10.000,44.255
PIA,10.000,73.601
BEA,10.000,41.386
NOR,10.333,12.961
GAS,10.333,31.994
PER,10.333,39.774
ANT,10.333,4.276
ALO,10.333,59.038
LEC,10.333,0.0
STR,10.333,58.297
ALB,10.333,116.104
HUL,10.333,40.709
VER,10.333,8.52
LAW,10.333,21.469
OCO,10.333,35.974
LIN,10.333,23.19
COL,10.333,34.635
HAM,10.333,3.965
BOR,10.333,27.076
SAI,10.333,35.133
HAD,10.333,11.376
RUS,10.333,7.504
BOT,10.333,45.091
PIA,10.333,73.72
BEA,10.333,41.944
NOR,10.667,13.192
GAS,10.667,32.619
PER,10.667,40.981
ANT,10.667,4.198
ALO,10.667,61.202
LEC,10.667,0.0
STR,10.667,60.36
ALB,10.667,117.217
HUL,10.667,41.664
VER,10.667,8.600999999999999
LAW,10.667,22.389
OCO,10.667,37.341
LIN,10.667,24.022
COL,10.667,35.316
HAM,10.667,4.823
BOR,10.667,27.505
SAI,10.667,36.193
HAD,10.667,11.996
RUS,10.667,7.529
BOT,10.667,46.639
PIA,10.667,73.974
BEA,10.667,43.061
NOR,11.000,13.536
GAS,11.000,33.162
PER,11.000,41.869
ANT,11.000,4.27
ALO,11.000,62.348
LEC,11.000,0.0
STR,11.000,61.593
ALB,11.000,118.173
HUL,11.000,42.362
VER,11.000,8.837
LAW,11.000,22.811
OCO,11.000,37.863
LIN,11.000,24.506
COL,11.000,35.672
HAM,11.000,5.002
BOR,11.000,27.865
SAI,11.000,37.019
HAD,11.000,12.377
RUS,11.000,7.75
BOT,11.000,47.723
PIA,11.000,74.289
BEA,11.000,43.813
NOR,11.333,13.768
GAS,11.333,33.558
PER,11.333,42.669
ANT,11.333,4.19
ALO,11.333,63.728
LEC,11.333,0.0
STR,11.333,62.797
ALB,11.333,120.885
HUL,11.333,42.539
VER,11.333,8.941
LAW,11.333,23.126
OCO,11.333,38.694
LIN,11.333,24.791
COL,11.333,36.613
HAM,11.333,4.939
BOR,11.333,28.252
SAI,11.333,37.535
HAD,11.333,12.627
RUS,11.333,8.064
BOT,11.333,48.5
PIA,11.333,74.632
BEA,11.333,44.551
NOR,11.667,14.16
GAS,11.667,34.246
PER,11.667,44.38
ANT,11.667,4.078
ALO,11.667,65.893
LEC,11.667,0.0
STR,11.667,64.999
ALB,11.667,123.188
HUL,11.667,43.329
VER,11.667,9.133
LAW,11.667,24.246
OCO,11.667,39.85
LIN,11.667,25.674
COL,11.667,37.262
HAM,11.667,5.37
BOR,11.667,28.791
SAI,11.667,38.737
HAD,11.667,13.191
RUS,11.667,8.013
BOT,11.667,49.995
PIA,11.667,74.979
BEA,11.667,45.698
NOR,12.000,14.632
GAS,12.000,34.981
PER,12.000,45.348
ANT,12.000,4.412
ALO,12.000,67.138
LEC,12.000,0.0
STR,12.000,66.23
ALB,12.000,124.366
HUL,12.000,44.071
VER,12.000,9.4
LAW,12.000,24.866
OCO,12.000,40.538
LIN,12.000,26.065
COL,12.000,38.169
HAM,12.000,5.297
BOR,12.000,29.399
SAI,12.000,39.649
HAD,12.000,13.596
RUS,12.000,8.365
BOT,12.000,51.231
PIA,12.000,75.583
BEA,12.000,46.647
NOR,12.333,14.741
GAS,12.333,35.444
PER,12.333,45.933
ANT,12.333,4.603
ALO,12.333,68.177
LEC,12.333,0.0
STR,12.333,67.472
ALB,12.333,125.786
HUL,12.333,44.673
VER,12.333,9.527
LAW,12.333,25.102
OCO,12.333,41.039
LIN,12.333,26.388
COL,12.333,38.41
HAM,12.333,5.356
BOR,12.333,29.752
SAI,12.333,39.996
HAD,12.333,13.715
RUS,12.333,8.7
BOT,12.333,52.0
PIA,12.333,75.607
BEA,12.333,47.167
NOR,12.667,15.156
GAS,12.667,36.35
PER,12.667,47.402
ANT,12.667,4.476
ALO,12.667,70.588
LEC,12.667,0.0
STR,12.667,69.893
ALB,12.667,128.128
HUL,12.667,45.948
VER,12.667,9.981
LAW,12.667,25.969
OCO,12.667,42.337
LIN,12.667,27.394
COL,12.667,39.095
HAM,12.667,5.82
BOR,12.667,30.664
SAI,12.667,41.09
HAD,12.667,14.344
RUS,12.667,8.91
BOT,12.667,53.538
PIA,12.667,76.075
BEA,12.667,48.641
NOR,13.000,15.319
GAS,13.000,36.971
PER,13.000,48.182
ANT,13.000,4.5440000000000005
ALO,13.000,71.555
LEC,13.000,0.0
STR,13.000,70.775
ALB,13.000,129.234
HUL,13.000,46.369
VER,13.000,9.919
LAW,13.000,26.237
OCO,13.000,42.767
LIN,13.000,27.772
COL,13.000,39.782
HAM,13.000,5.615
BOR,13.000,31.232
SAI,13.000,41.824
HAD,13.000,14.472
RUS,13.000,8.982
BOT,13.000,54.415
PIA,13.000,76.305
BEA,13.000,49.306
NOR,13.333,15.291
GAS,13.333,37.26
PER,13.333,48.814
ANT,13.333,4.543
ALO,13.333,72.763
LEC,13.333,0.0
STR,13.333,72.368
ALB,13.333,129.999
HUL,13.333,46.783
VER,13.333,9.887
LAW,13.333,26.44
OCO,13.333,43.311
LIN,13.333,27.861
COL,13.333,40.04
HAM,13.333,5.592
BOR,13.333,31.564
SAI,13.333,42.023
HAD,13.333,14.568999999999999
RUS,13.333,9.188
BOT,13.333,55.157
PIA,13.333,76.513
BEA,13.333,49.801
NOR,13.667,15.693
GAS,13.667,37.963
PER,13.667,50.0
ANT,13.667,4.225
ALO,13.667,75.139
LEC,13.667,0.0
STR,13.667,74.49
ALB,13.667,131.082
HUL,13.667,47.441
VER,13.667,9.992
LAW,13.667,27.272
OCO,13.667,44.41
LIN,13.667,28.686
COL,13.667,40.583
HAM,13.667,5.769
BOR,13.667,32.31
SAI,13.667,42.809
HAD,13.667,15.056
RUS,13.667,9.283
BOT,13.667,56.583
PIA,13.667,76.813
BEA,13.667,50.977
NOR,14.000,16.26
GAS,14.000,38.968
PER,14.000,51.189
ANT,14.000,4.5120000000000005
ALO,14.000,76.492
LEC,14.000,0.0
STR,14.000,75.66
ALB,14.000,131.386
HUL,14.000,48.315
VER,14.000,10.32
LAW,14.000,27.991
OCO,14.000,45.484
LIN,14.000,29.343
COL,14.000,41.55
HAM,14.000,5.897
BOR,14.000,32.945
SAI,14.000,43.726
HAD,14.000,15.352
RUS,14.000,9.541
BOT,14.000,57.966
PIA,14.000,77.473
BEA,14.000,52.051
NOR,14.333,16.296
GAS,14.333,39.416
PER,14.333,52.072
ANT,14.333,4.524
ALO,14.333,77.93
LEC,14.333,0.0
STR,14.333,77.258
ALB,14.333,165.676
HUL,14.333,48.734
VER,14.333,10.241
LAW,14.333,28.331
OCO,14.333,46.261
LIN,14.333,29.628
COL,14.333,42.032
HAM,14.333,5.879
BOR,14.333,33.384
SAI,14.333,44.125
HAD,14.333,15.549
RUS,14.333,9.894
BOT,14.333,58.983
PIA,14.333,77.934
BEA,14.333,52.622
NOR,14.667,17.076
GAS,14.667,40.362
PER,14.667,53.491
ANT,14.667,4.399
ALO,14.667,80.796
LEC,14.667,0.0
STR,14.667,80.215
ALB,14.667,167.001
HUL,14.667,49.712
VER,14.667,10.885
LAW,14.667,29.295
OCO,14.667,47.544
LIN,14.667,30.519
COL,14.667,42.78
HAM,14.667,6.264
BOR,14.667,34.309
SAI,14.667,45.397
HAD,14.667,16.4
RUS,14.667,10.246
BOT,14.667,60.563
PIA,14.667,79.357
BEA,14.667,54.197
NOR,15.000,17.436
GAS,15.000,40.993
PER,15.000,54.2
ANT,15.000,4.458
ALO,15.000,81.979
LEC,15.000,0.0
STR,15.000,81.313
ALB,15.000,167.9
HUL,15.000,50.204
VER,15.000,10.926
LAW,15.000,29.687
OCO,15.000,48.19
LIN,15.000,30.826999999999998
COL,15.000,43.443
HAM,15.000,6.694
BOR,15.000,34.747
SAI,15.000,46.145
HAD,15.000,16.693
RUS,15.000,10.141
BOT,15.000,61.579
PIA,15.000,79.833
BEA,15.000,55.222
NOR,15.333,17.527
GAS,15.333,41.318
PER,15.333,54.982
ANT,15.333,4.5440000000000005
ALO,15.333,83.087
LEC,15.333,0.0
STR,15.333,82.723
ALB,15.333,168.222
HUL,15.333,50.387
VER,15.333,10.809
LAW,15.333,29.872
OCO,15.333,48.926
LIN,15.333,31.148
COL,15.333,43.895
HAM,15.333,6.773
BOR,15.333,35.221
SAI,15.333,46.596
HAD,15.333,16.904
RUS,15.333,10.478
BOT,15.333,62.499
PIA,15.333,79.967
BEA,15.333,55.816
NOR,15.667,18.038
GAS,15.667,42.206
PER,15.667,56.323
ANT,15.667,4.368
ALO,15.667,85.811
LEC,15.667,0.0
STR,15.667,85.122
ALB,15.667,169.245
HUL,15.667,51.462
VER,15.667,11.303
LAW,15.667,30.715
OCO,15.667,50.175
LIN,15.667,32.157
COL,15.667,44.854
HAM,15.667,7.107
BOR,15.667,36.138
SAI,15.667,47.783
HAD,15.667,17.44
RUS,15.667,10.734
BOT,15.667,63.93
PIA,15.667,80.415
BEA,15.667,57.144
NOR,16.000,18.311
GAS,16.000,42.886
PER,16.000,57.062
ANT,16.000,4.345
ALO,16.000,86.786
LEC,16.000,0.0
STR,16.000,86.039
ALB,16.000,169.95
HUL,16.000,51.763
VER,16.000,11.281
LAW,16.000,31.005
OCO,16.000,50.86
LIN,16.000,32.414
COL,16.000,45.619
HAM,16.000,7.663
BOR,16.000,36.406
SAI,16.000,48.296
HAD,16.000,17.474
RUS,16.000,10.605
BOT,16.000,64.843
PIA,16.000,80.587
BEA,16.000,57.815
NOR,16.333,18.398
GAS,16.333,43.367
PER,16.333,57.808
ANT,16.333,4.519
ALO,16.333,88.376
LEC,16.333,0.0
STR,16.333,87.634
ALB,16.333,170.423
HUL,16.333,51.936
VER,16.333,11.132
LAW,16.333,31.215
OCO,16.333,51.632
LIN,16.333,32.702
COL,16.333,45.872
HAM,16.333,8.031
BOR,16.333,36.716
SAI,16.333,48.515
HAD,16.333,17.678
RUS,16.333,10.937
BOT,16.333,65.611
PIA,16.333,80.816
BEA,16.333,58.57
NOR,16.667,19.452
GAS,16.667,44.146
PER,16.667,59.079
ANT,16.667,4.49
ALO,16.667,90.625
LEC,16.667,0.0
STR,16.667,90.116
ALB,16.667,171.517
HUL,16.667,53.327
VER,16.667,11.448
LAW,16.667,32.083
OCO,16.667,52.856
LIN,16.667,33.584
COL,16.667,46.798
HAM,16.667,8.344
BOR,16.667,37.467
SAI,16.667,49.634
HAD,16.667,18.171
RUS,16.667,11.993
BOT,16.667,67.046
PIA,16.667,81.321
BEA,16.667,59.853
NOR,17.000,19.789
GAS,17.000,44.823
PER,17.000,59.771
ANT,17.000,4.651
ALO,17.000,91.89
LEC,17.000,0.0
STR,17.000,91.136
ALB,17.000,172.371
HUL,17.000,52.845
VER,17.000,11.113
LAW,17.000,32.37
OCO,17.000,53.885
LIN,17.000,33.927
COL,17.000,47.62
HAM,17.000,8.532
BOR,17.000,37.83
SAI,17.000,50.644
HAD,17.000,18.618
RUS,17.000,12.15
BOT,17.000,68.28
PIA,17.000,81.59
BEA,17.000,60.585
NOR,17.333,19.662
GAS,17.333,45.192
PER,17.333,60.509
ANT,17.333,4.482
ALO,17.333,93.038
LEC,17.333,0.0
STR,17.333,92.449
ALB,17.333,172.585
HUL,17.333,73.772
VER,17.333,31.263
LAW,17.333,32.508
OCO,17.333,54.588
LIN,17.333,34.098
COL,17.333,47.854
HAM,17.333,8.475999999999999
BOR,17.333,37.972
SAI,17.333,50.976
HAD,17.333,18.543
RUS,17.333,12.892
BOT,17.333,69.104
PIA,17.333,81.543
