Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2026-07-17 11:29:36,Other,LOW GRIP DELTA ACTIVE,,,,,,
2026-07-17 11:29:50,Other,LOW GRIP CONDITIONS,,,,,,
2026-07-17 11:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2026-07-17 11:31:54,Other,NORMAL GRIP CONDITIONS,,,,,,
2026-07-17 11:31:57,Other,NORMAL GRIP DELTA ACTIVE,,,,,,
2026-07-17 11:43:23,Other,CAR 23 (ALB) TIME 2:55.476 DELETED - TRACK LIMITS AT TURN 3 LAP 5 13:40:44,,,,,,
2026-07-17 11:43:26,Other,CAR 55 (SAI) TIME 1:52.364 DELETED - TRACK LIMITS AT TURN 11 LAP 6 13:42:09,,,,,,
2026-07-17 11:46:23,Other,CAR 12 (ANT) TIME 1:49.320 DELETED - TRACK LIMITS AT TURN 19 LAP 5 13:40:24,,,,,,
2026-07-17 11:46:25,Other,CAR 12 (ANT) TIME 3:16.941 DELETED - TRACK LIMITS AT TURN 19 (NEXT LAP),,,,,,
2026-07-17 11:47:02,Other,CAR 87 (BEA) TIME 1:51.262 DELETED - TRACK LIMITS AT TURN 4 LAP 7 13:44:56,,,,,,
2026-07-17 11:53:18,Other,CAR 30 (LAW) TIME 1:49.451 DELETED - TRACK LIMITS AT TURN 19 LAP 8 13:50:21,,,,,,
2026-07-17 11:53:27,Other,CAR 30 (LAW) TIME 2:54.760 DELETED - TRACK LIMITS AT TURN 19 (NEXT LAP),,,,,,
2026-07-17 11:53:34,Other,CAR 23 (ALB) TIME 2:35.449 DELETED - TRACK LIMITS AT TURN 19 LAP 9 13:52:15,,,,,,
2026-07-17 11:54:18,Other,CAR 23 (ALB) TIME 1:50.734 DELETED - TRACK LIMITS AT TURN 19 (NEXT LAP),,,,,,
2026-07-17 11:54:29,Other,CAR 23 (ALB) TIME 1:50.734 DELETED - TRACK LIMITS AT TURN 11 LAP 10 13:53:19,,,,,,
2026-07-17 11:56:57,Other,INCIDENT INVOLVING CAR 55 (SAI) NOTED - CROSSING THE LINE AT PIT ENTRY (13:54:11),,,,,,
2026-07-17 11:57:59,Other,CAR 30 (LAW) TIME 1:49.247 DELETED - TRACK LIMITS AT TURN 19 LAP 10 13:55:05,,,,,,
2026-07-17 11:58:02,Other,CAR 30 (LAW) LAP DELETED - TRACK LIMITS AT TURN 19 (NEXT LAP PIT),,,,,,
2026-07-17 11:58:07,Other,CAR 55 (SAI) TIME 1:55.075 DELETED - TRACK LIMITS AT TURN 19 LAP 11 13:54:13,,,,,,
