Driver,LapNumber,GapTime
NOR,0.667,0.0
GAS,0.667,6.078
PER,0.667,7.807
ANT,0.667,1.392
ALO,0.667,10.01
LEC,0.667,2.382
STR,0.667,9.228
TSU,0.667,8.26
ALB,0.667,6.76
HUL,0.667,5.5649999999999995
VER,0.667,0.797
LAW,0.667,3.918
OCO,0.667,5.337
LIN,0.667,4.251
COL,0.667,3.387
HAM,0.667,1.982
BOR,0.667,7.057
SAI,0.667,8.948
RUS,0.667,2.771
BOT,0.667,11.135
PIA,0.667,4.839
BEA,0.667,13.932
NOR,1.000,0.0
GAS,1.000,8.408
PER,1.000,9.899000000000001
ANT,1.000,2.213
ALO,1.000,12.492
LEC,1.000,3.417
STR,1.000,11.931000000000001
TSU,1.000,10.761
ALB,1.000,9.234
HUL,1.000,7.497
VER,1.000,1.294
LAW,1.000,5.457
OCO,1.000,7.129
LIN,1.000,6.022
COL,1.000,4.649
HAM,1.000,2.642
BOR,1.000,9.596
SAI,1.000,11.266
RUS,1.000,3.823
BOT,1.000,13.441
PIA,1.000,6.5280000000000005
BEA,1.000,15.097
NOR,1.333,0.0
GAS,1.333,9.215
PER,1.333,11.323
ANT,1.333,1.875
ALO,1.333,13.946
LEC,1.333,3.371
STR,1.333,13.538
TSU,1.333,12.059
ALB,1.333,10.678
HUL,1.333,8.079
VER,1.333,1.3
LAW,1.333,5.771
OCO,1.333,7.539
LIN,1.333,6.287
COL,1.333,5.583
HAM,1.333,3.059
BOR,1.333,9.724
SAI,1.333,12.739
RUS,1.333,3.654
BOT,1.333,14.676
PIA,1.333,6.763
BEA,1.333,15.42
NOR,1.667,0.0
GAS,1.667,10.77
PER,1.667,13.374
ANT,1.667,2.739
ALO,1.667,16.719
LEC,1.667,4.8309999999999995
STR,1.667,16.217
TSU,1.667,14.018
ALB,1.667,12.66
HUL,1.667,10.024
VER,1.667,2.014
LAW,1.667,7.767
OCO,1.667,9.607
LIN,1.667,8.484
COL,1.667,7.062
HAM,1.667,4.038
BOR,1.667,11.502
SAI,1.667,15.356
RUS,1.667,5.567
BOT,1.667,17.855
PIA,1.667,9.002
BEA,1.667,18.112
NOR,2.000,0.0
GAS,2.000,11.956
PER,2.000,14.991
ANT,2.000,2.931
ALO,2.000,18.42
LEC,2.000,5.392
STR,2.000,17.862
TSU,2.000,15.519
ALB,2.000,13.949
HUL,2.000,11.4
VER,2.000,2.048
LAW,2.000,8.625
OCO,2.000,10.744
LIN,2.000,9.42
COL,2.000,7.682
HAM,2.000,4.216
BOR,2.000,12.615
SAI,2.000,16.94
RUS,2.000,6.084
BOT,2.000,20.546
PIA,2.000,9.962
BEA,2.000,19.603
NOR,2.333,0.0
GAS,2.333,12.17
PER,2.333,15.862
ANT,2.333,2.383
ALO,2.333,18.991
LEC,2.333,5.089
STR,2.333,18.7
TSU,2.333,16.485
ALB,2.333,14.436
HUL,2.333,11.348
VER,2.333,1.96
LAW,2.333,8.769
OCO,2.333,10.758
LIN,2.333,9.51
COL,2.333,8.019
HAM,2.333,3.598
BOR,2.333,12.933
SAI,2.333,17.651
RUS,2.333,5.915
BOT,2.333,21.305
PIA,2.333,10.108
