Driver,LapNumber,GapTime
NOR,0.667,1.8279999999999998
GAS,0.667,2.843
PER,0.667,8.031
ANT,0.667,3.39
ALO,0.667,7.031
LEC,0.667,1.0
STR,0.667,6.656
ALB,0.667,8.562
HUL,0.667,7.359
VER,0.667,7.421
LAW,0.667,4.376
OCO,0.667,4.703
LIN,0.667,5.562
COL,0.667,5.171
HAM,0.667,0.0
BOR,0.667,5.906
SAI,0.667,6.562
HAD,0.667,3.734
RUS,0.667,0.296
BOT,0.667,8.203
PIA,0.667,2.343
BEA,0.667,3.218
NOR,1.000,2.09
GAS,1.000,3.18
PER,1.000,10.475
ANT,1.000,3.997
ALO,1.000,10.817
LEC,1.000,0.87
STR,1.000,9.76
ALB,1.000,10.349
HUL,1.000,11.655
VER,1.000,8.775
LAW,1.000,5.261
OCO,1.000,5.723
LIN,1.000,20.796
COL,1.000,7.306
HAM,1.000,0.426
BOR,1.000,7.431
SAI,1.000,7.947
HAD,1.000,4.436
RUS,1.000,0.0
BOT,1.000,12.133
PIA,1.000,2.5140000000000002
BEA,1.000,3.5220000000000002
NOR,1.333,2.504
GAS,1.333,3.508
PER,1.333,12.312
ANT,1.333,4.095
ALO,1.333,12.032
LEC,1.333,1.6139999999999999
STR,1.333,11.75
ALB,1.333,11.23
HUL,1.333,12.463
VER,1.333,9.198
LAW,1.333,5.647
OCO,1.333,6.349
LIN,1.333,22.648
COL,1.333,8.181
HAM,1.333,0.0
BOR,1.333,8.515
SAI,1.333,8.981
HAD,1.333,5.024
RUS,1.333,0.814
BOT,1.333,13.514
PIA,1.333,3.024
BEA,1.333,3.979
NOR,1.667,2.959
GAS,1.667,5.5
PER,1.667,14.58
ANT,1.667,4.801
ALO,1.667,13.853
LEC,1.667,1.621
STR,1.667,13.348
ALB,1.667,12.325
HUL,1.667,14.097
VER,1.667,9.876
LAW,1.667,6.853
OCO,1.667,7.469
LIN,1.667,24.109
COL,1.667,8.82
HAM,1.667,0.0
BOR,1.667,9.21
SAI,1.667,10.466
HAD,1.667,6.27
RUS,1.667,0.862
BOT,1.667,15.271
PIA,1.667,3.775
BEA,1.667,5.701
NOR,2.000,2.383
GAS,2.000,5.748
PER,2.000,15.163
ANT,2.000,3.827
ALO,2.000,14.32
LEC,2.000,0.822
STR,2.000,13.395
ALB,2.000,12.697
HUL,2.000,13.850999999999999
VER,2.000,10.16
LAW,2.000,6.548
OCO,2.000,7.048
LIN,2.000,24.826
COL,2.000,9.387
HAM,2.000,0.0
BOR,2.000,8.751
SAI,2.000,10.409
HAD,2.000,6.101
RUS,2.000,0.411
BOT,2.000,15.79
PIA,2.000,3.054
BEA,2.000,5.16
NOR,2.333,2.504
GAS,2.333,6.666
PER,2.333,15.686
ANT,2.333,3.815
ALO,2.333,14.888
LEC,2.333,1.266
STR,2.333,13.709
ALB,2.333,13.276
HUL,2.333,14.133
VER,2.333,10.693999999999999
LAW,2.333,7.181
OCO,2.333,7.529
LIN,2.333,25.22
COL,2.333,10.123
HAM,2.333,0.0
BOR,2.333,9.438
SAI,2.333,11.045
HAD,2.333,6.348
RUS,2.333,0.572
BOT,2.333,16.655
PIA,2.333,3.294
BEA,2.333,5.408
NOR,2.667,2.819
GAS,2.667,7.874
PER,2.667,16.905
ANT,2.667,4.155
ALO,2.667,16.401
LEC,2.667,1.2389999999999999
STR,2.667,15.169
ALB,2.667,14.205
HUL,2.667,15.533
VER,2.667,11.493
LAW,2.667,8.299
OCO,2.667,8.754
LIN,2.667,26.325
COL,2.667,11.121
HAM,2.667,0.0
BOR,2.667,10.147
SAI,2.667,12.103
HAD,2.667,7.309
RUS,2.667,0.638
BOT,2.667,17.678
PIA,2.667,3.698
BEA,2.667,5.934
NOR,3.000,3.067
GAS,3.000,7.852
PER,3.000,17.811
ANT,3.000,3.8
ALO,3.000,17.252
