Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2026-06-12 11:17:16,Other,BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,
2026-06-12 11:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2026-06-12 11:30:54,Other,YELLOW IN PIT LANE,,,,,,
2026-06-12 11:34:30,Other,PIT LANE CLEAR,,,,,,
2026-06-12 11:46:56,Other,CAR 72 (VES) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 7 13:44:33 (PIT),,,,,,
2026-06-12 11:49:40,Other,TURN 10 INCIDENT INVOLVING CARS 55 (SAI) AND 30 (LAW) NOTED - IMPEDING (13:46:25),,,,,,
2026-06-12 11:52:28,Other,CAR 77 (BOT) TIME 1:21.196 DELETED - TRACK LIMITS AT TURN 9 LAP 4 13:44:59,,,,,,
2026-06-12 11:53:55,Other,FIA STEWARDS: TURN 10 INCIDENT INVOLVING CARS 55 (SAI) AND 30 (LAW) REVIEWED NO FURTHER INVESTIGATION - IMPEDING (13:46:25),,,,,,
2026-06-12 12:00:00,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,
2026-06-12 12:00:02,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.0,,
2026-06-12 12:00:04,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,
2026-06-12 12:00:05,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,
2026-06-12 12:01:22,Other,CAR 5 (BOR) LAP DELETED - TRACK LIMITS AT TURN 8 LAP 14 13:59:55 (PIT),,,,,,
2026-06-12 12:15:39,Other,CAR 5 (BOR) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 17 14:13:41 (PIT),,,,,,
2026-06-12 12:25:46,Other,CAR 5 (BOR) TIME 1:22.802 DELETED - TRACK LIMITS AT TURN 2 LAP 23 14:24:26,,,,,,
2026-06-12 12:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2026-06-12 12:30:18,Other,FIRST CAR TO TAKE THE FLAG - CAR 67 (FOR),,,,,,
2026-06-12 12:38:47,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
2026-06-12 12:38:49,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,
2026-06-12 12:39:02,Flag,YELLOW IN TRACK SECTOR 16,,YELLOW,Sector,16.0,,
2026-06-12 12:39:13,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.0,,
2026-06-12 12:39:40,Flag,YELLOW IN TRACK SECTOR 13,,YELLOW,Sector,13.0,,
2026-06-12 12:46:01,Other,RISK OF RAIN FOR F3 QUALIFYING IS 0%,,,,,,
