Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2026-06-13 10:16:41,Other,BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,
2026-06-13 10:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2026-06-13 10:30:06,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,
2026-06-13 10:30:09,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
2026-06-13 10:39:15,Other,CAR 11 (PER) TIME 1:28.210 DELETED - TRACK LIMITS AT TURN 9 LAP 6 12:38:16,,,,,,
2026-06-13 10:53:46,Other,CAR 23 (ALB) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 4 12:51:41 (PIT),,,,,,
2026-06-13 10:57:15,Other,CAR 10 (GAS) TIME 1:17.998 DELETED - TRACK LIMITS AT TURN 13 LAP 3 12:56:37,,,,,,
2026-06-13 11:04:02,Flag,YELLOW IN TRACK SECTOR 12,,YELLOW,Sector,12.0,,
2026-06-13 11:04:13,Flag,RED FLAG,,RED,Track,,,
2026-06-13 11:04:13,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
2026-06-13 11:05:18,Flag,DOUBLE YELLOW IN TRACK SECTOR 12,,DOUBLE YELLOW,Sector,12.0,,
2026-06-13 11:05:31,Other,MARSHALS ON TRACK AT TURN 10,,,,,,
2026-06-13 11:06:04,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
2026-06-13 11:06:25,Flag,TRACK CLEAR,,CLEAR,Track,,,
2026-06-13 11:06:28,Other,OVERTAKE ENABLED,,,,,,
2026-06-13 11:06:43,Flag,DOUBLE YELLOW IN TRACK SECTOR 12,,DOUBLE YELLOW,Sector,12.0,,
2026-06-13 11:07:49,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,,
2026-06-13 11:07:56,Other,SESSION WILL RESUME AT 13:09,,,,,,
2026-06-13 11:09:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2026-06-13 11:13:07,Other,CAR 6 (HAD) TIME 12:24.973 DELETED - TRACK LIMITS AT TURN 10 LAP 5 13:11:43,,,,,,
2026-06-13 11:24:39,Other,TURN 2 INCIDENT INVOLVING CAR 12 (ANT) NOTED - DRIVING ERRATICALLY (13:19:50),,,,,,
2026-06-13 11:25:14,Other,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CAR 12 (ANT) WILL BE INVESTIGATED AFTER THE SESSION - DRIVING ERRATICALLY (13:19:50),,,,,,
2026-06-13 11:27:58,Other,TURN 10 INCIDENT INVOLVING CARS 43 (COL) AND 5 (BOR) NOTED (13:22:09),,,,,,
2026-06-13 11:28:38,Other,FIA STEWARDS: TURN 10 INCIDENT INVOLVING CARS 43 (COL) AND 5 (BOR) REVIEWED NO FURTHER INVESTIGATION (13:22:09),,,,,,
2026-06-13 11:28:41,Other,CAR 5 (BOR) LAP DELETED - TRACK LIMITS AT TURN 2 LAP 11 13:27:02 (PIT),,,,,,
2026-06-13 11:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2026-06-13 11:30:14,Other,FIRST CAR TO TAKE THE FLAG - CAR 14 (ALO),,,,,,
2026-06-13 11:30:50,Other,TURN 5 INCIDENT INVOLVING CARS 16 (LEC) AND 27 (HUL) NOTED - IMPEDING (13:25:48),,,,,,
2026-06-13 11:31:25,Other,CAR 18 (STR) TIME 1:20.294 DELETED - TRACK LIMITS AT TURN 13 LAP 16 13:30:15,,,,,,
2026-06-13 11:32:23,Other,FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 16 (LEC) AND 27 (HUL) WILL BE INVESTIGATED AFTER THE SESSION - IMPEDING (13:25:48),,,,,,
2026-06-13 11:35:32,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,
2026-06-13 11:35:52,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,,
2026-06-13 11:36:06,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,,
2026-06-13 11:36:23,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,
2026-06-13 11:37:20,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,,
2026-06-13 11:37:28,Flag,YELLOW IN TRACK SECTOR 16,,YELLOW,Sector,16.0,,
2026-06-13 11:37:59,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2026-06-13 11:38:28,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2026-06-13 11:38:47,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,
2026-06-13 11:39:16,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,,
