Driver,LapNumber,GapTime
NOR,0.667,2.338
GAS,0.667,4.449
PER,0.667,6.024
ANT,0.667,1.474
ALO,0.667,6.7059999999999995
LEC,0.667,0.741
STR,0.667,7.756
ALB,0.667,5.73
HUL,0.667,4.743
VER,0.667,1.783
LAW,0.667,2.8
OCO,0.667,4.058
LIN,0.667,3.399
COL,0.667,6.7780000000000005
HAM,0.667,0.522
BOR,0.667,3.661
SAI,0.667,5.304
HAD,0.667,3.078
RUS,0.667,0.0
BOT,0.667,6.399
PIA,0.667,2.092
BEA,0.667,4.854
NOR,1.000,3.507
GAS,1.000,5.787
PER,1.000,7.711
ANT,1.000,1.8599999999999999
ALO,1.000,8.41
LEC,1.000,1.619
STR,1.000,9.76
ALB,1.000,7.498
HUL,1.000,6.246
VER,1.000,2.715
LAW,1.000,3.91
OCO,1.000,5.459
LIN,1.000,4.911
COL,1.000,8.547
HAM,1.000,0.727
BOR,1.000,5.314
SAI,1.000,7.068
HAD,1.000,4.55
RUS,1.000,0.0
BOT,1.000,9.011
PIA,1.000,2.965
BEA,1.000,6.583
NOR,1.333,3.314
GAS,1.333,6.059
PER,1.333,7.813
ANT,1.333,2.085
ALO,1.333,9.272
LEC,1.333,2.108
STR,1.333,10.33
ALB,1.333,7.784
HUL,1.333,6.241
VER,1.333,2.358
LAW,1.333,3.8120000000000003
OCO,1.333,5.579
LIN,1.333,4.986
COL,1.333,8.926
HAM,1.333,0.596
BOR,1.333,5.509
SAI,1.333,7.164
HAD,1.333,4.5280000000000005
RUS,1.333,0.0
BOT,1.333,9.242
PIA,1.333,2.88
BEA,1.333,6.549
NOR,1.667,3.6470000000000002
GAS,1.667,7.009
PER,1.667,9.376
ANT,1.667,3.216
ALO,1.667,10.729
LEC,1.667,2.808
STR,1.667,12.034
ALB,1.667,8.938
HUL,1.667,7.248
VER,1.667,2.344
LAW,1.667,4.537
OCO,1.667,6.217
LIN,1.667,5.734
COL,1.667,9.884
HAM,1.667,0.578
BOR,1.667,6.46
SAI,1.667,8.384
HAD,1.667,4.906
RUS,1.667,0.0
BOT,1.667,12.809
PIA,1.667,3.456
BEA,1.667,7.667
NOR,2.000,4.856
GAS,2.000,8.178
PER,2.000,11.019
ANT,2.000,4.077
ALO,2.000,12.42
LEC,2.000,3.6
STR,2.000,13.817
ALB,2.000,10.441
HUL,2.000,8.473
VER,2.000,2.716
LAW,2.000,5.497
OCO,2.000,7.348
LIN,2.000,6.609
COL,2.000,11.363
HAM,2.000,0.796
BOR,2.000,7.687
SAI,2.000,9.725
HAD,2.000,5.909
RUS,2.000,0.0
BOT,2.000,24.728
PIA,2.000,4.527
BEA,2.000,8.898
NOR,2.333,4.736
GAS,2.333,8.188
PER,2.333,11.052
ANT,2.333,3.885
ALO,2.333,12.937
LEC,2.333,3.477
STR,2.333,14.452
ALB,2.333,10.51
HUL,2.333,8.515
VER,2.333,2.732
LAW,2.333,5.348
OCO,2.333,7.336
LIN,2.333,6.382
COL,2.333,11.511
HAM,2.333,0.594
BOR,2.333,7.822
SAI,2.333,9.758
HAD,2.333,5.744
RUS,2.333,0.0
PIA,2.333,4.338
BEA,2.333,8.961
NOR,2.667,5.345
GAS,2.667,9.014
PER,2.667,12.101
ANT,2.667,4.257
ALO,2.667,14.022
LEC,2.667,3.669
STR,2.667,15.434
ALB,2.667,11.425
HUL,2.667,9.417
VER,2.667,2.835
LAW,2.667,6.33
OCO,2.667,7.967
LIN,2.667,7.228
COL,2.667,12.618
HAM,2.667,0.618
BOR,2.667,8.399000000000001
SAI,2.667,10.728
HAD,2.667,6.533
RUS,2.667,0.0
PIA,2.667,4.7379999999999995
BEA,2.667,10.057
NOR,3.000,6.053
GAS,3.000,10.073
PER,3.000,13.649000000000001
ANT,3.000,4.827
ALO,3.000,15.507
LEC,3.000,4.228
STR,3.000,17.014
ALB,3.000,12.941
HUL,3.000,10.643
VER,3.000,2.982
LAW,3.000,7.289
OCO,3.000,9.175
LIN,3.000,8.274000000000001
COL,3.000,13.968
HAM,3.000,0.952
BOR,3.000,9.407
SAI,3.000,12.073
HAD,3.000,7.59
RUS,3.000,0.0
PIA,3.000,5.41
BEA,3.000,11.187
NOR,3.333,5.96
GAS,3.333,10.06
PER,3.333,13.69
ANT,3.333,4.708
ALO,3.333,16.137
LEC,3.333,4.216
STR,3.333,17.565
ALB,3.333,13.085
HUL,3.333,10.679
VER,3.333,2.856
LAW,3.333,7.16
OCO,3.333,9.219
LIN,3.333,8.27
COL,3.333,13.941
HAM,3.333,0.796
BOR,3.333,9.643
SAI,3.333,12.199
HAD,3.333,7.442
RUS,3.333,0.0
PIA,3.333,5.287
BEA,3.333,11.162
NOR,3.667,6.519
GAS,3.667,11.152
PER,3.667,15.999
ANT,3.667,4.9350000000000005
ALO,3.667,17.557
LEC,3.667,4.141
STR,3.667,18.882
ALB,3.667,14.17
HUL,3.667,11.729
VER,3.667,2.751
LAW,3.667,8.927
OCO,3.667,10.326
LIN,3.667,9.465
COL,3.667,14.917
HAM,3.667,0.987
BOR,3.667,10.73
SAI,3.667,13.241
HAD,3.667,8.455
RUS,3.667,0.0
PIA,3.667,5.632
BEA,3.667,12.417
NOR,4.000,6.904
GAS,4.000,12.309
PER,4.000,26.727
ANT,4.000,5.162
ALO,4.000,19.157
LEC,4.000,4.42
STR,4.000,20.452
ALB,4.000,15.432
HUL,4.000,12.769
VER,4.000,2.936
LAW,4.000,9.878
