Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2026-03-28 02:19:02,Other,PINK HEAD PADDING MATERIAL MUST BE USED,,,,,,
2026-03-28 02:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2026-03-28 02:48:14,Other,CAR 11 (PER) TIME 1:35.946 DELETED - TRACK LIMITS AT TURN 17 LAP 7 11:44:59,,,,,,
2026-03-28 02:48:15,Other,CAR 11 (PER) LAP DELETED - TRACK LIMITS AT TURN 17 (NEXT LAP PIT),,,,,,
2026-03-28 02:49:13,Other,TURN 15 INCIDENT INVOLVING CARS 81 (PIA) AND 27 (HUL) NOTED,,,,,,
2026-03-28 02:52:15,Other,FIA STEWARDS: TURN 15 INCIDENT INVOLVING CARS 81 (PIA) AND 27 (HUL) WILL BE INVESTIGATED AFTER THE SESSION,,,,,,
2026-03-28 03:13:20,Flag,DOUBLE YELLOW IN TRACK SECTOR 22,,DOUBLE YELLOW,Sector,22.0,,
2026-03-28 03:13:24,Flag,CLEAR IN TRACK SECTOR 22,,CLEAR,Sector,22.0,,
2026-03-28 03:15:20,Other,CAR 63 (RUS) LAP DELETED - DOUBLE YELLOW AT TURN 14,,,,,,
2026-03-28 03:15:21,Other,CAR 12 (ANT) LAP DELETED - DOUBLE YELLOW AT TURN 14,,,,,,
2026-03-28 03:24:06,Other,CAR 30 (LAW) TIME 1:44.120 DELETED - TRACK LIMITS AT TURN 13 LAP 16 12:23:19,,,,,,
2026-03-28 03:27:27,Other,CAR 63 (RUS) LAP DELETED - TRACK LIMITS AT TURN 16 LAP 16 12:24:31,,,,,,
2026-03-28 03:27:36,Other,CAR 16 (LEC) TIME 1:46.051 DELETED - TRACK LIMITS AT TURN 13 LAP 16 12:25:20,,,,,,
2026-03-28 03:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2026-03-28 03:30:08,Other,FIRST CAR TO TAKE THE FLAG - CAR 30 (LAW),,,,,,
2026-03-28 03:30:54,Other,CAR 44 (HAM) TIME 1:43.865 DELETED - TRACK LIMITS AT TURN 13 LAP 22 12:30:09,,,,,,
2026-03-28 03:37:20,Flag,DOUBLE YELLOW IN TRACK SECTOR 11,,DOUBLE YELLOW,Sector,11.0,,
2026-03-28 03:37:20,Flag,DOUBLE YELLOW IN TRACK SECTOR 19,,DOUBLE YELLOW,Sector,19.0,,
2026-03-28 03:37:20,Flag,DOUBLE YELLOW IN TRACK SECTOR 24,,DOUBLE YELLOW,Sector,24.0,,
2026-03-28 03:37:21,Flag,DOUBLE YELLOW IN TRACK SECTOR 7,,DOUBLE YELLOW,Sector,7.0,,
2026-03-28 03:37:21,Flag,DOUBLE YELLOW IN TRACK SECTOR 9,,DOUBLE YELLOW,Sector,9.0,,
2026-03-28 03:37:21,Flag,DOUBLE YELLOW IN TRACK SECTOR 10,,DOUBLE YELLOW,Sector,10.0,,
2026-03-28 03:37:21,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,
2026-03-28 03:37:21,Flag,DOUBLE YELLOW IN TRACK SECTOR 22,,DOUBLE YELLOW,Sector,22.0,,
2026-03-28 03:37:21,Flag,DOUBLE YELLOW IN TRACK SECTOR 12,,DOUBLE YELLOW,Sector,12.0,,
2026-03-28 03:37:21,Flag,DOUBLE YELLOW IN TRACK SECTOR 25,,DOUBLE YELLOW,Sector,25.0,,
2026-03-28 03:37:21,Flag,DOUBLE YELLOW IN TRACK SECTOR 26,,DOUBLE YELLOW,Sector,26.0,,
2026-03-28 03:37:22,Flag,DOUBLE YELLOW IN TRACK SECTOR 8,,DOUBLE YELLOW,Sector,8.0,,
2026-03-28 03:37:23,Flag,DOUBLE YELLOW IN TRACK SECTOR 6,,DOUBLE YELLOW,Sector,6.0,,
2026-03-28 03:37:23,Flag,DOUBLE YELLOW IN TRACK SECTOR 13,,DOUBLE YELLOW,Sector,13.0,,
2026-03-28 03:37:23,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,,
2026-03-28 03:37:23,Flag,DOUBLE YELLOW IN TRACK SECTOR 23,,DOUBLE YELLOW,Sector,23.0,,
2026-03-28 03:37:23,Flag,DOUBLE YELLOW IN TRACK SECTOR 5,,DOUBLE YELLOW,Sector,5.0,,
2026-03-28 03:37:25,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,
