Driver,LapNumber,GapTime
NOR,0.667,0.0
PIA,0.667,1.328
LEC,0.667,2.265
RUS,0.667,3.527
VER,0.667,4.105
ANT,0.667,2.9370000000000003
HAM,0.667,4.741
GAS,0.667,5.641
HAD,0.667,7.44
COL,0.667,6.114
OCO,0.667,8.888
BEA,0.667,7.955
SAI,0.667,9.425
LAW,0.667,8.522
ALO,0.667,11.609
PER,0.667,9.703
STR,0.667,11.18
ALB,0.667,10.623
BOT,0.667,10.318
BOR,0.667,6.656
NOR,1.000,0.0
PIA,1.000,0.925
LEC,1.000,1.8439999999999999
RUS,1.000,3.263
VER,1.000,4.378
ANT,1.000,2.458
HAM,1.000,4.127
GAS,1.000,5.468
HAD,1.000,7.608
COL,1.000,6.06
OCO,1.000,8.519
BEA,1.000,7.774
SAI,1.000,9.943999999999999
LAW,1.000,9.091
ALO,1.000,12.234
PER,1.000,9.577
STR,1.000,11.654
ALB,1.000,10.511
BOT,1.000,10.934
BOR,1.000,6.922
NOR,1.333,0.0
PIA,1.333,1.2469999999999999
LEC,1.333,2.5460000000000003
RUS,1.333,3.844
VER,1.333,5.351
ANT,1.333,3.293
HAM,1.333,4.619
GAS,1.333,6.321
HAD,1.333,9.841
COL,1.333,7.217
OCO,1.333,10.872
BEA,1.333,10.455
SAI,1.333,12.522
LAW,1.333,11.299
ALO,1.333,15.025
PER,1.333,11.972
STR,1.333,14.412
ALB,1.333,12.971
BOT,1.333,13.826
BOR,1.333,8.299
NOR,1.667,0.0
PIA,1.667,1.176
LEC,1.667,2.439
RUS,1.667,4.004
VER,1.667,5.222
ANT,1.667,3.503
HAM,1.667,4.437
GAS,1.667,6.24
HAD,1.667,9.838
COL,1.667,7.16
OCO,1.667,11.539
BEA,1.667,10.761
SAI,1.667,12.954
LAW,1.667,12.336
ALO,1.667,16.15
PER,1.667,13.509
STR,1.667,15.783
ALB,1.667,13.908
BOT,1.667,14.813
BOR,1.667,8.453
NOR,2.000,0.0
PIA,2.000,1.186
LEC,2.000,2.121
RUS,2.000,3.733
VER,2.000,4.943
ANT,2.000,3.217
HAM,2.000,4.171
GAS,2.000,6.289
HAD,2.000,9.625
COL,2.000,7.093
OCO,2.000,11.332
BEA,2.000,10.5
SAI,2.000,13.247
LAW,2.000,14.042
ALO,2.000,15.73
PER,2.000,13.568999999999999
STR,2.000,16.223
ALB,2.000,14.346
BOT,2.000,14.912
BOR,2.000,8.788
NOR,2.333,0.0
PIA,2.333,1.26
LEC,2.333,2.5709999999999997
RUS,2.333,4.371
VER,2.333,5.663
ANT,2.333,3.627
HAM,2.333,4.9190000000000005
GAS,2.333,7.088
HAD,2.333,10.693999999999999
COL,2.333,8.457
OCO,2.333,13.122
BEA,2.333,12.164
SAI,2.333,15.152
LAW,2.333,16.423
ALO,2.333,18.123
PER,2.333,15.893
STR,2.333,18.563
ALB,2.333,17.139
BOT,2.333,17.728
BOR,2.333,9.858
NOR,2.667,0.0
PIA,2.667,1.3559999999999999
LEC,2.667,2.545
RUS,2.667,4.426
VER,2.667,5.792
ANT,2.667,3.707
HAM,2.667,5.004
GAS,2.667,7.533
HAD,2.667,11.317
COL,2.667,9.076
OCO,2.667,13.794
BEA,2.667,12.647
SAI,2.667,15.622
LAW,2.667,17.487
ALO,2.667,19.351
PER,2.667,16.818
STR,2.667,20.01
ALB,2.667,17.991
BOT,2.667,18.9
BOR,2.667,10.378
NOR,3.000,0.0
PIA,3.000,1.53
LEC,3.000,2.642
RUS,3.000,4.208
VER,3.000,5.674
ANT,3.000,3.6790000000000003
HAM,3.000,4.63
GAS,3.000,7.775
HAD,3.000,11.365
COL,3.000,9.561
OCO,3.000,13.745
BEA,3.000,12.847
SAI,3.000,15.79
LAW,3.000,18.845
ALO,3.000,19.959
PER,3.000,16.962
STR,3.000,20.44
ALB,3.000,18.278
BOT,3.000,19.37
BOR,3.000,10.871
NOR,3.333,0.0
PIA,3.333,1.414
LEC,3.333,3.05
RUS,3.333,4.819
VER,3.333,6.539
ANT,3.333,4.048
HAM,3.333,5.369
GAS,3.333,8.868
HAD,3.333,12.778
COL,3.333,10.622
OCO,3.333,15.377
BEA,3.333,14.18
SAI,3.333,17.26
LAW,3.333,20.48
ALO,3.333,22.785
PER,3.333,18.818
STR,3.333,23.193
ALB,3.333,19.824
BOT,3.333,22.19
BOR,3.333,12.1
NOR,3.667,0.0
PIA,3.667,1.516
LEC,3.667,3.179
RUS,3.667,4.75
VER,3.667,6.368
ANT,3.667,3.941
HAM,3.667,5.3
GAS,3.667,9.105
HAD,3.667,13.123
COL,3.667,11.063
OCO,3.667,15.997
BEA,3.667,14.845
SAI,3.667,17.683
LAW,3.667,21.135
ALO,3.667,24.574
PER,3.667,19.792
STR,3.667,24.232
ALB,3.667,20.534
BOT,3.667,23.142
BOR,3.667,12.585
NOR,4.000,0.0
PIA,4.000,1.5230000000000001
LEC,4.000,3.109
RUS,4.000,4.437
VER,4.000,6.234
ANT,4.000,3.7720000000000002
HAM,4.000,5.073
GAS,4.000,9.427
HAD,4.000,13.066
COL,4.000,11.373
OCO,4.000,16.042
BEA,4.000,14.999
SAI,4.000,17.832
LAW,4.000,22.79
ALO,4.000,24.693
PER,4.000,20.117
STR,4.000,24.529
ALB,4.000,20.657
BOT,4.000,23.391
BOR,4.000,13.628
NOR,4.333,0.0
PIA,4.333,1.418
LEC,4.333,3.024
RUS,4.333,4.905
VER,4.333,6.834
ANT,4.333,3.998
HAM,4.333,5.606
GAS,4.333,9.857
HAD,4.333,13.728
COL,4.333,11.828
OCO,4.333,17.392
BEA,4.333,16.213
SAI,4.333,18.723
LAW,4.333,24.038
ALO,4.333,27.026
PER,4.333,21.516
STR,4.333,26.386
ALB,4.333,22.174
BOT,4.333,25.775
BOR,4.333,14.87
NOR,4.667,0.0
PIA,4.667,1.687
LEC,4.667,3.167
RUS,4.667,5.018
VER,4.667,6.733
ANT,4.667,4.248
HAM,4.667,5.652
GAS,4.667,10.402
HAD,4.667,14.293
COL,4.667,12.48
OCO,4.667,18.118
BEA,4.667,17.063
SAI,4.667,19.301
LAW,4.667,24.88
ALO,4.667,28.393
PER,4.667,23.257
STR,4.667,27.626
ALB,4.667,22.569
BOT,4.667,26.865
BOR,4.667,15.374
NOR,5.000,0.0
PIA,5.000,1.472
LEC,5.000,3.012
RUS,5.000,4.6
VER,5.000,6.322
ANT,5.000,4.105
HAM,5.000,5.18
GAS,5.000,10.427
HAD,5.000,14.577
COL,5.000,12.747
OCO,5.000,18.126
BEA,5.000,17.294
SAI,5.000,19.255
LAW,5.000,25.157
ALO,5.000,29.053
PER,5.000,23.324
STR,5.000,27.934
ALB,5.000,22.754
BOT,5.000,27.04
BOR,5.000,15.749
NOR,5.333,0.0
PIA,5.333,1.537
LEC,5.333,3.054
RUS,5.333,5.191
VER,5.333,6.6370000000000005
ANT,5.333,4.334
HAM,5.333,5.731
GAS,5.333,10.926
HAD,5.333,15.188
COL,5.333,13.158
OCO,5.333,19.636
BEA,5.333,18.572
SAI,5.333,20.544
LAW,5.333,25.962
ALO,5.333,30.633
PER,5.333,25.067
STR,5.333,29.796
ALB,5.333,23.951999999999998
BOT,5.333,29.03
BOR,5.333,16.981
NOR,5.667,0.0
PIA,5.667,1.924
LEC,5.667,3.354
RUS,5.667,5.342
VER,5.667,6.864
ANT,5.667,4.62
HAM,5.667,5.911
GAS,5.667,11.475
HAD,5.667,15.864
COL,5.667,13.812
OCO,5.667,20.416
BEA,5.667,19.509
SAI,5.667,21.233
LAW,5.667,27.127
ALO,5.667,32.125
PER,5.667,26.048
STR,5.667,31.232
ALB,5.667,24.71
BOT,5.667,30.444
BOR,5.667,17.981
NOR,6.000,0.0
PIA,6.000,1.983
LEC,6.000,3.319
RUS,6.000,5.28
VER,6.000,6.872
ANT,6.000,4.672
HAM,6.000,5.699
GAS,6.000,11.69
HAD,6.000,16.337
COL,6.000,13.957
OCO,6.000,20.606
BEA,6.000,19.889
SAI,6.000,21.392
LAW,6.000,27.574
ALO,6.000,32.746
PER,6.000,26.41
STR,6.000,31.891
ALB,6.000,25.207
BOT,6.000,31.209
BOR,6.000,18.76
NOR,6.333,0.0
PIA,6.333,1.951
LEC,6.333,3.368
RUS,6.333,5.693
VER,6.333,7.096
ANT,6.333,4.835
HAM,6.333,6.274
GAS,6.333,11.982
HAD,6.333,16.841
COL,6.333,14.286
OCO,6.333,22.173
BEA,6.333,21.17
SAI,6.333,22.979
LAW,6.333,28.655
ALO,6.333,34.225
PER,6.333,27.878
STR,6.333,33.491
ALB,6.333,26.286
BOT,6.333,33.004
BOR,6.333,20.116
NOR,6.667,0.0
PIA,6.667,1.983
LEC,6.667,3.446
RUS,6.667,5.9
VER,6.667,7.423
ANT,6.667,5.222
HAM,6.667,6.484
GAS,6.667,12.604
HAD,6.667,17.269
COL,6.667,14.858
OCO,6.667,23.054
BEA,6.667,22.187
SAI,6.667,23.693
LAW,6.667,29.823
ALO,6.667,35.597
PER,6.667,29.094
STR,6.667,34.74
ALB,6.667,26.819
BOT,6.667,35.319
BOR,6.667,20.9
NOR,7.000,0.0
PIA,7.000,2.065
LEC,7.000,3.377
RUS,7.000,5.61
VER,7.000,7.467
ANT,7.000,5.739
HAM,7.000,6.449
GAS,7.000,12.873
HAD,7.000,17.738
COL,7.000,15.102
OCO,7.000,23.189
BEA,7.000,22.584
SAI,7.000,23.899
LAW,7.000,30.345
ALO,7.000,35.863
PER,7.000,29.74
STR,7.000,35.498
ALB,7.000,27.197
BOT,7.000,36.269
BOR,7.000,21.757
NOR,7.333,0.0
PIA,7.333,2.245
LEC,7.333,3.393
RUS,7.333,6.308
VER,7.333,7.846
ANT,7.333,6.944
HAM,7.333,7.391
GAS,7.333,13.198
HAD,7.333,18.148
COL,7.333,15.836
OCO,7.333,24.98
BEA,7.333,24.007
SAI,7.333,25.637
LAW,7.333,31.784
ALO,7.333,38.11
PER,7.333,31.325
STR,7.333,37.383
ALB,7.333,28.282
BOT,7.333,39.29
BOR,7.333,22.659
NOR,7.667,0.0
PIA,7.667,2.341
LEC,7.667,3.5540000000000003
RUS,7.667,7.564
VER,7.667,8.727
ANT,7.667,6.907
HAM,7.667,9.121
GAS,7.667,14.128
HAD,7.667,18.762
COL,7.667,16.36
OCO,7.667,25.743
BEA,7.667,24.646
SAI,7.667,26.405
LAW,7.667,33.275
ALO,7.667,39.166
PER,7.667,32.726
STR,7.667,38.394
ALB,7.667,28.7
BOT,7.667,40.713
BOR,7.667,23.122
NOR,8.000,0.0
PIA,8.000,2.3
LEC,8.000,3.5540000000000003
RUS,8.000,7.651
VER,8.000,10.903
ANT,8.000,7.001
HAM,8.000,10.416
GAS,8.000,14.376
HAD,8.000,19.219
COL,8.000,16.551
OCO,8.000,25.837
BEA,8.000,25.021
SAI,8.000,26.579
LAW,8.000,33.645
ALO,8.000,39.69
PER,8.000,33.145
STR,8.000,39.129
ALB,8.000,28.807
BOT,8.000,41.233
BOR,8.000,23.687
NOR,8.333,0.0
PIA,8.333,2.224
LEC,8.333,3.588
RUS,8.333,8.185
VER,8.333,11.378
ANT,8.333,7.113
HAM,8.333,10.649000000000001
GAS,8.333,14.836
HAD,8.333,19.665
COL,8.333,17.334
OCO,8.333,27.537
BEA,8.333,26.486
SAI,8.333,28.355
LAW,8.333,35.302
ALO,8.333,41.686
PER,8.333,34.812
STR,8.333,40.841
ALB,8.333,29.999
BOT,8.333,43.766
BOR,8.333,24.756
NOR,8.667,0.0
PIA,8.667,2.315
LEC,8.667,3.602
RUS,8.667,8.021
VER,8.667,11.463
ANT,8.667,7.029
HAM,8.667,10.649000000000001
GAS,8.667,15.104
HAD,8.667,19.78
COL,8.667,17.801
OCO,8.667,27.944
BEA,8.667,27.003
SAI,8.667,28.821
LAW,8.667,36.466
ALO,8.667,42.218
PER,8.667,37.27
STR,8.667,41.342
ALB,8.667,30.157
BOT,8.667,44.755
BOR,8.667,24.97
NOR,9.000,0.0
PIA,9.000,2.308
LEC,9.000,3.558
RUS,9.000,7.866
VER,9.000,11.345
ANT,9.000,7.167
HAM,9.000,11.677
GAS,9.000,15.31
HAD,9.000,20.054
COL,9.000,18.065
OCO,9.000,28.024
BEA,9.000,27.26
SAI,9.000,28.963
LAW,9.000,36.832
ALO,9.000,42.788
PER,9.000,38.098
STR,9.000,41.997
ALB,9.000,30.349
BOT,9.000,45.309
BOR,9.000,25.768
NOR,9.333,0.0
PIA,9.333,2.435
LEC,9.333,3.694
RUS,9.333,8.356
VER,9.333,11.508
ANT,9.333,7.258
HAM,9.333,12.37
GAS,9.333,15.78
HAD,9.333,20.497
COL,9.333,18.846
OCO,9.333,29.79
BEA,9.333,28.884
SAI,9.333,30.644
LAW,9.333,37.696
ALO,9.333,44.523
PER,9.333,40.135
STR,9.333,43.74
ALB,9.333,31.76
BOT,9.333,47.118
BOR,9.333,26.839
NOR,9.667,0.0
PIA,9.667,2.575
LEC,9.667,3.841
RUS,9.667,8.31
VER,9.667,11.821
ANT,9.667,7.338
HAM,9.667,12.707
GAS,9.667,16.23
HAD,9.667,20.91
COL,9.667,19.363
OCO,9.667,30.624
BEA,9.667,29.857
SAI,9.667,31.401
LAW,9.667,38.837
ALO,9.667,45.662
PER,9.667,41.476
STR,9.667,44.408
ALB,9.667,32.23
BOT,9.667,48.61
BOR,9.667,27.375
NOR,10.000,0.0
PIA,10.000,2.722
LEC,10.000,3.958
RUS,10.000,8.368
VER,10.000,12.032
ANT,10.000,7.55
HAM,10.000,12.706
GAS,10.000,16.497
HAD,10.000,21.288
COL,10.000,19.814
OCO,10.000,30.904
BEA,10.000,30.427
SAI,10.000,31.618
LAW,10.000,39.151
ALO,10.000,46.195
PER,10.000,42.214
STR,10.000,45.121
ALB,10.000,32.516
BOT,10.000,49.28
BOR,10.000,28.217
NOR,10.333,0.0
PIA,10.333,2.844
LEC,10.333,4.131
RUS,10.333,8.935
VER,10.333,12.25
ANT,10.333,7.462
HAM,10.333,13.241
GAS,10.333,17.156
HAD,10.333,21.819
COL,10.333,20.511
OCO,10.333,32.865
BEA,10.333,32.204
SAI,10.333,33.599
