Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2026-07-17 14:49:30,Other,PINK HEAD PADDING MATERIAL MUST BE USED,,,,,,
2026-07-17 15:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2026-07-17 15:05:05,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,
2026-07-17 15:11:04,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 15,,,,,,
2026-07-17 15:11:06,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 16,,,,,,
2026-07-17 15:11:31,Flag,RED FLAG,,RED,Track,,,
2026-07-17 15:11:31,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2026-07-17 15:11:31,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,
2026-07-17 15:12:06,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,
2026-07-17 15:12:08,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,,
2026-07-17 15:14:08,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2026-07-17 15:14:10,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,
2026-07-17 15:14:21,Flag,TRACK CLEAR,,CLEAR,Track,,,
2026-07-17 15:14:23,Other,OVERTAKE ENABLED,,,,,,
2026-07-17 15:14:31,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,,
2026-07-17 15:14:54,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,,
2026-07-17 15:15:51,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,,
2026-07-17 15:15:55,Other,SESSION WILL RESUME AT 17:17,,,,,,
2026-07-17 15:16:01,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,,
2026-07-17 15:17:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2026-07-17 15:28:30,Other,CAR 55 (SAI) TIME 1:50.713 DELETED - TRACK LIMITS AT TURN 19 LAP 8 17:24:08,,,,,,
2026-07-17 15:28:32,Other,CAR 55 (SAI) LAP DELETED - TRACK LIMITS AT TURN 19 (NEXT LAP PIT),,,,,,
2026-07-17 15:30:02,Other,CAR 16 (LEC) TIME 1:47.035 DELETED - TRACK LIMITS AT TURN 4 LAP 8 17:23:43,,,,,,
2026-07-17 15:30:18,Other,CAR 44 (HAM) TIME 1:48.642 DELETED - TRACK LIMITS AT TURN 18 LAP 3 17:04:49,,,,,,
