Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2026-05-22 16:29:39,Other,LOW GRIP DELTA ACTIVE,,,,,,
2026-05-22 16:29:42,Other,LOW GRIP CONDITIONS,,,,,,
2026-05-22 16:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2026-05-22 16:31:08,Other,NORMAL GRIP CONDITIONS,,,,,,
2026-05-22 16:31:10,Other,NORMAL GRIP DELTA ACTIVE,,,,,,
2026-05-22 16:34:27,Other,YELLOW IN PIT LANE,,,,,,
2026-05-22 16:34:57,Other,PIT LANE CLEAR,,,,,,
2026-05-22 16:36:08,Other,CAR 1 (NOR) TIME 1:22.647 DELETED - TRACK LIMITS AT TURN 14 LAP 3 12:35:29,,,,,,
2026-05-22 16:38:02,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,
2026-05-22 16:38:05,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,
2026-05-22 16:38:25,SafetyCar,VSC DEPLOYED,DEPLOYED,,,,,
2026-05-22 16:39:07,Other,MARSHALS ON TRACK AT TURN 4,,,,,,
2026-05-22 16:41:14,Flag,RED FLAG,,RED,Track,,,
2026-05-22 16:41:14,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
2026-05-22 16:41:14,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,
2026-05-22 16:42:02,Other,CAR 18 (STR) TIME 1:35.239 DELETED - TRACK LIMITS AT TURN 8 LAP 6 12:38:28,,,,,,
2026-05-22 16:42:58,Other,CAR 12 (ANT) TIME 1:41.379 DELETED - DOUBLE YELLOW AT TURN 4,,,,,,
2026-05-22 16:43:12,Flag,TRACK CLEAR,,CLEAR,Track,,,
2026-05-22 16:43:12,Flag,DOUBLE YELLOW IN TRACK SECTOR 4,,DOUBLE YELLOW,Sector,4.0,,
