Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2026-06-26 11:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2026-06-26 11:33:31,Other,YELLOW IN PIT LANE,,,,,,
2026-06-26 11:35:23,Other,PIT LANE CLEAR,,,,,,
2026-06-26 11:39:21,Other,CAR 77 (BOT) TIME 1:30.365 DELETED - TRACK LIMITS AT TURN 3 LAP 6 13:38:01,,,,,,
2026-06-26 11:40:11,Other,CAR 41 (LIN) TIME 1:12.291 DELETED - TRACK LIMITS AT TURN 3 LAP 7 13:39:12,,,,,,
2026-06-26 11:41:13,Other,CAR 34 (CRA) TIME 1:14.068 DELETED - TRACK LIMITS AT TURN 3 LAP 6 13:40:11,,,,,,
2026-06-26 11:43:10,Other,YELLOW IN PIT LANE,,,,,,
2026-06-26 11:43:31,Other,CAR 12 (ANT) TIME 1:33.599 DELETED - TRACK LIMITS AT TURN 1 LAP 8 13:41:37,,,,,,
2026-06-26 11:43:38,Other,PIT LANE CLEAR,,,,,,
2026-06-26 11:43:46,Other,CAR 14 (ALO) LAP DELETED - TRACK LIMITS AT TURN 3 LAP 9 13:42:30 (PIT),,,,,,
2026-06-26 11:55:16,Other,CAR 46 (BRO) TIME 1:31.629 DELETED - TRACK LIMITS AT TURN 3 LAP 6 13:53:27,,,,,,
2026-06-26 11:56:19,Other,CAR 46 (BRO) TIME 1:13.348 DELETED - TRACK LIMITS AT TURN 3 LAP 7 13:54:59,,,,,,
2026-06-26 11:57:31,Other,CAR 44 (HAM) TIME 1:24.408 DELETED - TRACK LIMITS AT TURN 3 LAP 10 13:56:03,,,,,,
2026-06-26 11:59:17,Other,CAR 46 (BRO) TIME 1:12.085 DELETED - TRACK LIMITS AT TURN 1 LAP 9 13:57:40,,,,,,
2026-06-26 12:02:05,Other,CAR 38 (BEG) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 15 13:58:24 (PIT),,,,,,
2026-06-26 12:04:50,Other,CAR 14 (ALO) TIME 1:17.318 DELETED - TRACK LIMITS AT TURN 8 LAP 13 13:59:48,,,,,,
2026-06-26 12:08:26,Other,CAR 90 (IWA) TIME 1:12.192 DELETED - TRACK LIMITS AT TURN 3 LAP 10 14:07:22,,,,,,
