Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2026-06-06 13:46:46,Other,RISK OF RAIN FOR F1 QUALIFYING IS 0%,,,,,,
2026-06-06 14:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2026-06-06 14:03:43,Other,CAR 63 (RUS) TIME 1:35.179 DELETED - TRACK LIMITS AT TURN 10 LAP 2 16:02:59,,,,,,
2026-06-06 14:05:14,Other,CAR 63 (RUS) TIME 1:33.532 DELETED - TRACK LIMITS AT TURN 10 LAP 3 16:04:26,,,,,,
2026-06-06 14:05:52,Other,CAR 11 (PER) TIME 1:30.897 DELETED - TRACK LIMITS AT TURN 10 LAP 5 16:05:06,,,,,,
2026-06-06 14:08:46,Other,CAR 63 (RUS) TIME 1:39.599 DELETED - TRACK LIMITS AT TURN 10 LAP 5 16:07:16,,,,,,
2026-06-06 14:08:48,Other,CAR 11 (PER) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 7 16:07:51 (PIT),,,,,,
2026-06-06 14:09:49,Other,CAR 63 (RUS) TIME 1:33.562 DELETED - TRACK LIMITS AT TURN 10 LAP 6 16:08:50,,,,,,
2026-06-06 14:09:50,Other,CAR 63 (RUS) TIME 1:33.562 DELETED - TRACK LIMITS AT TURN 16 LAP 6 16:09:12,,,,,,
2026-06-06 14:10:40,Other,CAR 23 (ALB) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 8 16:09:23 (PIT),,,,,,
2026-06-06 14:10:53,Other,CAR 55 (SAI) LAP DELETED - TRACK LIMITS AT TURN 16 LAP 8 16:10:31 (PIT),,,,,,
2026-06-06 14:12:45,Other,CAR 12 (ANT) TIME 1:34.829 DELETED - TRACK LIMITS AT TURN 1 LAP 8 16:10:30,,,,,,
2026-06-06 14:14:20,Other,CAR 31 (OCO) TIME 1:21.099 DELETED - TRACK LIMITS AT TURN 16 LAP 10 16:13:15,,,,,,
2026-06-06 14:14:50,Flag,BLACK AND WHITE FLAG FOR CAR 12 (ANT) - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS,,BLACK AND WHITE,Driver,,12,
2026-06-06 14:14:55,Other,CAR 44 (HAM) TIME 1:36.716 DELETED - TRACK LIMITS AT TURN 1 LAP 9 16:12:12,,,,,,
2026-06-06 14:14:58,Other,CAR 18 (STR) TIME 1:17.435 DELETED - TRACK LIMITS AT TURN 10 LAP 10 16:13:49,,,,,,
2026-06-06 14:14:59,Other,CAR 5 (BOR) TIME 1:35.069 DELETED - TRACK LIMITS AT TURN 10 LAP 10 16:13:47,,,,,,
2026-06-06 14:15:22,Flag,DOUBLE YELLOW IN TRACK SECTOR 13,,DOUBLE YELLOW,Sector,13.0,,
2026-06-06 14:15:49,Flag,RED FLAG,,RED,Track,,,
2026-06-06 14:15:49,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
2026-06-06 14:16:43,Flag,DOUBLE YELLOW IN TRACK SECTOR 13,,DOUBLE YELLOW,Sector,13.0,,
2026-06-06 14:17:03,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
2026-06-06 14:17:29,Other,MARSHALS ON TRACK AT TURN 10,,,,,,
2026-06-06 14:17:32,Other,CAR 18 (STR) TIME 1:17.435 DELETED - TRACK LIMITS AT TURN 16 LAP 10 16:14:03,,,,,,
2026-06-06 14:17:33,Other,CAR 18 (STR) LAP DELETED - TRACK LIMITS AT TURN 10 LAP 11 16:15:17 (PIT),,,,,,
2026-06-06 14:17:48,Other,CAR 63 (RUS) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 11 16:15:41 (PIT),,,,,,
2026-06-06 14:17:53,Flag,TRACK CLEAR,,CLEAR,Track,,,
2026-06-06 14:17:56,Other,OVERTAKE ENABLED,,,,,,
2026-06-06 14:18:10,Flag,DOUBLE YELLOW IN TRACK SECTOR 13,,DOUBLE YELLOW,Sector,13.0,,
2026-06-06 14:18:36,Other,Q1 WILL RESUME AT 16:22,,,,,,
2026-06-06 14:18:50,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,,
2026-06-06 14:22:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2026-06-06 14:24:11,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2026-06-06 14:24:18,Other,FIRST CAR TO TAKE THE FLAG - CAR 43 (COL),,,,,,
2026-06-06 14:27:13,Other,Q2 WILL START AT 16:32,,,,,,
2026-06-06 14:31:47,Other,INCIDENT INVOLVING CAR 55 (SAI) NOTED - UNSAFE RELEASE (16:29:47),,,,,,
2026-06-06 14:32:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
