Driver,LapNumber,GapTime
NOR,0.667,0.0
GAS,0.667,5.003
PER,0.667,12.144
ANT,0.667,0.531
ALO,0.667,7.973
LEC,0.667,2.313
STR,0.667,8.425
TSU,0.667,5.7379999999999995
ALB,0.667,7.394
HUL,0.667,7.128
VER,0.667,
LAW,0.667,4.535
OCO,0.667,7.878
LIN,0.667,5.3469999999999995
COL,0.667,6.207
HAM,0.667,3.285
BOR,0.667,6.832
SAI,0.667,8.91
RUS,0.667,1.438
BOT,0.667,9.675
PIA,0.667,2.94
BEA,0.667,8.519
NOR,1.000,0.0
GAS,1.000,8.504
PER,1.000,16.805
ANT,1.000,0.711
ALO,1.000,12.811
LEC,1.000,2.711
STR,1.000,13.702
TSU,1.000,9.352
ALB,1.000,12.301
HUL,1.000,11.23
VER,1.000,
LAW,1.000,6.286
OCO,1.000,12.417
LIN,1.000,8.385
COL,1.000,8.808
HAM,1.000,4.735
BOR,1.000,13.499
SAI,1.000,13.733
RUS,1.000,1.7349999999999999
BOT,1.000,16.791
PIA,1.000,4.111
BEA,1.000,12.952
NOR,1.333,0.0
GAS,1.333,9.533
PER,1.333,29.924
ANT,1.333,0.498
ALO,1.333,20.725
LEC,1.333,3.17
STR,1.333,23.095
TSU,1.333,10.616
ALB,1.333,19.264
HUL,1.333,14.853
LAW,1.333,7.34
OCO,1.333,18.064
LIN,1.333,8.973
COL,1.333,10.106
HAM,1.333,5.259
BOR,1.333,24.064
SAI,1.333,26.001
RUS,1.333,1.639
BOT,1.333,32.673
PIA,1.333,4.451
BEA,1.333,22.236
NOR,1.667,0.0
GAS,1.667,16.986
PER,1.667,37.061
ANT,1.667,1.758
ALO,1.667,25.078
LEC,1.667,4.555
STR,1.667,27.951
TSU,1.667,20.406
ALB,1.667,24.311
HUL,1.667,21.489
LAW,1.667,13.599
OCO,1.667,23.279
LIN,1.667,15.223
COL,1.667,17.754
HAM,1.667,11.631
BOR,1.667,29.233
SAI,1.667,31.655
RUS,1.667,2.49
BOT,1.667,38.454
PIA,1.667,8.942
BEA,1.667,27.389
NOR,2.000,0.0
GAS,2.000,25.306
PER,2.000,54.973
ANT,2.000,1.729
ALO,2.000,39.113
LEC,2.000,7.944
STR,2.000,46.336
TSU,2.000,30.891
ALB,2.000,37.617
HUL,2.000,32.68
LAW,2.000,16.263
OCO,2.000,35.749
LIN,2.000,20.965
COL,2.000,27.183
HAM,2.000,13.434
BOR,2.000,48.731
SAI,2.000,50.833
RUS,2.000,4.76
BOT,2.000,62.399
PIA,2.000,10.334
BEA,2.000,44.191
NOR,2.333,
GAS,2.333,
PER,2.333,
ANT,2.333,
ALO,2.333,
LEC,2.333,
STR,2.333,
TSU,2.333,
ALB,2.333,
HUL,2.333,
LAW,2.333,
OCO,2.333,
LIN,2.333,
COL,2.333,
HAM,2.333,
BOR,2.333,
SAI,2.333,
RUS,2.333,
BOT,2.333,
PIA,2.333,
NOR,2.667,0.0
GAS,2.667,22.179
PER,2.667,90.119
ANT,2.667,2.532
ALO,2.667,43.0
LEC,2.667,6.384
STR,2.667,83.44
TSU,2.667,31.128
ALB,2.667,38.144
HUL,2.667,32.277
LAW,2.667,16.121
OCO,2.667,39.861
LIN,2.667,224.979
COL,2.667,23.569
HAM,2.667,10.897
BOR,2.667,54.491
SAI,2.667,85.326
RUS,2.667,4.65
BOT,2.667,89.247
PIA,2.667,7.54
NOR,3.000,0.0
GAS,3.000,
PER,3.000,122.441
ANT,3.000,3.401
ALO,3.000,
LEC,3.000,8.519
STR,3.000,112.897
TSU,3.000,
ALB,3.000,
HUL,3.000,
LAW,3.000,
OCO,3.000,
LIN,3.000,
COL,3.000,
HAM,3.000,13.499
BOR,3.000,
