Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber
2023-07-29 10:08:35,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,
2023-07-29 10:09:43,Flag,DOUBLE YELLOW IN TRACK SECTOR 12,,DOUBLE YELLOW,Sector,12.0,
2023-07-29 10:09:44,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,
2023-07-29 10:09:58,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,
2023-07-29 10:12:05,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,
2023-07-29 10:12:07,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,
2023-07-29 10:12:38,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,
2023-07-29 10:14:25,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,
2023-07-29 10:15:04,Flag,DOUBLE YELLOW IN TRACK SECTOR 12,,DOUBLE YELLOW,Sector,12.0,
2023-07-29 10:15:06,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,
2023-07-29 10:15:52,Flag,DOUBLE YELLOW IN TRACK SECTOR 13,,DOUBLE YELLOW,Sector,13.0,
2023-07-29 10:15:54,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,
2023-07-29 10:16:24,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,
2023-07-29 10:16:25,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,
2023-07-29 10:16:43,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,
2023-07-29 10:16:50,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,
2023-07-29 10:17:07,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,
2023-07-29 10:17:28,Flag,DOUBLE YELLOW IN TRACK SECTOR 17,,DOUBLE YELLOW,Sector,17.0,
2023-07-29 10:17:48,Other,LOW GRIP CONDITIONS,,,,,
2023-07-29 10:17:50,Drs,DRS DISABLED,DISABLED,,,,
2023-07-29 10:18:01,Flag,DOUBLE YELLOW IN TRACK SECTOR 18,,DOUBLE YELLOW,Sector,18.0,
2023-07-29 10:18:04,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,
2023-07-29 10:18:43,Other,SQ1 WILL START AT 12:35,,,,,
2023-07-29 10:18:46,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,
2023-07-29 10:18:51,Flag,DOUBLE YELLOW IN TRACK SECTOR 19,,DOUBLE YELLOW,Sector,19.0,
2023-07-29 10:19:19,Flag,DOUBLE YELLOW IN TRACK SECTOR 20,,DOUBLE YELLOW,Sector,20.0,
2023-07-29 10:19:22,Flag,CLEAR IN TRACK SECTOR 19,,CLEAR,Sector,19.0,
2023-07-29 10:19:58,Flag,CLEAR IN TRACK SECTOR 20,,CLEAR,Sector,20.0,
2023-07-29 10:21:03,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,
2023-07-29 10:22:10,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,
2023-07-29 10:22:55,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,
2023-07-29 10:24:12,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,
2023-07-29 10:25:34,Other,PINK HEAD PADDING MATERIAL MUST BE USED,,,,,
2023-07-29 10:35:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,
2023-07-29 10:41:25,Other,TURN 8 INCIDENT INVOLVING CARS 44 (HAM) AND 1 (VER) NOTED - IMPEDING,,,,,
2023-07-29 10:44:41,Other,FIA STEWARDS: TURN 8 INCIDENT INVOLVING CARS 44 (HAM) AND 1 (VER) REVIEWED NO FURTHER INVESTIGATION - IMPEDING,,,,,
2023-07-29 10:47:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,
2023-07-29 10:47:19,Other,FIRST CAR TO TAKE THE FLAG - CAR 81 (PIA),,,,,
2023-07-29 10:49:30,Other,SQ2 WILL START AT 12:54,,,,,
2023-07-29 10:54:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,
2023-07-29 10:59:22,Flag,YELLOW IN TRACK SECTOR 16,,YELLOW,Sector,16.0,
2023-07-29 10:59:53,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,
2023-07-29 11:00:42,CarEvent,CAR 2 (SAR) SPUN AND CONTINUED AT TURN 15,,,,,2
2023-07-29 11:03:29,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,
2023-07-29 11:03:33,Flag,RED FLAG,,RED,Track,,
2023-07-29 11:03:33,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,
2023-07-29 11:04:02,Other,SQ2 WILL NOT BE RESUMED,,,,,
2023-07-29 11:11:18,Other,SQ3 WILL START AT 13:15,,,,,
2023-07-29 11:12:58,Flag,TRACK CLEAR,,CLEAR,Track,,
2023-07-29 11:13:02,Drs,DRS DISABLED,DISABLED,,,,
