Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber
2023-08-26 13:37:19,CarEvent,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 1,,,,,16
2023-08-26 13:38:03,Other,CAR 18 (STR) TIME 1:30.684 DELETED - TRACK LIMITS AT TURN 3 LAP 20 15:36:28,,,,,
2023-08-26 13:38:45,Other,CAR 16 (LEC) TIME 1:31.504 DELETED - TRACK LIMITS AT TURN 1 LAP 21 15:37:01,,,,,
2023-08-26 13:39:33,Other,CAR 1 (VER) TIME 1:55.059 DELETED - TRACK LIMITS AT TURN 3 LAP 22 15:38:09,,,,,
2023-08-26 13:40:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,
2023-08-26 13:40:16,Other,FIRST CAR TO TAKE THE FLAG - CAR 81 (PIA),,,,,
2023-08-26 13:45:58,Drs,DRS ENABLED,ENABLED,,,,
2023-08-26 13:47:09,Other,TURN 13 INCIDENT INVOLVING CARS 22 (TSU) AND 44 (HAM) NOTED - IMPEDING,,,,,
2023-08-26 13:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,
2023-08-26 13:50:08,Other,FIA STEWARDS: TURN 13 INCIDENT INVOLVING CARS 22 (TSU) AND 44 (HAM) WILL BE INVESTIGATED AFTER THE SESSION - IMPEDING,,,,,
2023-08-26 13:51:39,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,
2023-08-26 13:51:48,Flag,RED FLAG,,RED,Track,,
2023-08-26 13:51:48,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,
2023-08-26 14:07:29,Other,Q3 WILL RESUME AT 16:11,,,,,
2023-08-26 14:08:27,Flag,TRACK CLEAR,,CLEAR,Track,,
2023-08-26 14:08:32,Drs,DRS ENABLED,ENABLED,,,,
2023-08-26 14:11:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,
2023-08-26 14:14:51,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,
2023-08-26 14:15:09,Flag,RED FLAG,,RED,Track,,
2023-08-26 14:15:09,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,
2023-08-26 14:18:21,Other,Q3 WILL RESUME AT 16:21,,,,,
2023-08-26 14:19:10,Flag,TRACK CLEAR,,CLEAR,Track,,
2023-08-26 14:19:12,Drs,DRS ENABLED,ENABLED,,,,
2023-08-26 14:21:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,
2023-08-26 14:25:05,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,
2023-08-26 14:25:21,Other,FIRST CAR TO TAKE THE FLAG - CAR 1 (VER),,,,,
2023-08-26 14:38:13,Flag,DOUBLE YELLOW IN TRACK SECTOR 8,,DOUBLE YELLOW,Sector,8.0,
2023-08-26 14:38:15,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,
