Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2023-11-17 09:54:44,Other,LIGHT BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,,
2023-11-17 09:58:46,Other,FREE PRACTICE 2 WILL START AT 2:30,,,,,,
2023-11-17 10:15:17,Other,RISK OF RAIN FOR F1 SECOND PRACTICE SESSION IS 0 %,,,,,,
2023-11-17 10:23:35,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,,
2023-11-17 10:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2023-11-17 10:34:43,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,,
2023-11-17 10:34:44,Flag,YELLOW IN TRACK SECTOR 14,,YELLOW,Sector,14.0,,
2023-11-17 10:34:46,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,,
2023-11-17 10:35:19,CarEvent,CAR 11 (PER) OFF TRACK AND CONTINUED AT TURN 12,,,,,11,
2023-11-17 10:35:51,CarEvent,CAR 20 (MAG) OFF TRACK AND CONTINUED AT TURN 12,,,,,20,
2023-11-17 10:43:23,Flag,YELLOW IN TRACK SECTOR 18,,YELLOW,Sector,18.0,,
2023-11-17 10:43:25,Other,DRS DISABLED IN ZONE 2,,,,,,
2023-11-17 10:43:37,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,
2023-11-17 10:43:37,Other,DRS ENABLED IN ZONE 2,,,,,,
2023-11-17 10:44:15,CarEvent,CAR 18 (STR) OFF TRACK AND CONTINUED AT TURN 14,,,,,18,
2023-11-17 10:49:34,Flag,BLACK AND WHITE FLAG FOR CAR 10 (GAS) - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT ENTRY,,BLACK AND WHITE,Driver,,10,
2023-11-17 10:55:28,Flag,BLACK AND WHITE FLAG FOR CAR 2 (SAR) - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT ENTRY,,BLACK AND WHITE,Driver,,2,
2023-11-17 10:59:51,CarEvent,CAR 1 (VER) OFF TRACK AND CONTINUED AT TURN 12,,,,,1,
2023-11-17 11:03:07,CarEvent,CAR 27 (HUL) OFF TRACK AND CONTINUED AT TURN 12,,,,,27,
2023-11-17 11:08:14,CarEvent,CAR 10 (GAS) OFF TRACK AND CONTINUED AT TURN 12,,,,,10,
2023-11-17 11:10:43,Flag,BLACK AND WHITE FLAG FOR CAR 27 (HUL) - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT ENTRY,,BLACK AND WHITE,Driver,,27,
2023-11-17 11:16:39,Flag,YELLOW IN TRACK SECTOR 18,,YELLOW,Sector,18.0,,
2023-11-17 11:16:41,Other,DRS DISABLED IN ZONE 2,,,,,,
2023-11-17 11:16:44,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,,
2023-11-17 11:16:44,Other,DRS ENABLED IN ZONE 2,,,,,,
2023-11-17 11:16:54,CarEvent,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 14,,,,,23,
2023-11-17 11:27:57,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2023-11-17 11:27:59,Other,DRS DISABLED IN ZONE 1,,,,,,
2023-11-17 11:28:02,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2023-11-17 11:28:02,Other,DRS ENABLED IN ZONE 1,,,,,,
2023-11-17 11:28:15,CarEvent,CAR 63 (RUS) OFF TRACK AND CONTINUED AT TURN 5,,,,,63,
2023-11-17 11:29:25,CarEvent,CAR 2 (SAR) OFF TRACK AND CONTINUED AT TURN 12,,,,,2,
2023-11-17 11:49:51,CarEvent,CAR 63 (RUS) OFF TRACK AND CONTINUED AT TURN 14,,,,,63,
2023-11-17 11:54:42,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2023-11-17 11:54:45,Other,DRS DISABLED IN ZONE 1,,,,,,
2023-11-17 11:54:55,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2023-11-17 11:54:55,Other,DRS ENABLED IN ZONE 1,,,,,,
2023-11-17 11:54:57,CarEvent,CAR 2 (SAR) OFF TRACK AND CONTINUED AT TURN 5,,,,,2,
2023-11-17 11:59:12,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,,
2023-11-17 11:59:14,Other,DRS DISABLED IN ZONE 1,,,,,,
2023-11-17 11:59:21,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,,
2023-11-17 11:59:21,Other,DRS ENABLED IN ZONE 1,,,,,,
2023-11-17 11:59:24,CarEvent,CAR 1 (VER) OFF TRACK AND CONTINUED AT TURN 5,,,,,1,
2023-11-17 12:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2023-11-17 12:00:07,Other,FIRST CAR TO TAKE THE FLAG - CAR 27 (HUL),,,,,,
2023-11-17 12:01:25,Flag,BLACK AND WHITE FLAG FOR CAR 77 (BOT) - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – CROSSING THE LINE AT PIT ENTRY,,BLACK AND WHITE,Driver,,77,
