Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber
2023-05-26 15:00:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,
2023-05-26 15:26:33,Flag,YELLOW IN TRACK SECTOR 2,,YELLOW,Sector,2.0,
2023-05-26 15:26:34,Other,DRS DISABLED IN ZONE 1,,,,,
2023-05-26 15:26:36,Other,DRS ENABLED IN ZONE 1,,,,,
2023-05-26 15:26:36,Flag,CLEAR IN TRACK SECTOR 2,,CLEAR,Sector,2.0,
2023-05-26 15:42:33,Flag,YELLOW IN TRACK SECTOR 16,,YELLOW,Sector,16.0,
2023-05-26 15:42:35,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,
2023-05-26 15:42:44,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,
2023-05-26 15:42:54,Flag,RED FLAG,,RED,Track,,
2023-05-26 15:42:54,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,
2023-05-26 15:42:54,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,
2023-05-26 15:46:36,Other,SESSION WILL RESUME AT 17:48,,,,,
2023-05-26 15:47:05,Flag,TRACK CLEAR,,CLEAR,Track,,
2023-05-26 15:47:07,Drs,DRS ENABLED,ENABLED,,,,
2023-05-26 15:48:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,
2023-05-26 15:58:15,Other,INCIDENT INVOLVING CAR 22 (TSU) NOTED - SPEEDING IN THE PIT LANE,,,,,
2023-05-26 15:59:46,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 22 (TSU) WILL BE INVESTIGATED AFTER THE SESSION - SPEEDING IN THE PIT LANE,,,,,
2023-05-26 16:00:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,
2023-05-26 16:00:22,Other,FIRST CAR TO TAKE THE FLAG - CAR 2 (SAR),,,,,
2023-05-26 16:01:03,Flag,DOUBLE YELLOW IN TRACK SECTOR 17,,DOUBLE YELLOW,Sector,17.0,
2023-05-26 16:01:07,Flag,YELLOW IN TRACK SECTOR 16,,YELLOW,Sector,16.0,
2023-05-26 16:01:12,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,
2023-05-26 16:05:41,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,
2023-05-26 16:05:44,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,
2023-05-26 16:05:47,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,
2023-05-26 16:05:59,Flag,TRACK CLEAR,,CLEAR,Track,,
