Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber
2023-06-17 20:28:01,Other,Q2 WILL START AT 16:32,,,,,
2023-06-17 20:28:09,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,
2023-06-17 20:30:02,Drs,DRS ENABLED,ENABLED,,,,
2023-06-17 20:31:19,Other,FIA STEWARDS: TURN 10 INCIDENT INVOLVING CARS 22 (TSU) AND 27 (HUL) WILL BE INVESTIGATED AFTER THE SESSION - IMPEDING,,,,,
2023-06-17 20:31:25,Other,FIA STEWARDS: TURN 13 INCIDENT INVOLVING CARS 10 (GAS) AND 55 (SAI) WILL BE INVESTIGATED AFTER THE SESSION - IMPEDING,,,,,
2023-06-17 20:32:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,
2023-06-17 20:35:10,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,
2023-06-17 20:35:14,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,
2023-06-17 20:35:18,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,
2023-06-17 20:35:20,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,
2023-06-17 20:35:46,CarEvent,CAR 18 (STR) SPUN AND CONTINUED AT TURN 6,,,,,18
2023-06-17 20:36:55,Other,CAR 44 (HAM) TIME 1:23.102 DELETED - TRACK LIMITS AT TURN 14 LAP 15 16:35:54,,,,,
2023-06-17 20:42:52,Flag,BLACK AND WHITE FLAG FOR CAR 16 (LEC) - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – TRACK LIMITS,,BLACK AND WHITE,Driver,,16
2023-06-17 20:42:55,Other,CAR 16 (LEC) TIME 1:21.440 DELETED - TRACK LIMITS AT TURN 14 LAP 19 16:41:34,,,,,
2023-06-17 20:43:43,Other,CAR 20 (MAG) TIME 1:24.155 DELETED - TRACK LIMITS AT PIT ENTRY LAP 19 16:42:41,,,,,
2023-06-17 20:45:21,Other,TURN 8 INCIDENT INVOLVING CARS 18 (STR) AND 31 (OCO) NOTED - IMPEDING,,,,,
2023-06-17 20:45:25,Other,CAR 11 (PER) TIME 1:24.807 DELETED - TRACK LIMITS AT TURN 14 LAP 22 16:44:42,,,,,
2023-06-17 20:45:38,Other,FIA STEWARDS: TURN 8 INCIDENT INVOLVING CARS 18 (STR) AND 31 (OCO) WILL BE INVESTIGATED AFTER THE SESSION - IMPEDING,,,,,
2023-06-17 20:47:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,
2023-06-17 20:48:26,Other,Q3 WILL START AT 16:55,,,,,
2023-06-17 20:50:16,Drs,DRS DISABLED,DISABLED,,,,
2023-06-17 20:51:30,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 1,,,,,
2023-06-17 20:51:46,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,
2023-06-17 20:52:06,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 1,,,,,
2023-06-17 20:52:21,Flag,CLEAR IN TRACK SECTOR 1,,CLEAR,Sector,1.0,
2023-06-17 20:55:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,
2023-06-17 20:59:11,Other,CAR 23 (ALB) TIME 1:30.284 DELETED - TRACK LIMITS AT TURN 14 LAP 22 16:58:49,,,,,
2023-06-17 20:59:26,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,
2023-06-17 20:59:30,Flag,YELLOW IN TRACK SECTOR 6,,YELLOW,Sector,6.0,
2023-06-17 20:59:49,Flag,RED FLAG,,RED,Track,,
2023-06-17 20:59:49,Flag,CLEAR IN TRACK SECTOR 6,,CLEAR,Sector,6.0,
2023-06-17 20:59:49,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,
2023-06-17 21:04:10,Other,Q3 WILL RESUME AT 17:07,,,,,
2023-06-17 21:04:27,Flag,TRACK CLEAR,,CLEAR,Track,,
2023-06-17 21:04:40,Drs,DRS DISABLED,DISABLED,,,,
2023-06-17 21:07:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,
2023-06-17 21:10:04,Other,CAR 23 (ALB) TIME 1:45.574 DELETED - TRACK LIMITS AT TURN 13 LAP 24 17:09:39,,,,,
2023-06-17 21:10:20,Other,CAR 55 (SAI) TIME 1:37.132 DELETED - TRACK LIMITS AT TURN 2 LAP 26 17:08:48,,,,,
2023-06-17 21:14:11,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,
