Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2023-11-24 09:15:13,Other,RISK OF RAIN FOR F1 FIRST PRACTICE SESSION IS 0%,,,,,,
2023-11-24 09:15:40,Other,PINK HEAD PADDING MATERIAL MUST BE USED,,,,,,
2023-11-24 09:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,
2023-11-24 10:00:27,Other,TURN 16 INCIDENT INVOLVING CARS 2 (SAR) AND 61 (DOO) NOTED - DRIVING ERRATICALLY,,,,,,
2023-11-24 10:00:34,Other,FIA STEWARDS: TURN 16 INCIDENT INVOLVING CARS 2 (SAR) AND 61 (DOO) WILL BE INVESTIGATED AFTER THE SESSION - DRIVING ERRATICALLY,,,,,,
2023-11-24 10:24:39,Flag,DOUBLE YELLOW IN TRACK SECTOR 17,,DOUBLE YELLOW,Sector,17.0,,
2023-11-24 10:24:43,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,,
2023-11-24 10:26:43,Other,TURN 16 INCIDENT INVOLVING CARS 18 (STR) AND 42 (VES) NOTED - DRIVING ERRATICALLY,,,,,,
2023-11-24 10:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,
2023-11-24 10:30:07,Other,FIRST CAR TO TAKE THE FLAG - CAR 50 (BEA),,,,,,
2023-11-24 10:30:14,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,,
2023-11-24 10:30:18,Other,LOW GRIP CONDITIONS,,,,,,
2023-11-24 10:30:40,Other,NORMAL GRIP CONDITIONS,,,,,,
2023-11-24 10:31:55,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,
2023-11-24 10:32:57,Other,INCIDENT INVOLVING CAR 37 (HAD) NOTED - PRACTICE START INFRINGEMENT ,,,,,,
2023-11-24 10:34:25,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,
2023-11-24 10:34:38,Flag,TRACK CLEAR,,CLEAR,Track,,,
2023-11-24 10:34:38,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,
2023-11-24 10:34:41,Drs,DRS ENABLED,ENABLED,,,,,
2023-11-24 10:34:47,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 37 (HAD) REVIEWED NO FURTHER INVESTIGATION - PRACTICE START INFRINGEMENT ,,,,,,
2023-11-24 10:45:13,Other,RISK OF RAIN FOR F2 QUALIFYING SESSION IS 0%,,,,,,
