Driver,LapNumber,GapTime
LEC,0.6666666666666666,1.5
PER,0.6666666666666666,0.0
HAM,0.6666666666666666,2.062
SAI,0.6666666666666666,4.265
VER,0.6666666666666666,2.515
NOR,0.6666666666666666,5.14
RUS,0.6666666666666666,7.047
ALO,0.6666666666666666,4.671
STR,0.6666666666666666,6.328
TSU,0.6666666666666666,5.937
GAS,0.6666666666666666,9.187
BOT,0.6666666666666666,7.453
OCO,0.6666666666666666,7.859
ALB,0.6666666666666666,6.734
MAG,0.6666666666666666,9.75
ZHO,0.6666666666666666,8.312
SAR,0.6666666666666666,8.812
RIC,0.6666666666666666,10.609
HUL,0.6666666666666666,10.14
LEC,1.0,1.359
PER,1.0,0.0
HAM,1.0,1.9529999999999998
SAI,1.0,4.672
VER,1.0,2.313
NOR,1.0,5.625
RUS,1.0,7.516
ALO,1.0,5.063
STR,1.0,6.891
TSU,1.0,6.328
GAS,1.0,9.609
BOT,1.0,7.906
OCO,1.0,8.531
ALB,1.0,7.156
MAG,1.0,10.562
ZHO,1.0,8.703
SAR,1.0,9.172
RIC,1.0,10.984
HUL,1.0,9.953
LEC,1.3333333333333333,1.095
PER,1.3333333333333333,0.0
HAM,1.3333333333333333,1.589
SAI,1.3333333333333333,4.412
VER,1.3333333333333333,2.098
NOR,1.3333333333333333,5.756
RUS,1.3333333333333333,7.249
ALO,1.3333333333333333,4.924
STR,1.3333333333333333,6.941
TSU,1.3333333333333333,5.9559999999999995
GAS,1.3333333333333333,9.026
BOT,1.3333333333333333,7.741
OCO,1.3333333333333333,8.204
ALB,1.3333333333333333,6.681
MAG,1.3333333333333333,10.212
ZHO,1.3333333333333333,8.143
SAR,1.3333333333333333,8.521
RIC,1.3333333333333333,10.666
HUL,1.3333333333333333,9.455
LEC,1.6666666666666665,1.8519999999999999
PER,1.6666666666666665,0.0
HAM,1.6666666666666665,2.773
SAI,1.6666666666666665,6.329
VER,1.6666666666666665,3.446
NOR,1.6666666666666665,7.728
RUS,1.6666666666666665,10.43
ALO,1.6666666666666665,6.938
STR,1.6666666666666665,10.086
TSU,1.6666666666666665,8.616
GAS,1.6666666666666665,12.679
BOT,1.6666666666666665,11.074
OCO,1.6666666666666665,11.52
ALB,1.6666666666666665,9.676
