Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber
2023-09-15 09:15:06,Other,RISK OF RAIN FOR F1 FIRST PRACTICE SESSION IS 10%,,,,,
2023-09-15 09:16:15,Other,BLUE HEAD PADDING MATERIAL MUST BE USED,,,,,
2023-09-15 09:30:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,
2023-09-15 09:34:44,CarEvent,CAR 14 (ALO) MISSED THE APEX OF TURN 2,,,,,14
2023-09-15 09:44:39,CarEvent,CAR 11 (PER) MISSED THE APEX OF TURN 2,,,,,11
2023-09-15 10:02:42,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,
2023-09-15 10:04:59,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,
2023-09-15 10:17:12,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,
2023-09-15 10:17:47,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,
2023-09-15 10:25:12,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 8,,,,,
2023-09-15 10:25:53,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,
2023-09-15 10:25:54,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,
2023-09-15 10:26:54,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,
2023-09-15 10:29:56,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 8,,,,,
2023-09-15 10:30:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,
2023-09-15 10:30:23,Other,FIRST CAR TO TAKE THE FLAG - CAR 27 (HUL),,,,,
2023-09-15 10:36:19,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,
2023-09-15 10:38:23,Flag,DOUBLE YELLOW IN TRACK SECTOR 2,,DOUBLE YELLOW,Sector,2.0,
2023-09-15 10:38:24,Other,DRS DISABLED IN ZONE 3,,,,,
