Driver,LapNumber,GapTime
VER,0.6666666666666666,0.0
GAS,0.6666666666666666,3.781
PER,0.6666666666666666,5.0
ALO,0.6666666666666666,2.5629999999999997
LEC,0.6666666666666666,0.657
STR,0.6666666666666666,3.438
SAR,0.6666666666666666,5.516
MAG,0.6666666666666666,9.609
DEV,0.6666666666666666,10.047
TSU,0.6666666666666666,24.109
ALB,0.6666666666666666,4.125
ZHO,0.6666666666666666,5.188
HUL,0.6666666666666666,3.125
OCO,0.6666666666666666,4.297
NOR,0.6666666666666666,1.9849999999999999
HAM,0.6666666666666666,1.391
SAI,0.6666666666666666,0.922
RUS,0.6666666666666666,4.61
BOT,0.6666666666666666,5.813
PIA,0.6666666666666666,5.203
VER,1.0,0.0
GAS,1.0,14.671
PER,1.0,19.531
ALO,1.0,10.547
LEC,1.0,1.7189999999999999
STR,1.0,13.765
SAR,1.0,23.078
MAG,1.0,13.609
DEV,1.0,25.984
TSU,1.0,28.749
ALB,1.0,15.437
ZHO,1.0,20.687
HUL,1.0,12.093
OCO,1.0,17.546
NOR,1.0,8.703
HAM,1.0,6.531
SAI,1.0,4.047
RUS,1.0,16.781
BOT,1.0,24.312
PIA,1.0,22.266
VER,1.3333333333333333,0.0
GAS,1.3333333333333333,14.348
PER,1.3333333333333333,18.098
ALO,1.3333333333333333,9.945
LEC,1.3333333333333333,1.877
STR,1.3333333333333333,12.908
SAR,1.3333333333333333,20.978
MAG,1.3333333333333333,25.732
DEV,1.3333333333333333,24.118
TSU,1.3333333333333333,43.462
ALB,1.3333333333333333,15.494
ZHO,1.3333333333333333,19.349
HUL,1.3333333333333333,11.475999999999999
OCO,1.3333333333333333,17.363
NOR,1.3333333333333333,8.045
HAM,1.3333333333333333,5.6
SAI,1.3333333333333333,3.8449999999999998
RUS,1.3333333333333333,16.898
BOT,1.3333333333333333,22.859
PIA,1.3333333333333333,19.981
VER,1.6666666666666665,0.0
GAS,1.6666666666666665,8.758
PER,1.6666666666666665,16.594
ALO,1.6666666666666665,6.124
LEC,1.6666666666666665,1.454
STR,1.6666666666666665,7.763
SAR,1.6666666666666665,19.595
MAG,1.6666666666666665,23.172
DEV,1.6666666666666665,21.38
TSU,1.6666666666666665,37.838
ALB,1.6666666666666665,10.776
ZHO,1.6666666666666665,17.964
HUL,1.6666666666666665,6.986
OCO,1.6666666666666665,15.698
NOR,1.6666666666666665,4.628
HAM,1.6666666666666665,3.83
SAI,1.6666666666666665,2.598
RUS,1.6666666666666665,14.369
BOT,1.6666666666666665,20.874
PIA,1.6666666666666665,18.957
VER,2.0,0.0
GAS,2.0,14.95
PER,2.0,23.615
ALO,2.0,10.845
LEC,2.0,1.7269999999999999
STR,2.0,13.637
SAR,2.0,27.477
MAG,2.0,33.622
DEV,2.0,30.668
TSU,2.0,35.652
ALB,2.0,16.457
ZHO,2.0,25.013
HUL,2.0,12.237
OCO,2.0,21.923000000000002
NOR,2.0,8.144
HAM,2.0,6.212
SAI,2.0,3.3
RUS,2.0,20.762
BOT,2.0,29.455
PIA,2.0,25.981
VER,2.3333333333333335,0.0
GAS,2.3333333333333335,9.662
PER,2.3333333333333335,18.55
ALO,2.3333333333333335,5.7940000000000005
LEC,2.3333333333333335,1.113
STR,2.3333333333333335,8.858
SAR,2.3333333333333335,23.412
MAG,2.3333333333333335,36.802
DEV,2.3333333333333335,27.104
TSU,2.3333333333333335,31.225
ALB,2.3333333333333335,10.91
ZHO,2.3333333333333335,21.106
HUL,2.3333333333333335,7.9719999999999995
OCO,2.3333333333333335,17.163
NOR,2.3333333333333335,4.775
HAM,2.3333333333333335,3.795
SAI,2.3333333333333335,2.298
RUS,2.3333333333333335,14.399000000000001
BOT,2.3333333333333335,26.175
PIA,2.3333333333333335,21.92
VER,2.6666666666666665,0.0
GAS,2.6666666666666665,6.9399999999999995
PER,2.6666666666666665,12.23
ALO,2.6666666666666665,4.76
LEC,2.6666666666666665,1.083
STR,2.6666666666666665,6.294
SAR,2.6666666666666665,14.9
MAG,2.6666666666666665,23.926
DEV,2.6666666666666665,16.584
TSU,2.6666666666666665,18.945
ALB,2.6666666666666665,7.963
ZHO,2.6666666666666665,12.935
HUL,2.6666666666666665,5.556
OCO,2.6666666666666665,11.007
NOR,2.6666666666666665,3.217
HAM,2.6666666666666665,2.589
SAI,2.6666666666666665,1.6320000000000001
RUS,2.6666666666666665,9.941
BOT,2.6666666666666665,15.933
PIA,2.6666666666666665,13.583
