Driver,Time,GapToLeader
10,0 days 01:03:54.994000,9.214
10,0 days 01:03:58.229000,9.264
10,0 days 01:04:00.947000,9.341
10,0 days 01:04:07.088000,9.87
10,0 days 01:04:09.807000,9.96
10,0 days 01:04:12.494000,9.953
10,0 days 01:04:15.213000,9.951
10,0 days 01:04:20.103000,10.545
10,0 days 01:04:25.181000,10.645
10,0 days 01:04:26.541000,10.63
10,0 days 01:04:29.010000,10.576
10,0 days 01:04:31.509000,10.484
10,0 days 01:04:32.962000,10.417
10,0 days 01:04:35.197000,10.594
10,0 days 01:04:40.181000,10.906
10,0 days 01:04:44.321000,10.952
10,0 days 01:04:47.181000,10.902
10,0 days 01:04:49.759000,10.82
10,0 days 01:04:54.587000,11.023
10,0 days 01:04:54.618000,11.023
10,0 days 01:04:57.821000,11.024
10,0 days 01:05:02.118000,11.241
10,0 days 01:05:05.727000,11.395
10,0 days 01:05:12.212000,11.557
10,0 days 01:05:15.587000,11.651
10,0 days 01:05:21.805000,11.909
10,0 days 01:05:25.665000,11.998
10,0 days 01:05:28.461000,12.0
10,0 days 01:05:31.055000,12.005
10,0 days 01:05:35.914000,12.351
10,0 days 01:05:39.133000,12.422
10,0 days 01:05:41.805000,12.46
10,0 days 01:05:47.773000,12.716
10,0 days 01:05:50.445000,12.786
10,0 days 01:05:53.086000,12.796
10,0 days 01:05:55.789000,12.799
10,0 days 01:06:00.445000,12.957
10,0 days 01:06:05.570000,13.098
10,0 days 01:06:06.976000,13.094
10,0 days 01:06:09.726000,13.063
10,0 days 01:06:12.054000,13.009
10,0 days 01:06:13.476000,12.973
10,0 days 01:06:15.726000,13.091
10,0 days 01:06:20.632000,13.366
10,0 days 01:06:24.851000,13.462
10,0 days 01:06:27.726000,13.422
10,0 days 01:06:30.257000,13.318
10,0 days 01:06:35.038000,13.439
10,0 days 01:06:38.335000,13.501
10,0 days 01:06:42.647000,13.724
10,0 days 01:06:46.241000,13.861
10,0 days 01:06:52.757000,14.09
10,0 days 01:06:56.132000,14.139
10,0 days 01:07:02.319000,14.445
10,0 days 01:07:06.194000,14.502
10,0 days 01:07:08.881000,14.395
10,0 days 01:07:11.491000,14.41
10,0 days 01:07:16.459000,14.933
10,0 days 01:07:19.741000,15.031
10,0 days 01:07:22.428000,15.117
10,0 days 01:07:28.334000,15.407
10,0 days 01:07:31.053000,15.488
10,0 days 01:07:33.772000,15.497
10,0 days 01:07:36.475000,15.478
10,0 days 01:07:41.068000,15.64
10,0 days 01:07:46.240000,15.755
10,0 days 01:07:47.599000,15.731
10,0 days 01:07:50.224000,15.608
10,0 days 01:07:52.240000,15.418
10,0 days 01:07:53.756000,15.283
10,0 days 01:07:55.818000,15.281
10,0 days 01:08:00.912000,15.678
10,0 days 01:08:05.130000,15.787
10,0 days 01:08:07.958000,15.739
10,0 days 01:08:10.568000,15.633
10,0 days 01:08:15.286000,15.875
10,0 days 01:08:18.677000,15.963
10,0 days 01:08:23.068000,16.247
