Driver,LapNumber,GapTime
VER,0.6666666666666666,6.265
GAS,0.6666666666666666,6.781
PER,0.6666666666666666,7.906
ALO,0.6666666666666666,4.203
LEC,0.6666666666666666,0.968
SAR,0.6666666666666666,10.671
MAG,0.6666666666666666,5.0
ALB,0.6666666666666666,9.812
ZHO,0.6666666666666666,11.359
HUL,0.6666666666666666,5.656
OCO,0.6666666666666666,4.484
NOR,0.6666666666666666,3.265
LAW,0.6666666666666666,7.328
HAM,0.6666666666666666,1.7650000000000001
SAI,0.6666666666666666,0.0
RUS,0.6666666666666666,2.468
BOT,0.6666666666666666,10.953
PIA,0.6666666666666666,8.25
VER,1.0,6.547
GAS,1.0,6.813
PER,1.0,8.297
ALO,1.0,4.063
LEC,1.0,1.25
SAR,1.0,10.672
MAG,1.0,5.063
ALB,1.0,9.75
ZHO,1.0,11.812
HUL,1.0,5.891
OCO,1.0,4.5
NOR,1.0,3.125
LAW,1.0,7.703
HAM,1.0,1.7189999999999999
SAI,1.0,0.0
RUS,1.0,2.469
BOT,1.0,11.344
PIA,1.0,8.547
VER,1.3333333333333333,6.362
GAS,1.3333333333333333,7.173
PER,1.3333333333333333,8.431
ALO,1.3333333333333333,4.041
LEC,1.3333333333333333,0.993
SAR,1.3333333333333333,10.587
MAG,1.3333333333333333,5.291
ALB,1.3333333333333333,9.725999999999999
ZHO,1.3333333333333333,11.991
HUL,1.3333333333333333,5.8469999999999995
OCO,1.3333333333333333,4.6530000000000005
NOR,1.3333333333333333,3.1
LAW,1.3333333333333333,7.872
HAM,1.3333333333333333,1.584
SAI,1.3333333333333333,0.0
RUS,1.3333333333333333,2.404
BOT,1.3333333333333333,11.53
PIA,1.3333333333333333,8.741
VER,1.6666666666666665,6.74
GAS,1.6666666666666665,7.303
PER,1.6666666666666665,8.576
ALO,1.6666666666666665,4.799
LEC,1.6666666666666665,1.304
SAR,1.6666666666666665,11.071
MAG,1.6666666666666665,6.001
ALB,1.6666666666666665,10.218
ZHO,1.6666666666666665,12.049
HUL,1.6666666666666665,7.252
OCO,1.6666666666666665,5.334
NOR,1.6666666666666665,3.785
LAW,1.6666666666666665,7.946
HAM,1.6666666666666665,3.262
SAI,1.6666666666666665,0.0
RUS,1.6666666666666665,2.249
BOT,1.6666666666666665,11.763
PIA,1.6666666666666665,9.161
VER,2.0,6.727
GAS,2.0,7.809
PER,2.0,8.942
ALO,2.0,4.9719999999999995
LEC,2.0,1.199
SAR,2.0,11.336
MAG,2.0,6.372
ALB,2.0,10.322
ZHO,2.0,20.295
HUL,2.0,7.393
OCO,2.0,5.5440000000000005
NOR,2.0,3.594
LAW,2.0,8.419
HAM,2.0,2.939
SAI,2.0,0.0
RUS,2.0,2.18
BOT,2.0,12.177
PIA,2.0,9.288
VER,2.3333333333333335,6.318
GAS,2.3333333333333335,7.701
PER,2.3333333333333335,8.858
ALO,2.3333333333333335,4.61
LEC,2.3333333333333335,1.177
SAR,2.3333333333333335,11.205
MAG,2.3333333333333335,5.978
ALB,2.3333333333333335,10.138
ZHO,2.3333333333333335,42.502
HUL,2.3333333333333335,7.07
OCO,2.3333333333333335,5.22
NOR,2.3333333333333335,3.099
LAW,2.3333333333333335,8.358
HAM,2.3333333333333335,2.6470000000000002
SAI,2.3333333333333335,0.0
RUS,2.3333333333333335,1.9729999999999999
BOT,2.3333333333333335,12.83
PIA,2.3333333333333335,8.934
VER,2.6666666666666665,6.668
GAS,2.6666666666666665,7.941
PER,2.6666666666666665,9.491
ALO,2.6666666666666665,5.431
LEC,2.6666666666666665,1.276
SAR,2.6666666666666665,11.797
MAG,2.6666666666666665,6.686
ALB,2.6666666666666665,10.993
ZHO,2.6666666666666665,42.38
HUL,2.6666666666666665,7.431
OCO,2.6666666666666665,5.715
NOR,2.6666666666666665,3.806
LAW,2.6666666666666665,8.734
HAM,2.6666666666666665,3.255
SAI,2.6666666666666665,0.0
RUS,2.6666666666666665,2.249
BOT,2.6666666666666665,13.628
PIA,2.6666666666666665,10.294
VER,3.0,7.275
GAS,3.0,8.289
PER,3.0,9.602
ALO,3.0,5.359
LEC,3.0,0.989
SAR,3.0,12.074
MAG,3.0,6.949
ALB,3.0,11.143
ZHO,3.0,42.049
HUL,3.0,7.8309999999999995
OCO,3.0,5.7780000000000005
NOR,3.0,3.7560000000000002
LAW,3.0,8.971
HAM,3.0,3.065
SAI,3.0,0.0
RUS,3.0,2.162
BOT,3.0,14.251
PIA,3.0,10.235
VER,3.3333333333333335,7.084
GAS,3.3333333333333335,8.216
PER,3.3333333333333335,9.442
ALO,3.3333333333333335,5.3
LEC,3.3333333333333335,1.026
SAR,3.3333333333333335,12.308
MAG,3.3333333333333335,6.899
ALB,3.3333333333333335,11.144
ZHO,3.3333333333333335,41.968
HUL,3.3333333333333335,7.575
OCO,3.3333333333333335,5.769
NOR,3.3333333333333335,3.536
LAW,3.3333333333333335,8.937
HAM,3.3333333333333335,2.995
SAI,3.3333333333333335,0.0
RUS,3.3333333333333335,2.189
BOT,3.3333333333333335,14.717
PIA,3.3333333333333335,10.171
VER,3.6666666666666665,7.485
GAS,3.6666666666666665,8.767
PER,3.6666666666666665,9.943
ALO,3.6666666666666665,5.767
LEC,3.6666666666666665,1.207
SAR,3.6666666666666665,13.14
MAG,3.6666666666666665,7.168
ALB,3.6666666666666665,11.958
ZHO,3.6666666666666665,41.574
HUL,3.6666666666666665,8.23
OCO,3.6666666666666665,6.269
NOR,3.6666666666666665,4.242
LAW,3.6666666666666665,9.333
HAM,3.6666666666666665,4.048
SAI,3.6666666666666665,0.0
RUS,3.6666666666666665,2.399
BOT,3.6666666666666665,15.162
PIA,3.6666666666666665,10.833
VER,4.0,7.838
GAS,4.0,9.043
PER,4.0,10.376
ALO,4.0,6.135
LEC,4.0,1.07
SAR,4.0,13.369
MAG,4.0,7.373
ALB,4.0,12.036
ZHO,4.0,41.338
HUL,4.0,8.507
OCO,4.0,6.573
NOR,4.0,4.854
LAW,4.0,9.75
HAM,4.0,5.346
SAI,4.0,0.0
RUS,4.0,2.668
BOT,4.0,15.437
PIA,4.0,11.025
VER,4.333333333333333,7.549
GAS,4.333333333333333,8.725
PER,4.333333333333333,10.046
ALO,4.333333333333333,5.967
LEC,4.333333333333333,0.962
SAR,4.333333333333333,13.299
MAG,4.333333333333333,7.12
ALB,4.333333333333333,12.273
ZHO,4.333333333333333,41.386
HUL,4.333333333333333,8.156
OCO,4.333333333333333,6.459
NOR,4.333333333333333,4.593
LAW,4.333333333333333,9.512
HAM,4.333333333333333,4.978
SAI,4.333333333333333,0.0
RUS,4.333333333333333,2.561
BOT,4.333333333333333,15.748
PIA,4.333333333333333,10.873
VER,4.666666666666667,8.151
GAS,4.666666666666667,9.414
PER,4.666666666666667,10.709
ALO,4.666666666666667,6.631
LEC,4.666666666666667,0.94
SAR,4.666666666666667,13.857
MAG,4.666666666666667,7.877
ALB,4.666666666666667,12.756
ZHO,4.666666666666667,41.269
HUL,4.666666666666667,8.938
OCO,4.666666666666667,7.198
NOR,4.666666666666667,4.592
LAW,4.666666666666667,10.169
HAM,4.666666666666667,5.875
SAI,4.666666666666667,0.0
RUS,4.666666666666667,2.591
BOT,4.666666666666667,16.232
PIA,4.666666666666667,11.347
VER,5.0,8.595
GAS,5.0,9.784
PER,5.0,11.156
ALO,5.0,6.7780000000000005
LEC,5.0,0.847
SAR,5.0,14.082
MAG,5.0,8.291
ALB,5.0,12.846
ZHO,5.0,41.158
HUL,5.0,9.306
OCO,5.0,7.351
NOR,5.0,4.588
LAW,5.0,10.55
HAM,5.0,5.773
SAI,5.0,0.0
RUS,5.0,2.581
BOT,5.0,16.643
PIA,5.0,11.715
VER,5.333333333333333,8.641
GAS,5.333333333333333,9.678
PER,5.333333333333333,11.175
ALO,5.333333333333333,6.73
LEC,5.333333333333333,0.782
SAR,5.333333333333333,14.336
MAG,5.333333333333333,8.588
ALB,5.333333333333333,13.245
ZHO,5.333333333333333,41.375
HUL,5.333333333333333,9.325
OCO,5.333333333333333,7.283
NOR,5.333333333333333,4.735
LAW,5.333333333333333,10.487
HAM,5.333333333333333,6.141
SAI,5.333333333333333,0.0
RUS,5.333333333333333,2.723
BOT,5.333333333333333,16.9
PIA,5.333333333333333,11.801
VER,5.666666666666667,9.452
GAS,5.666666666666667,10.901
PER,5.666666666666667,12.403
ALO,5.666666666666667,7.117
LEC,5.666666666666667,0.914
SAR,5.666666666666667,14.955
MAG,5.666666666666667,9.426
ALB,5.666666666666667,13.847
ZHO,5.666666666666667,41.482
HUL,5.666666666666667,10.448
OCO,5.666666666666667,7.782
NOR,5.666666666666667,4.587
LAW,5.666666666666667,11.585
HAM,5.666666666666667,5.931
SAI,5.666666666666667,0.0
RUS,5.666666666666667,2.637
BOT,5.666666666666667,17.384
PIA,5.666666666666667,12.58
VER,6.0,9.795
GAS,6.0,11.5
PER,6.0,14.19
ALO,6.0,7.351
LEC,6.0,0.899
SAR,6.0,15.605
MAG,6.0,10.804
ALB,6.0,14.734
ZHO,6.0,41.516
HUL,6.0,11.142
OCO,6.0,8.146
NOR,6.0,4.467
LAW,6.0,12.37
HAM,6.0,5.786
SAI,6.0,0.0
RUS,6.0,2.689
BOT,6.0,17.8
PIA,6.0,14.275
VER,6.333333333333333,9.929
GAS,6.333333333333333,11.559
PER,6.333333333333333,14.684
